timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
1894513672,11.3849,11.3688,0.0,3.50325e-44,0.0,131.741,0.543986,1.1083,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1895013673,11.4046,11.3689,0.0,3.50325e-44,0.0,131.741,0.544046,1.10828,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1895513670,11.3849,11.3709,0.0,3.50325e-44,0.0,131.741,0.54477,1.10809,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1896013667,11.3061,11.368,0.0,3.50325e-44,0.0,131.741,0.543695,1.10838,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1896514457,11.3948,11.358,0.0,3.50325e-44,0.0,131.741,0.539993,1.10935,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1897023667,11.2962,11.3606,0.0,3.50325e-44,0.0,131.741,0.540951,1.1091,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1897523667,11.3849,11.3671,0.0,3.50325e-44,0.0,131.741,0.543353,1.10847,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1898023960,11.4046,11.367,0.0,3.50325e-44,0.0,131.741,0.543342,1.10847,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1898524817,11.4145,11.3699,0.0,3.50325e-44,0.0,131.741,0.544411,1.10819,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1899033686,11.3849,11.3688,0.0,3.50325e-44,0.0,131.741,0.544019,1.10829,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1899534492,11.3948,11.3701,0.0,3.50325e-44,0.0,131.741,0.544474,1.10817,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1900033667,11.3849,11.3681,0.0,3.50325e-44,0.0,131.741,0.54374,1.10836,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1900533708,11.3751,11.3681,0.0,3.50325e-44,0.0,131.741,0.543725,1.10837,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1901033671,11.3849,11.3693,0.0,3.50325e-44,0.0,131.741,0.54418,1.10825,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1901533667,11.3849,11.3683,0.0,3.50325e-44,0.0,131.741,0.543815,1.10835,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1902033706,11.3849,11.3716,0.0,3.50325e-44,0.0,131.741,0.545049,1.10802,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1902533696,11.3751,11.3712,0.0,3.50325e-44,0.0,131.741,0.544881,1.10806,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1903033669,11.3652,11.3689,0.0,3.50325e-44,0.0,131.741,0.544053,1.10828,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1903533667,11.3948,11.3688,0.0,3.50325e-44,0.0,131.741,0.543992,1.1083,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1904033678,11.3061,11.369,0.0,3.50325e-44,0.0,131.741,0.544067,1.10828,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1904533728,11.2962,11.3681,0.0,3.50325e-44,0.0,131.741,0.543749,1.10836,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1905033667,11.3751,11.3688,0.0,3.50325e-44,0.0,131.741,0.54401,1.10829,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1905544377,11.2962,11.3671,0.0,3.50325e-44,0.0,131.741,0.543359,1.10847,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1906043667,11.3652,11.3761,0.0,3.50325e-44,0.0,131.741,0.5467,1.10759,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1906543667,11.3751,11.3755,0.0,3.50325e-44,0.0,131.741,0.546467,1.10765,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1907043667,11.3948,11.3733,0.0,3.50325e-44,0.0,131.741,0.545649,1.10786,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1907554412,11.3751,11.3714,0.0,3.50325e-44,0.0,131.741,0.54496,1.10804,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1908053673,11.3948,11.3709,0.0,3.50325e-44,0.0,131.741,0.544796,1.10809,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1908553784,11.2962,11.3692,0.0,3.50325e-44,0.0,131.741,0.544166,1.10825,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1909063686,11.4046,11.3705,0.0,3.50325e-44,0.0,131.741,0.544618,1.10813,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1909563667,11.2765,11.37,0.0,3.50325e-44,0.0,131.741,0.544442,1.10818,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1910064078,11.3849,11.3703,0.0,3.50325e-44,0.0,131.741,0.544571,1.10815,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1910563667,11.3751,11.3702,0.0,3.50325e-44,0.0,131.741,0.544517,1.10816,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1911065815,11.3553,11.3678,0.0,3.50325e-44,0.0,131.741,0.543631,1.10839,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1911563693,11.3948,11.3676,0.0,3.50325e-44,0.0,131.741,0.543571,1.10841,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1912063667,11.3849,11.3691,0.0,3.50325e-44,0.0,131.741,0.544097,1.10827,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1912563714,11.2962,11.3682,0.0,3.50325e-44,0.0,131.741,0.543778,1.10835,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1913063667,11.3652,11.3661,0.0,3.50325e-44,0.0,131.741,0.543002,1.10856,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1913573729,11.3061,11.3663,0.0,3.50325e-44,0.0,131.741,0.54307,1.10854,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1914073667,11.3751,11.3681,0.0,3.50325e-44,0.0,131.741,0.543723,1.10837,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1914574389,11.3849,11.3699,0.0,3.50325e-44,0.0,131.741,0.544401,1.10819,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1915073682,11.3061,11.3741,0.0,3.50325e-44,0.0,131.741,0.54597,1.10778,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1915573681,11.3849,11.3715,0.0,3.50325e-44,0.0,131.741,0.545013,1.10803,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1916073670,11.4145,11.3721,0.0,3.50325e-44,0.0,131.741,0.545235,1.10797,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1916573667,11.2962,11.3718,0.0,3.50325e-44,0.0,131.741,0.545123,1.108,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1917073680,11.3948,11.3688,0.0,3.50325e-44,0.0,131.741,0.544008,1.10829,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1917583694,11.3948,11.3706,0.0,3.50325e-44,0.0,131.741,0.544673,1.10812,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1918084407,11.2962,11.3696,0.0,3.50325e-44,0.0,131.741,0.544298,1.10822,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1918583674,11.3948,11.3679,0.0,3.50325e-44,0.0,131.741,0.543658,1.10839,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1919083667,11.3751,11.3603,0.0,3.50325e-44,0.0,131.741,0.540839,1.10913,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1919584082,11.3553,11.3623,0.0,3.50325e-44,0.0,131.741,0.54159,1.10893,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1920083667,11.3751,11.3642,0.0,3.50325e-44,0.0,131.741,0.542289,1.10875,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1920593737,11.2962,11.3644,0.0,3.50325e-44,0.0,131.741,0.542384,1.10872,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1921093669,11.3849,11.3664,0.0,3.50325e-44,0.0,131.741,0.543095,1.10853,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1921593675,11.3849,11.3667,0.0,3.50325e-44,0.0,131.741,0.543237,1.1085,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1922093667,11.3652,11.3681,0.0,3.50325e-44,0.0,131.741,0.543738,1.10837,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1922593800,11.3948,11.3661,0.0,3.50325e-44,0.0,131.741,0.542999,1.10856,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1923093970,11.3849,11.3685,0.0,3.50325e-44,0.0,131.741,0.543871,1.10833,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1923593672,11.3553,11.3656,0.0,3.50325e-44,0.0,131.741,0.542826,1.10861,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1924093686,11.3849,11.369,0.0,3.50325e-44,0.0,131.741,0.544084,1.10827,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1924593710,11.3455,11.3709,0.0,3.50325e-44,0.0,131.741,0.544769,1.10809,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1925093791,11.2666,11.3673,0.0,3.50325e-44,0.0,131.741,0.543436,1.10844,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1925593780,11.3948,11.3659,0.0,3.50325e-44,0.0,131.741,0.542929,1.10858,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1926103667,11.3455,11.3681,0.0,3.50325e-44,0.0,131.741,0.54373,1.10837,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1926603703,11.2962,11.366,0.0,3.50325e-44,0.0,131.741,0.542958,1.10857,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1927103694,11.3652,11.3626,0.0,3.50325e-44,0.0,131.741,0.541697,1.1089,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1927603673,11.3061,11.3641,0.0,3.50325e-44,0.0,131.741,0.544337,1.10821,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1928113708,11.3356,11.3536,0.0,3.50325e-44,0.0,131.741,0.545721,1.10784,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1928613708,11.3948,11.3555,0.0,3.50325e-44,0.0,131.741,0.543509,1.10843,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1929113673,11.3948,11.3616,0.0,3.50325e-44,0.0,131.741,0.544015,1.10829,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1929613669,11.3751,11.3644,0.0,3.50325e-44,0.0,131.741,0.543988,1.1083,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1930113688,11.4145,11.3656,0.0,3.50325e-44,0.0,131.741,0.543807,1.10835,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1930613667,11.2962,11.3636,0.0,3.50325e-44,0.0,131.741,0.542656,1.10865,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1931113671,11.3751,11.3652,0.0,3.50325e-44,0.0,131.741,0.543032,1.10855,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1931613667,11.3948,11.3663,0.0,3.50325e-44,0.0,131.741,0.543295,1.10848,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1932123681,11.3849,11.3632,0.0,3.50325e-44,0.0,131.741,0.542065,1.10881,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1932623671,11.3849,11.3659,0.0,3.50325e-44,0.0,131.741,0.543003,1.10856,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1933123693,11.3061,11.3675,0.0,3.50325e-44,0.0,131.741,0.543556,1.10841,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1933623667,11.3751,11.3679,0.0,3.50325e-44,0.0,131.741,0.543709,1.10837,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1934123667,11.3849,11.3673,0.0,3.50325e-44,0.0,131.741,0.543467,1.10844,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1934623711,11.2863,11.3658,0.0,3.50325e-44,0.0,131.741,0.542909,1.10858,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1935123667,11.3751,11.3647,0.0,3.50325e-44,0.0,131.741,0.542474,1.1087,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1935623678,11.3751,11.3654,0.0,3.50325e-44,0.0,131.741,0.542733,1.10863,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1936123669,11.2962,11.3611,0.0,3.50325e-44,0.0,131.741,0.541148,1.10905,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1936623697,11.3751,11.3635,0.0,3.50325e-44,0.0,131.741,0.542048,1.10881,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1937123667,11.3751,11.3632,0.0,3.50325e-44,0.0,131.741,0.54192,1.10884,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1937623720,11.2863,11.3629,0.0,3.50325e-44,0.0,131.741,0.541801,1.10888,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1938133722,11.3849,11.3656,0.0,3.50325e-44,0.0,131.741,0.542809,1.10861,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1938633667,11.3849,11.3664,0.0,3.50325e-44,0.0,131.741,0.543095,1.10853,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1939133676,11.3849,11.3661,0.0,3.50325e-44,0.0,131.741,0.543002,1.10856,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1939633740,11.3948,11.3678,0.0,3.50325e-44,0.0,131.741,0.543639,1.10839,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1940133667,11.3258,11.3674,0.0,3.50325e-44,0.0,131.741,0.543477,1.10843,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1940633669,11.2962,11.3634,0.0,3.50325e-44,0.0,131.741,0.541998,1.10882,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1941143684,11.3849,11.3633,0.0,3.50325e-44,0.0,131.741,0.541979,1.10883,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1941644277,11.2863,11.3647,0.0,3.50325e-44,0.0,131.741,0.542496,1.10869,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1942143675,11.3849,11.365,0.0,3.50325e-44,0.0,131.741,0.542595,1.10867,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1942643695,11.3849,11.3647,0.0,3.50325e-44,0.0,131.741,0.542492,1.10869,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1943144341,11.3751,11.3647,0.0,3.50325e-44,0.0,131.741,0.542474,1.1087,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1943653997,11.3849,11.365,0.0,3.50325e-44,0.0,131.741,0.542599,1.10867,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1944153682,11.3751,11.3615,0.0,3.50325e-44,0.0,131.741,0.541295,1.10901,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1944653678,11.3849,11.3606,0.0,3.50325e-44,0.0,131.741,0.540973,1.10909,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1945154046,11.3751,11.3641,0.0,3.50325e-44,0.0,131.741,0.54225,1.10876,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1945653691,11.2962,11.3633,0.0,3.50325e-44,0.0,131.741,0.541978,1.10883,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1946163667,11.3849,11.3646,0.0,3.50325e-44,0.0,131.741,0.542442,1.10871,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1946663667,11.3849,11.3637,0.0,3.50325e-44,0.0,131.741,0.542095,1.1088,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1947163999,11.2962,11.3647,0.0,3.50325e-44,0.0,131.741,0.542469,1.1087,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1947663667,11.3849,11.3642,0.0,3.50325e-44,0.0,131.741,0.542301,1.10874,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1948163685,11.3948,11.3663,0.0,3.50325e-44,0.0,131.741,0.543074,1.10854,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1948673733,11.3061,11.3599,0.0,3.50325e-44,0.0,131.741,0.540808,1.10914,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1949173726,11.3849,11.362,0.0,3.50325e-44,0.0,131.741,0.542833,1.1086,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1949673667,11.3061,11.3448,0.0,3.50325e-44,0.0,131.741,0.548059,1.10723,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1950173669,11.3061,11.3166,0.0,3.50325e-44,0.0,131.741,0.552218,1.10614,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1950673670,11.1681,11.2471,1.3268,0.30081,0.0,131.791,0.549736,1.10679,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1951173715,10.7836,11.1407,1.4632,0.95282,0.0,131.975,0.548321,1.10716,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1951673764,10.1035,10.8608,5.7164,3.68115,0.0,132.654,0.523377,1.11375,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1952173750,10.2908,10.6337,5.9892,5.03211,0.0,133.461,0.504611,1.11876,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1952673670,10.2119,10.4922,5.7288,5.44631,0.0,134.253,0.491799,1.12221,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1953173707,10.6062,10.4968,2.9884,4.14197,0.0,134.757,0.487339,1.12341,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1953673714,10.5766,10.5103,3.038,3.40989,0.0,135.172,0.480008,1.1254,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1954183677,10.5076,10.5219,2.6908,3.0895,0.0,135.586,0.476775,1.12628,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1954683700,10.5273,10.5277,2.9016,2.95299,0.0,135.986,0.474446,1.12691,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1955183667,10.4879,10.5209,2.9636,2.96112,0.0,136.399,0.469227,1.12833,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1955683667,10.4781,10.5056,2.6908,2.95526,0.0,136.81,0.461921,1.13033,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1956183667,10.5766,10.4974,3.0256,2.93682,0.0,137.216,0.457918,1.13143,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1956683689,10.5273,10.494,3.0504,2.9251,0.0,137.621,0.456045,1.13194,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1957183681,10.5175,10.4853,2.666,2.87235,0.0,138.017,0.45247,1.13292,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1957693900,10.0936,10.3709,5.7536,4.00815,0.0,138.614,0.430636,1.13896,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1958193717,10.0542,10.275,5.394,4.97393,0.0,139.383,0.425585,1.14037,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1958694898,10.1035,10.2141,5.7412,5.2597,0.0,140.139,0.421235,1.14158,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1959193667,10.0936,10.1672,5.4684,5.33962,0.0,140.887,0.414553,1.14345,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1959693667,10.0443,10.1371,5.2204,5.36416,0.0,141.635,0.408408,1.14517,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1960193687,10.0443,10.1152,5.3444,5.36547,0.0,142.381,0.399057,1.14781,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1960693902,10.3499,10.1529,2.6784,4.47777,0.0,142.978,0.393944,1.14925,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1961203670,10.4583,10.2828,2.0584,3.00649,0.0,143.288,0.405366,1.14603,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1961703667,10.4485,10.3577,2.294,2.56652,0.0,143.607,0.413429,1.14376,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1962204199,10.5372,10.4194,2.0088,2.33735,0.0,143.917,0.421744,1.14144,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1962703711,10.6062,10.4676,2.0708,1.99444,0.0,144.169,0.42287,1.14112,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1963214448,10.5175,10.4824,2.542,2.18061,0.0,144.489,0.428864,1.13945,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1963713693,10.3893,10.4747,2.3932,2.37792,0.0,144.834,0.430247,1.13907,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1964213672,10.6062,10.4637,2.7652,2.51676,0.0,145.193,0.431986,1.13859,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1964713667,10.3795,10.4532,2.9264,2.70906,0.0,145.583,0.433632,1.13813,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1965224087,10.3893,10.4513,2.3932,2.62436,0.0,145.949,0.433506,1.13816,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1965723667,10.4485,10.444,2.6908,2.65196,0.0,146.318,0.432797,1.13836,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1966224001,10.4485,10.4322,2.6536,2.73395,0.0,146.706,0.430594,1.13897,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1966723693,10.4091,10.4345,2.3312,2.5875,0.0,147.059,0.429784,1.1392,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1967223667,10.5569,10.4487,2.9512,2.52951,0.0,147.399,0.432481,1.13845,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1967723670,10.3696,10.4215,3.286,2.89018,0.0,147.823,0.429319,1.13933,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1968223670,10.3105,10.3972,3.1248,3.0811,0.0,148.267,0.42553,1.14038,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1968723667,10.4288,10.3915,2.7032,2.98762,0.0,148.677,0.424186,1.14076,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1969224932,10.4189,10.4167,2.4552,2.65285,0.0,149.02,0.426281,1.14017,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1969733755,10.4485,10.4284,2.2816,2.53418,0.0,149.369,0.427469,1.13984,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1970233959,10.6653,10.4602,2.3064,2.3293,0.0,149.68,0.430989,1.13886,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1970733667,10.4879,10.4931,2.0088,2.13911,0.0,149.961,0.434347,1.13793,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1971234079,10.4682,10.4962,2.1452,2.17187,0.0,150.264,0.434707,1.13783,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
