timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
1929810142,0.00968684,0.0231348,0.00658637,1
1930011742,0.00968684,0.0231348,0.00658637,1
1930212542,0.00968684,0.0231348,0.00658637,1
1930405342,0.00968684,0.0231348,0.00658637,1
1930610142,0.00968684,0.0231348,0.00658637,1
1930811742,0.00968684,0.0231348,0.00658637,1
1931012573,0.00968684,0.0231348,0.00658637,1
1931213342,0.00968684,0.0231348,0.00658637,1
1931410942,0.00968684,0.0231348,0.00658637,1
1931611742,0.00968684,0.0231348,0.00658637,1
1931812542,0.00968684,0.0231348,0.00658637,1
1932009342,0.00968684,0.0231348,0.00658637,1
1932219089,0.00968684,0.0231348,0.00658637,1
1932411742,0.00968684,0.0231348,0.00658637,1
1932604542,0.00968684,0.0231348,0.00658637,1
1932805346,0.00968684,0.0231348,0.00658637,1
1933002942,0.00968684,0.0231348,0.00658637,1
1933211742,0.00968684,0.0231348,0.00658637,1
1933412694,0.00968684,0.0231348,0.00658637,1
1933605342,0.00968684,0.0231348,0.00658637,1
1933806942,0.00968684,0.0231348,0.00658637,1
1934003742,0.00968684,0.0231348,0.00658637,1
1934204546,0.00968684,0.0231348,0.00658637,1
1934402142,0.00968684,0.0231348,0.00658637,1
1934602942,0.00968684,0.0231348,0.00658637,1
1934803765,0.00968684,0.0231348,0.00658637,1
1935005342,0.00968684,0.0231348,0.00658637,1
1935213342,0.00968684,0.0231348,0.00658637,1
1935406942,0.00968684,0.0231348,0.00658637,1
1935611742,0.00968684,0.0231348,0.00658637,1
1935805342,0.00968684,0.0231348,0.00658637,1
1936005487,0.00968684,0.0231348,0.00658637,1
1936211103,0.00968684,0.0231348,0.00658637,1
1936403742,0.00968684,0.0231348,0.00658637,1
1936604542,0.00968684,0.0231348,0.00658637,1
1936805381,0.00968684,0.0231348,0.00658637,1
1937015742,0.00968684,0.0231348,0.00658637,1
1937207742,0.00968684,0.0231348,0.00658637,1
1937408580,0.00968684,0.0231348,0.00658637,1
1937606169,0.00968684,0.0231348,0.00658637,1
1937811742,0.00968684,0.0231348,0.00658637,1
1938011926,0.00968684,0.0231348,0.00658637,1
1938221342,0.00968684,0.0231348,0.00658637,1
1938414134,0.00968684,0.0231348,0.00658637,1
1938615081,0.00968684,0.0231348,0.00658637,1
1938808542,0.00968684,0.0231348,0.00658637,1
1939000542,0.00968684,0.0231348,0.00658637,1
1939206142,0.00968684,0.0231348,0.00658637,1
1939403742,0.00968684,0.0231348,0.00658637,1
1939604542,0.00968684,0.0231348,0.00658637,1
1939804542,0.00968684,0.0231348,0.00658637,1
1940006148,0.00968684,0.0231348,0.00658637,1
1940207742,0.00968684,0.0231348,0.00658637,1
1940399742,0.00968684,0.0231348,0.00658637,1
1940605345,0.00968684,0.0231348,0.00658637,1
1940806292,0.00968684,0.0231348,0.00658637,1
1941007742,0.00968684,0.0231348,0.00658637,1
1941207742,0.00968684,0.0231348,0.00658637,1
1941409342,0.00968684,0.0231348,0.00658637,1
1941610169,0.00968684,0.0231348,0.00658637,1
1941803755,0.00968684,0.0231348,0.00658637,1
1942004542,0.00968684,0.0231348,0.00658637,1
1942209342,0.00968684,0.0231348,0.00658637,1
1942410966,0.00968684,0.0231348,0.00658637,1
1942611742,0.00968684,0.0231348,0.00658637,1
1942812545,0.00968684,0.0231348,0.00658637,1
1943013342,0.00968684,0.0231348,0.00658637,1
1943218942,0.00968684,0.0231348,0.00658637,1
1943411742,0.00968684,0.0231348,0.00658637,1
1943604542,0.00968684,0.0231348,0.00658637,1
1943813342,0.00968684,0.0231348,0.00658637,1
1944014942,0.00968684,0.0231348,0.00658637,1
1944227757,0.00968684,0.0231348,0.00658637,1
1944420542,0.00968684,0.0231348,0.00658637,1
1944613342,0.00968684,0.0231348,0.00658637,1
1944814942,0.00968684,0.0231348,0.00658637,1
1945015742,0.00968684,0.0231348,0.00658637,1
1945224542,0.00968684,0.0231348,0.00658637,1
1945422142,0.00968684,0.0231348,0.00658637,1
1945619742,0.00968684,0.0231348,0.00658637,1
1945811769,0.00968684,0.0231348,0.00658637,1
1946012542,0.00968684,0.0231348,0.00658637,1
1946205342,0.00968684,0.0231348,0.00658637,1
1946410962,0.00968684,0.0231348,0.00658637,1
1946611742,0.00968684,0.0231348,0.00658637,1
1946813342,0.00968684,0.0231348,0.00658637,1
1947021491,0.00968684,0.0231348,0.00658637,1
1947222942,0.00968684,0.0231348,0.00658637,1
1947416542,0.00968684,0.0231348,0.00658637,1
1947616542,0.00968684,0.0231348,0.00658637,1
1947817342,0.00968684,0.0231348,0.00658637,1
1948018942,0.00968684,0.0231348,0.00658637,1
1948236542,0.00968684,0.0231348,0.00658637,1
1948421342,0.00968684,0.0231348,0.00658637,1
1948622162,0.00968684,0.0231348,0.00658637,1
1948814942,0.00968684,0.0231348,0.00658637,1
1949023742,0.00968684,0.0231348,0.00658637,1
1949216540,0.00968684,0.0231348,0.00658637,1
1949413342,0.00968684,0.0231348,0.00658637,1
1949614942,0.00968684,0.0231348,0.00658637,1
1949819742,0.00968684,0.0231348,0.00658637,1
1950013463,0.00968684,0.0231348,0.00658637,1
1950235110,0.00968684,0.0231348,0.00658637,1
1950419766,0.00968684,0.0231348,0.00658637,1
1950619746,0.00968684,0.0231348,0.00658637,1
1950813342,0.00968684,0.0231348,0.00658637,1
1951014143,0.00968684,0.0231348,0.00658637,1
2045406967,0.00968684,0.0231348,0.00658637,1
2045611742,0.00968684,0.0231348,0.00658637,1
2045820542,0.00968684,0.0231348,0.00658637,1
2046013342,0.00968684,0.0231348,0.00658637,1
2046227742,0.00968684,0.0231348,0.00658637,1
2046411752,0.00968684,0.0231348,0.00658637,1
2046613346,0.00968684,0.0231348,0.00658637,1
2046802142,0.00968684,0.0231348,0.00658637,1
2047011745,0.00968684,0.0231348,0.00658637,1
2047211768,0.00968684,0.0231348,0.00658637,1
2047404542,0.00968684,0.0231348,0.00658637,1
2047614143,0.00968684,0.0231348,0.00658637,1
2047811749,0.00968684,0.0231348,0.00658637,1
2048012569,0.00968684,0.0231348,0.00658637,1
2048213342,0.00968684,0.0231348,0.00658637,1
2048406942,0.00968684,0.0231348,0.00658637,1
2048611742,0.00968684,0.0231348,0.00658637,1
2048812542,0.00968684,0.0231348,0.00658637,1
2049013342,0.00968684,0.0231348,0.00658637,1
2049214942,0.00968684,0.0231348,0.00658637,1
2049407746,0.00968684,0.0231348,0.00658637,1
2049607742,0.00968684,0.0231348,0.00658637,1
2049813346,0.00968684,0.0231348,0.00658637,1
2050010942,0.00968684,0.0231348,0.00658637,1
2050211762,0.00968684,0.0231348,0.00658637,1
2050412542,0.00968684,0.0231348,0.00658637,1
2050613342,0.00968684,0.0231348,0.00658637,1
2050814942,0.00968684,0.0231348,0.00658637,1
2051011742,0.00968684,0.0231348,0.00658637,1
2051212542,0.00968684,0.0231348,0.00658637,1
2051413381,0.00968684,0.0231348,0.00658637,1
2051610969,0.00968684,0.0231348,0.00658637,1
2051811743,0.00968684,0.0231348,0.00658637,1
2052012542,0.00968684,0.0231348,0.00658637,1
2052221342,0.00968684,0.0231348,0.00658637,1
2052414942,0.00968684,0.0231348,0.00658637,1
