timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1949013343,0.260179,-0.158228,0.497913
1949024543,0.260179,-0.158228,0.497913
1949035775,0.260369,-0.151135,0.494368
1949044543,0.266935,-0.158082,0.505076
1949055745,0.283395,-0.170806,0.497727
1949064543,0.254213,-0.149014,0.509302
1949074334,0.258488,-0.160056,0.49616
1949085354,0.263206,-0.147259,0.508045
1949095745,0.267658,-0.161958,0.49159
1949105343,0.271835,-0.145358,0.51357
1949116542,0.276295,-0.15289,0.49696
1949125344,0.269603,-0.143383,0.521914
1949136542,0.269603,-0.143383,0.521914
1949146154,0.277243,-0.165102,0.512585
1949156546,0.268816,-0.14916,0.503284
1949166173,0.289808,-0.152597,0.511288
1949176574,0.280819,-0.150769,0.512467
1949197344,0.282282,-0.144188,0.485186
1949208542,0.266939,-0.154499,0.504999
1949217343,0.273458,-0.156765,0.483283
1949228542,0.276477,-0.152963,0.493569
1949238142,0.276477,-0.152963,0.493569
1949248549,0.284751,-0.143749,0.505722
1949258142,0.256429,-0.165321,0.501267
1949269342,0.273873,-0.158009,0.508849
1949278143,0.260005,-0.150988,0.50115
1949289342,0.257583,-0.156107,0.513038
1949298951,0.267109,-0.165321,0.501839
1949309342,0.263549,-0.165321,0.501649
1949319756,0.258512,-0.138557,0.495698
1949329342,0.266529,-0.149672,0.479356
1949338942,0.26053,-0.169124,0.491362
1949350143,0.26053,-0.169124,0.491362
1949361495,0.256259,-0.154499,0.504427
1949370148,0.254742,-0.163566,0.499438
1949381366,0.264795,-0.143237,0.445102
1949390143,0.275867,-0.118301,0.438353
1949401342,0.275867,-0.118301,0.438353
1949410942,0.266841,-0.148721,0.440226
1949422142,0.274519,-0.138191,0.430204
1949430971,0.267593,-0.127514,0.4262
1949442164,0.2721,-0.139727,0.442015
1949452542,0.2721,-0.139727,0.442015
1949462181,0.27692,-0.150988,0.418701
1949471743,0.278628,-0.134827,0.420145
1949482142,0.278454,-0.127588,0.423382
1949491742,0.272646,-0.139946,0.431842
1949502142,0.265454,-0.156765,0.399498
1949514184,0.262299,-0.121079,0.391755
1949522942,0.269233,-0.124589,0.395604
1949534142,0.276124,-0.119836,0.366952
1949542946,0.265068,-0.130439,0.373393
1949554142,0.264303,-0.1183,0.354377
1949563743,0.264303,-0.1183,0.354377
1949574142,0.28039,-0.138045,0.353964
1949583743,0.27727,-0.117788,0.378877
1949594942,0.274433,-0.121664,0.3652
1949603745,0.261149,-0.12671,0.379907
1949614942,0.261149,-0.12671,0.379907
1949624545,0.27218,-0.137606,0.373928
1949634944,0.272196,-0.123273,0.37362
1949644543,0.281181,-0.128684,0.372517
1949655758,0.280284,-0.117569,0.389241
1949675742,0.279659,-0.141335,0.367605
1949686942,0.272721,-0.141408,0.363833
1949695742,0.27968,-0.123419,0.36722
1949706942,0.282331,-0.123054,0.384365
1949715742,0.286085,-0.112377,0.380934
1949726961,0.266057,-0.106819,0.388247
1949736544,0.275389,-0.12671,0.38067
1949747855,0.274069,-0.121518,0.371982
1949756543,0.270489,-0.139434,0.372176
1949766316,0.279126,-0.130366,0.377547
1949778150,0.279126,-0.130366,0.377547
1949787742,0.261327,-0.130366,0.376593
1949797345,0.268071,-0.14097,0.383987
1949807742,0.271465,-0.126564,0.387261
1949817342,0.277096,-0.110549,0.382114
1949828546,0.277096,-0.110549,0.382114
1949839742,0.262658,-0.124809,0.38505
1949848578,0.269778,-0.124809,0.385432
1949859742,0.277854,-0.129854,0.401284
1949868542,0.275042,-0.112231,0.387144
1949879742,0.275042,-0.112231,0.387144
1949889345,0.268095,-0.11947,0.383525
1949900542,0.287206,-0.131829,0.393322
1949909509,0.284563,-0.125028,0.376022
1949919909,0.276289,-0.134242,0.363869
1949929349,0.280276,-0.124736,0.389395
1949940662,0.297547,-0.110183,0.400214
1949950143,0.276539,-0.121079,0.392518
1949960542,0.307875,-0.0992874,0.407337
1949970151,0.274061,-0.128684,0.372136
1949980542,0.276729,-0.113986,0.388973
1949990947,0.276729,-0.113986,0.388973
1950001342,0.280644,-0.121299,0.382536
1950012542,0.282343,-0.112304,0.384134
1950021342,0.295239,-0.128611,0.376672
1950032542,0.278944,-0.130293,0.380938
1950042159,0.278944,-0.130293,0.380938
1950053370,0.275389,-0.12671,0.38067
1950062143,0.270742,-0.122688,0.400748
1950073349,0.270561,-0.122615,0.404139
1950082142,0.252536,-0.114278,0.374074
1950093342,0.252536,-0.114278,0.374074
1950102948,0.271659,-0.115887,0.383639
1950113349,0.271122,-0.108501,0.393658
1950122942,0.258367,-0.128099,0.3985
1950133342,0.271829,-0.12671,0.380479
1950142943,0.290406,-0.128099,0.400217
1950154153,0.25312,-0.126344,0.39648
1950165342,0.265673,-0.124589,0.395414
1950174143,0.258561,-0.117423,0.394878
1950184577,0.256507,-0.119105,0.399907
1950194143,0.249003,-0.136875,0.406693
1950214963,0.252165,-0.121299,0.381009
1950226154,0.245594,-0.117935,0.370378
1950235110,0.237392,-0.11033,0.390188
1950246142,0.246685,-0.118373,0.350032
1950256542,0.246685,-0.118373,0.350032
1950266142,0.234175,-0.128392,0.3836
1950275747,0.242038,-0.114351,0.37011
1950286951,0.220121,-0.124882,0.379369
1950295743,0.223491,-0.131975,0.383105
1950306942,0.223491,-0.131975,0.383105
1950318142,0.219145,-0.137752,0.364284
1950326942,0.208833,-0.134315,0.356853
1950336542,0.21594,-0.145065,0.357465
1950346942,0.207873,-0.132852,0.341459
1950356694,0.221774,-0.111207,0.348542
1950367743,0.220597,-0.0942413,0.303884
1950378942,0.220031,-0.111938,0.314442
1950387771,0.215089,-0.116399,0.273446
1950398942,0.212315,-0.110622,0.291885
1950407746,0.202548,-0.107404,0.274281
1950418969,0.202548,-0.107404,0.274281
1950428545,0.192008,-0.0992137,0.237815
1950439780,0.20982,-0.0884641,0.238538
1950448542,0.190176,-0.0651365,0.238684
1950458942,0.188634,-0.0957036,0.234157
1950469343,0.188634,-0.0957036,0.234157
1950479742,0.199642,-0.08042,0.195291
1950490942,0.200982,-0.0676959,0.203594
1950499742,0.191804,-0.072961,0.208319
1950509492,0.173581,-0.0788843,0.181953
1950520583,0.173581,-0.0788843,0.181953
1950531746,0.175103,-0.0662333,0.186865
1950540552,0.18317,-0.0784456,0.202871
1950550312,0.184802,-0.0826868,0.17243
1950560550,0.183111,-0.084515,0.170677
1950571742,0.18645,-0.0725952,0.14168
1950581345,0.183081,-0.0655019,0.137944
1950591742,0.18587,-0.0569459,0.119197
1950601348,0.195747,-0.0770558,0.101447
1950611742,0.194416,-0.0826135,0.0929898
1950621481,0.191579,-0.0864891,0.0793122
1950632544,0.191579,-0.0864891,0.0793122
1950643087,0.214772,-0.0728874,0.0462394
1950652542,0.210277,-0.0499255,0.0301931
1950662302,0.200181,-0.0619915,0.0520269
1950672542,0.189708,-0.0405653,0.0476012
1950693347,0.211419,-0.0514612,0.0421954
1950704542,0.202781,-0.0605289,0.0368245
1950713342,0.203149,-0.0570919,0.0299655
1950724542,0.215305,-0.0838564,0.0362977
1950734156,0.215305,-0.0838564,0.0362977
1950744549,0.206158,-0.0163601,0.00713376
1950754148,0.20577,-0.0377132,0.0143779
1950764545,0.216644,-0.0270367,0.0113283
1950774296,0.22562,-0.0396145,0.0103795
1950784542,0.217366,-0.0309123,-0.00215848
1950796542,0.217379,-0.0201627,-0.0023896
1950805342,0.226731,-0.0221371,-0.0103514
1950816545,0.229204,-0.0181151,0.0101081
1950825342,0.232925,-0.0361044,0.00729318
1950835083,0.225281,-0.0179689,0.0166992
1950846143,0.225281,-0.0179689,0.0166992
1950855927,0.248327,-0.019724,0.0196735
1950866173,0.242523,-0.0284992,0.0280573
1950877342,0.235936,-0.0394683,0.0177339
1950886305,0.217802,-0.0142395,0.0230224
1950897377,0.217802,-0.0142395,0.0230224
1950906970,0.223053,-0.0124113,0.0249656
1950917472,0.214238,-0.0178227,0.0229086
1950926944,0.232971,0.00331109,0.00644573
1950937345,0.231276,-0.00210031,0.0047704
1950947742,0.231276,-0.00210031,0.0047704
1950958143,0.224756,0.000166565,0.0264869
1950969342,0.234303,0.00886872,0.014903
1950978142,0.217277,0.00389602,0.0328101
1950989342,0.216325,0.0125251,0.0172628
1950998321,0.226452,0.00557796,0.0281622
1951018953,0.214875,0.0166932,0.0443134
1951030142,0.223615,0.00170227,0.0144846
1951038943,0.219877,0.00535861,0.0176077
1951050142,0.241063,0.0125982,0.0219895
1951060543,0.241063,0.0125982,0.0219895
1951070144,0.234489,0.0123788,0.011435
1951079745,0.239372,0.01077,0.0202371
1951090142,0.234869,0.0265655,0.00434489
1951099743,0.240497,-0.0050986,0.0325476
1951110942,0.240497,-0.0050986,0.0325476
1951122145,0.25345,0.0287593,0.0240062
1951130942,0.242969,0.043019,0.0197346
1951142162,0.245967,0.0289055,0.0304064
1951150942,0.23924,0.0538418,0.0227036
1951160542,0.246157,0.0359988,0.0268614
1951171743,0.237359,0.0449203,0.0244962
1951182942,0.226497,0.0449934,0.0273147
1951191754,0.220337,0.0435309,0.0423263
1951202942,0.206473,0.0541343,0.03455
1951211743,0.216447,0.0723429,0.0483011
1951232542,0.200312,0.0967674,0.0162891
1951242971,0.194613,0.0675167,-0.0106039
1951252543,0.19164,0.10313,-0.021738
1951262945,0.177232,0.047992,-0.0859646
1951273346,0.177232,0.047992,-0.0859646
1951283742,0.230733,0.0938433,-0.28482
1951293482,0.18085,0.146202,-0.353266
1951303742,0.322235,0.0390723,-0.659789
1951313495,0.177306,0.322586,-0.819969
1951324543,0.177306,0.322586,-0.819969
1951334364,0.205728,0.412241,-1.1504
1951344569,0.17576,0.358346,-0.990936
1951355742,0.179973,0.31542,-0.903027
1951364543,0.176084,0.300136,-0.86378
1951375764,0.188706,0.271032,-0.799533
1951385350,0.174297,0.281854,-0.797137
1951395742,0.190964,0.246461,-0.775067
1951405347,0.166258,0.319149,-0.813682
1951415752,0.173237,0.26328,-0.744058
1951425345,0.156361,0.321343,-0.795547
1951436542,0.156361,0.321343,-0.795547
1951446302,0.164432,0.312714,-0.779618
1951456542,0.181882,0.279514,-0.738841
1951466142,0.167459,0.323683,-0.769486
1951476542,0.168776,0.270812,-0.727448
1951497345,0.185645,0.297357,-0.742426
1951508700,0.150603,0.307888,-0.754739
1951517343,0.171921,0.272055,-0.752823
1951528725,0.153981,0.307961,-0.751157
1951538142,0.153981,0.307961,-0.751157
1951548542,0.164504,0.329533,-0.747656
1951558302,0.165224,0.277979,-0.727793
1951568542,0.126554,0.341233,-0.705713
1951578150,0.157508,0.279295,-0.75035
1951588542,0.147406,0.373702,-0.695088
1951600542,0.185252,0.272421,-0.735105
1951609348,0.126021,0.352202,-0.695771
1951618954,0.197297,0.306644,-0.726692
1951629513,0.154327,0.359442,-0.691007
1951638943,0.214534,0.292531,-0.715257
1951650182,0.214534,0.292531,-0.715257
1951661342,0.225856,0.33063,-0.693356
1951670298,0.155134,0.383135,-0.672762
1951681342,0.213336,0.357541,-0.692907
1951690156,0.172766,0.327997,-0.735272
1951701342,0.172766,0.327997,-0.735272
1951710945,0.16885,0.33531,-0.728835
1951721342,0.198939,0.445074,-0.624118
1951730943,0.167776,0.350082,-0.708797
1951741342,0.14866,0.424817,-0.651893
1951750953,0.188192,0.365877,-0.723354
1951762142,0.141472,0.477542,-0.617692
1951771758,0.165945,0.384159,-0.707929
1951782166,0.153625,0.560833,-0.578009
1951791769,0.169309,0.417578,-0.737389
1951802169,0.143035,0.526025,-0.61355
1951814161,0.165588,0.435567,-0.734574
1951822977,0.150653,0.530486,-0.655766
1951834168,0.16897,0.439224,-0.731069
1951842943,0.131005,0.55023,-0.655544
1951854177,0.185256,0.433739,-0.735181
1951863742,0.185256,0.433739,-0.735181
1951874142,0.165431,0.45714,-0.731645
1951883743,0.157431,0.482588,-0.715611
1951894315,0.173891,0.469864,-0.72296
1951903745,0.172939,0.478493,-0.738507
1951914964,0.172939,0.478493,-0.738507
1951925367,0.176321,0.482149,-0.735003
1951934942,0.157943,0.453703,-0.725168
1951944542,0.148255,0.525002,-0.744236
1951954942,0.163934,0.465988,-0.737019
1951975745,0.160543,0.455165,-0.74037
1951986942,0.12608,0.494142,-0.763471
1951995746,0.151369,0.453483,-0.735722
1952006271,0.118174,0.488365,-0.782483
1952015770,0.157008,0.476665,-0.741023
1952026942,0.13849,0.484124,-0.728567
1952036543,0.141847,0.466281,-0.7246
1952046942,0.146155,0.483904,-0.738359
1952056542,0.139975,0.464526,-0.722962
1952066942,0.111109,0.490851,-0.750594
1952077344,0.111109,0.490851,-0.750594
1952087742,0.0865402,0.545916,-0.691857
1952097368,0.146723,0.457505,-0.715644
1952107745,0.103363,0.533046,-0.705988
1952117363,0.134723,0.462697,-0.724905
1952128557,0.134723,0.462697,-0.724905
1952139742,0.132504,0.475422,-0.716793
1952148543,0.141298,0.462917,-0.714351
1952159742,0.125024,0.479151,-0.71047
1952168542,0.107194,0.498164,-0.744157
1952179742,0.107194,0.498164,-0.744157
1952189353,0.101431,0.525221,-0.736544
1952199751,0.133695,0.516884,-0.705715
1952209351,0.0892502,0.530486,-0.742413
1952219742,0.149679,0.565295,-0.704201
1952229343,0.105753,0.509499,-0.71726
1952240542,0.153646,0.556885,-0.67829
1952250967,0.109693,0.523685,-0.72416
1952260542,0.161593,0.598494,-0.660049
1952270165,0.051916,0.602882,-0.711953
1952280692,0.144376,0.630524,-0.671869
1952291082,0.144376,0.630524,-0.671869
1952301536,0.106299,0.622919,-0.69416
1952312543,0.0494426,0.59886,-0.732412
1952321381,0.0957131,0.591694,-0.729778
1952332569,0.0984536,0.557251,-0.747601
1952342299,0.0984536,0.557251,-0.747601
1952352542,0.0862603,0.551766,-0.753239
1952362142,0.0774659,0.564271,-0.755682
1952372542,0.0744941,0.555788,-0.733543
1952382146,0.0212086,0.60844,-0.705213
1952393342,0.0212086,0.60844,-0.705213
1952402959,0.0481454,0.577872,-0.708213
1952413342,0.065489,0.543283,-0.732055
1952422943,0.0699619,0.546501,-0.748896
1952433342,0.0611468,0.54109,-0.750953
1952454158,0.0673454,0.530706,-0.733386
1952465345,0.065109,0.529097,-0.724965
1952474143,0.062272,0.525221,-0.738643
1952485350,0.0581462,0.507524,-0.728275
1952494143,0.0529158,0.523612,-0.730604
1952505342,0.048067,0.509791,-0.70675
1952514942,0.0435554,0.51842,-0.722488
1952525342,0.0551827,0.506208,-0.706291
1952534943,0.0504686,0.496994,-0.718253
1952545342,0.0467105,0.482734,-0.714745
1952555746,0.0467105,0.482734,-0.714745
1952566295,0.0421741,0.469864,-0.730021
1952575743,0.0418271,0.484343,-0.723547
1952586142,0.036039,0.489901,-0.715471
1952595742,0.039413,0.486391,-0.711812
1952606943,0.039413,0.486391,-0.711812
1952618145,0.0420641,0.486756,-0.694667
1952626944,0.0351136,0.475933,-0.698208
1952637469,0.045434,0.479663,-0.690931
1952646942,0.0352954,0.47586,-0.701599
1952658142,0.0352954,0.47586,-0.701599
1952667749,0.0131165,0.441417,-0.720758
1952678316,0.021944,0.457578,-0.718932
1952687765,0.0217704,0.464818,-0.715695
1952698142,0.0415023,0.472643,-0.684186
1952707744,0.0105289,0.450705,-0.705787
1952718942,0.0213945,0.454215,-0.708682
1952728543,0.0155899,0.445439,-0.700298
1952738942,0.0152346,0.452752,-0.693671
1952748568,0.00323971,0.461527,-0.703008
1952759090,0.0317107,0.454361,-0.701328
1952769477,0.0317107,0.454361,-0.701328
1952779773,0.0172852,0.450851,-0.698623
1952790942,-0.000138439,0.461454,-0.70659
1952799742,0.041921,0.474983,-0.658697
1952810995,-0.00879663,0.386425,-0.445162
1952820542,-0.00879663,0.386425,-0.445162
1952830942,-0.0224715,0.264302,-0.123448
1952840543,0.0355627,0.36317,-0.107159
1952850942,-0.00385501,0.251066,-0.0711309
1952860544,0.0225298,0.327191,-0.0305307
1952871742,0.0225298,0.327191,-0.0305307
1952881352,0.00583735,0.341085,-0.0521387
1952891753,0.0200228,0.272638,-0.15027
1952901342,-0.0734917,0.343645,-0.104078
1952911775,-0.011959,0.300939,-0.252961
1952932543,0.0011183,0.284559,-0.263815
1952943742,-0.0192823,0.349056,-0.182944
1952952543,0.0235988,0.265107,-0.250283
1952963743,0.0135403,0.28529,-0.229142
1952972545,0.0273405,0.265034,-0.253483
1952983742,0.00525396,0.265326,-0.241064
1952993376,0.0357631,0.245509,-0.244105
1953003755,-0.00276643,0.272858,-0.224645
1953013342,0.0152877,0.223644,-0.261742
1953023909,0.0257609,0.202217,-0.257316
1953034149,0.0257609,0.202217,-0.257316
1953044542,0.0373608,0.278562,-0.207307
1953054147,0.0449004,0.214942,-0.248059
1953064542,0.0506033,0.247775,-0.221243
1953074304,0.0613476,0.191468,-0.255177
1953085342,0.0613476,0.191468,-0.255177
1953096542,0.0521607,0.179036,-0.250298
1953105344,0.0547359,0.158999,-0.265038
1953116542,0.0472361,0.144813,-0.25833
1953125342,0.0384292,0.146568,-0.260541
1953136542,0.0384292,0.146568,-0.260541
1953146143,0.0322471,0.171285,-0.278417
1953156542,0.0483778,0.143277,-0.246328
1953166145,0.0360275,0.159365,-0.249038
1953176542,0.0515148,0.137354,-0.271549
1953186143,0.0489231,0.143058,-0.2565
1953197342,0.0346586,0.121558,-0.256801
1953206942,0.025856,0.126897,-0.25909
1953217342,0.0325875,0.105543,-0.251464
1953226975,0.0289986,0.0804609,-0.251115
1953237384,0.0443454,0.0943551,-0.271006
1953258171,0.0436018,0.0803146,-0.257134
1953269342,0.0380409,0.125215,-0.253297
1953278142,0.0325998,0.116293,-0.251695
1953289372,0.0181578,0.0984501,-0.248682
1953298946,0.0181578,0.0984501,-0.248682
1953309379,0.013609,0.0748301,-0.263727
1953318942,0.00613395,0.0821428,-0.257481
1953329367,0.0185172,0.0947207,-0.255387
1953338943,0.0305452,0.114611,-0.246665
1953350318,0.0305452,0.114611,-0.246665
1953359752,0.0352468,0.113075,-0.234472
1953370142,-0.0193612,0.101375,-0.281377
1953379746,0.0472706,0.129383,-0.225674
1953390145,0.000307149,0.0995471,-0.281984
1953399745,0.0420072,0.116805,-0.227386
1953410942,0.0188683,0.0838248,-0.261938
1953422145,0.0486865,0.162509,-0.185485
1953430942,-0.03668,0.157464,-0.257997
1953442142,0.03111,0.198268,-0.1906
1953450942,-0.00133443,0.140718,-0.284661
1953462309,-0.00133443,0.140718,-0.284661
1953471745,-0.00450448,0.117975,-0.258823
1953482150,-0.015411,0.258232,-0.155261
1953491743,-0.0188763,0.161047,-0.25712
1953502142,-0.0468042,0.299915,-0.135727
1953513342,-0.0468042,0.299915,-0.135727
1953522942,-0.0317523,0.261231,-0.183419
1953532544,-0.00294143,0.166458,-0.254682
1953542954,-0.0485712,0.277684,-0.169366
1953552544,-0.0122481,0.207848,-0.247567
1953563745,-0.0122481,0.207848,-0.247567
1953574326,-4.66382e-05,0.220499,-0.242083
1953583744,-0.0475452,0.333553,-0.155205
1953594961,-0.0032265,0.234686,-0.249364
1953603742,-0.0284692,0.336625,-0.178065
1953614942,-0.00996626,0.248872,-0.256835
1953624543,-0.0288838,0.337868,-0.203631
1953634942,0.00878496,0.240243,-0.240334
1953644543,-0.0387471,0.302767,-0.252736
1953654942,0.00505981,0.254649,-0.237442
1953664557,-0.0238093,0.277392,-0.264997
1953675745,-0.00506223,0.26518,-0.248418
1953685365,-0.0056256,0.295162,-0.27121
1953695759,0.0147507,0.231029,-0.251723
1953705511,0.00799853,0.234466,-0.258964
1953715774,0.0224199,0.234393,-0.261592
1953736569,0.0291638,0.22379,-0.254197
1953747742,0.0084875,0.297721,-0.234785
1953756543,0.0259922,0.245143,-0.261632
1953767769,0.0417882,0.242364,-0.2233
1953777342,0.0417882,0.242364,-0.2233
1953787742,0.0435687,0.209384,-0.256516
1953797345,0.05876,0.200755,-0.240206
1953807742,0.0499656,0.21326,-0.242648
1953817342,0.069211,0.205508,-0.268667
1953828542,0.069211,0.205508,-0.268667
1953838143,0.0485843,0.164703,-0.250181
1953848542,0.0467238,0.173698,-0.248773
1953858144,0.064354,0.184521,-0.244659
1953868542,0.0701214,0.161047,-0.25235
1953878143,0.0558818,0.161047,-0.253113
1953889350,0.0680667,0.159365,-0.24732
1953900542,0.07777,0.146495,-0.261833
1953909342,0.0665161,0.121631,-0.251693
1953920542,0.0770305,0.136037,-0.248038
1953929342,0.0679661,0.117463,-0.278744
1953940550,0.0679661,0.117463,-0.278744
1953950143,0.0653578,0.108834,-0.263387
1953960542,0.0327775,0.112637,-0.255009
1953970150,0.0612774,0.130553,-0.253867
1953980542,0.0461248,0.127335,-0.237599
1953991742,0.0461248,0.127335,-0.237599
1954001488,0.0399097,0.123386,-0.254858
1954010946,0.0558322,0.118048,-0.252188
1954021342,0.0520823,0.110955,-0.248834
1954030945,0.0539676,0.12346,-0.250704
1954042157,0.0539676,0.12346,-0.250704
1954053349,0.054674,0.105251,-0.263883
1954062147,0.0423072,0.107006,-0.266284
1954073367,0.0314457,0.107079,-0.263466
1954082173,0.0539304,0.0912106,-0.250011
1954093496,0.0539304,0.0912106,-0.250011
1954102943,0.0422577,0.0640073,-0.26536
1954113342,0.0417124,0.0642267,-0.255187
1954122943,0.025257,0.080534,-0.247915
1954134295,0.0546327,0.0694187,-0.263112
1954142942,0.049171,0.0425811,-0.261125
1954154144,0.0368042,0.0443362,-0.263527
1954163743,0.0367572,0.0490164,-0.295952
1954174942,0.0339962,0.065543,-0.277744
1954183773,0.0375396,0.0512101,-0.277245
1954194170,0.0351379,0.0640073,-0.265742
1954204692,0.0351379,0.0640073,-0.265742
1954214969,0.0370273,0.0800953,-0.267688
1954226142,0.0347785,0.0677368,-0.259037
1954234942,0.0386978,0.0640073,-0.265551
1954246294,0.0433953,0.0588884,-0.253281
1954255744,0.0433953,0.0588884,-0.253281
1954266142,0.049898,0.0422886,-0.274689
1954275743,0.0648482,0.0276633,-0.287181
1954286142,0.0375354,0.0476269,-0.277168
1954295746,0.0368166,0.0550858,-0.263758
1954307114,0.0368166,0.0550858,-0.263758
1954316546,0.0378783,0.0295646,-0.283565
1954326942,0.0406905,0.0119409,-0.269425
1954336545,0.033926,0.00462821,-0.276434
1954346942,0.0429269,0.0135497,-0.277845
1954358313,0.0429269,0.0135497,-0.277845
1954367767,0.0622441,0.0226175,-0.271902
1954378942,0.0365466,0.0240069,-0.292022
1954387742,0.0425082,0.0112097,-0.303334
1954398942,0.0262856,0.0263469,-0.267105
1954407742,0.0179993,0.00638326,-0.279027
1954418942,0.023428,0.00455509,-0.280398
1954428547,0.0388176,0.0101858,-0.267786
1954438942,0.0552689,-0.0097047,-0.274981
1954448546,0.0471933,-0.00465888,-0.290833
1954459747,0.0500385,0.00638326,-0.27731
1954469343,0.0500385,0.00638326,-0.27731
1954479749,0.0488844,-0.00283071,-0.289081
1954489342,0.0447668,-0.013361,-0.278867
1954499742,0.0534001,-0.00787652,-0.27342
1954509343,0.0481021,-0.00502446,-0.307788
1954520542,0.0481021,-0.00502446,-0.307788
1954531742,0.0593658,-0.0170905,-0.284809
1954540543,0.0810201,0.0354878,-0.255863
1954551759,0.0475403,-0.019138,-0.297307
1954560545,0.100248,0.0793639,-0.214951
1954571751,0.100248,0.0793639,-0.214951
1954581356,0.0711599,0.0699306,-0.238421
1954591742,0.0480773,-0.0265238,-0.307326
1954601344,0.0615201,0.0924535,-0.191792
1954611742,0.0458491,-0.0209662,-0.299059
1954621343,0.0502605,0.108103,-0.214848
1954632542,0.0561184,-0.0161397,-0.32413
1954642142,0.0535286,0.125068,-0.175912
1954652542,0.0601947,-0.0414417,-0.333573
1954662171,0.0495375,0.111978,-0.201361
1954672569,0.0662528,-0.0159204,-0.313384
1954693494,0.0798795,-0.0289369,-0.334488
1954703911,0.0778996,0.0557439,-0.23095
1954713342,0.0766914,-0.0219167,-0.341615
1954723910,0.0877888,0.0463837,-0.24893
1954734147,0.0877888,0.0463837,-0.24893
1954744545,0.0909934,0.0536964,-0.242112
1954754173,0.0784501,-0.00685264,-0.307823
1954764542,0.107122,0.0697843,-0.243295
1954774155,0.126234,-0.00853457,-0.300122
1954785342,0.126234,-0.00853457,-0.300122
1954794942,0.127211,0.00433574,-0.285037
1954805342,0.103626,0.0575723,-0.311265
1954814943,0.118606,0.0239338,-0.291024
1954825342,0.103832,0.0789986,-0.315118
1954846143,0.112635,0.0736603,-0.31283
1954857342,0.14602,0.0458719,-0.269614
1954866142,0.12358,0.101156,-0.283917
1954877342,0.161608,0.0657624,-0.260701
1954886142,0.135753,0.0887243,-0.277893
1954897342,0.163158,0.103496,-0.256328
1954906942,0.163005,0.128652,-0.253477
1954917342,0.176696,0.125288,-0.242464
1954926943,0.172353,0.123094,-0.261362
1954938142,0.171651,0.144886,-0.24826
1954948542,0.171651,0.144886,-0.24826
1954958142,0.216995,0.167848,-0.261635
1954967743,0.182897,0.162583,-0.258246
1954978142,0.191361,0.17889,-0.249638
1954987744,0.202251,0.203899,-0.252996
1954998943,0.202251,0.203899,-0.252996
1955010145,0.214643,0.223644,-0.251056
1955018942,0.222945,0.25794,-0.239442
1955030307,0.223474,0.243388,-0.249307
1955038942,0.256878,0.277611,-0.239749
1955050146,0.256878,0.277611,-0.239749
1955059742,0.262048,0.321414,-0.202991
1955070145,0.238507,0.300427,-0.26334
1955079743,0.256319,0.311177,-0.262617
1955090942,0.242612,0.300208,-0.273322
1955099751,0.28415,0.379551,-0.248991
1955110942,0.228608,0.346717,-0.278478
1955120547,0.267533,0.413847,-0.238713
1955130942,0.232916,0.36434,-0.292236
1955140691,0.249323,0.418674,-0.26531
1955150969,0.244719,0.392567,-0.312626
1955161513,0.244719,0.392567,-0.312626
1955171764,0.259351,0.417504,-0.319184
1955182942,0.234165,0.455968,-0.282237
1955191742,0.263465,0.424451,-0.32932
1955202971,0.218081,0.479296,-0.281901
1955212545,0.218081,0.479296,-0.281901
1955222942,0.218498,0.525732,-0.289685
1955232543,0.245533,0.467523,-0.327808
1955242942,0.242733,0.495896,-0.342179
1955252542,0.255459,0.490411,-0.346482
1955263742,0.255459,0.490411,-0.346482
1955273343,0.265195,0.506207,-0.361611
1955283742,0.230033,0.636519,-0.305064
1955293345,0.268175,0.521856,-0.383903
1955303744,0.263061,0.660139,-0.288493
1955313343,0.259739,0.574727,-0.426323
1955324691,0.239004,0.664454,-0.339209
1955335742,0.251477,0.576263,-0.438707
1955344543,0.246403,0.636739,-0.37734
1955355752,0.249794,0.581601,-0.440613
1955364542,0.244669,0.643174,-0.411595
1955375759,0.244669,0.643174,-0.411595
1955385343,0.255492,0.654948,-0.446993
1955396542,0.276015,0.606172,-0.463553
1955405343,0.233003,0.667233,-0.460371
1955416542,0.258401,0.609682,-0.467975
1955426953,0.258401,0.609682,-0.467975
1955436545,0.279338,0.603759,-0.492242
1955446144,0.234643,0.670158,-0.490967
1955456546,0.254596,0.600102,-0.496892
1955466143,0.248874,0.662992,-0.490049
1955477350,0.248874,0.662992,-0.490049
1955488542,0.253855,0.633741,-0.51637
1955497342,0.269423,0.635715,-0.507072
1955508542,0.240858,0.674107,-0.473707
1955517342,0.251623,0.635715,-0.508026
1955528542,0.246658,0.679299,-0.482014
1955538147,0.26114,0.619335,-0.519071
1955548542,0.249073,0.677252,-0.493748
1955558143,0.258012,0.632425,-0.494004
1955569342,0.263986,0.630377,-0.505547
1955578143,0.252168,0.635496,-0.518199
1955589342,0.25668,0.626867,-0.502461
1955598943,0.264578,0.625478,-0.483295
1955609342,0.244313,0.628622,-0.504863
1955618973,0.270581,0.648513,-0.495378
1955629491,0.251619,0.632132,-0.507949
1955639769,0.251619,0.632132,-0.507949
1955650167,0.238162,0.634326,-0.490005
1955661493,0.274745,0.654363,-0.473166
1955670142,0.239595,0.615825,-0.516748
1955681382,0.273571,0.627233,-0.484552
