timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
1934995425,1583523374799785,404357365,-868933881,156888,123436,0.259,0.522631,0.679,1.072,0.57,1.05,104,9,0.06,-0.014,-0.059,0.006,2.71742,0,nan,0.0,4,1,19
1935208091,1583523374999786,404357364,-868933881,156908,123456,0.271,0.522645,0.679,1.073,0.57,1.05,104,8,0.041,0.04,-0.007,0.045,2.71742,0,nan,0.0,4,1,19
1935401201,1583523375199785,404357363,-868933880,156913,123461,0.288,0.52266,0.68,1.074,0.57,1.05,104,8,0.038,0.002,-0.038,-0.136,2.71742,0,nan,0.0,4,1,19
1935602004,1583523375399785,404357363,-868933880,156937,123485,0.231,0.522672,0.681,1.075,0.57,1.05,104,8,0.152,0.093,-0.12,0.022,2.71742,0,nan,0.0,4,1,19
1935798553,1583523375599785,404357363,-868933880,156970,123518,0.238,0.522685,0.681,1.075,0.57,1.05,104,8,0.084,0.082,-0.018,-0.062,2.71742,0,nan,0.0,4,1,19
1936000190,1583523375799785,404357363,-868933879,156978,123526,0.262,0.522699,0.682,1.076,0.57,1.05,104,8,0.053,0.051,-0.015,0.043,2.71742,0,nan,0.0,4,1,19
1936197104,1583523375999786,404357364,-868933878,156996,123544,0.257,0.522712,0.685,1.078,0.57,1.05,104,10,0.09,0.087,0.02,-0.036,2.71742,0,nan,0.0,4,1,19
1936399223,1583523376199785,404357364,-868933877,157016,123564,0.259,0.522726,0.687,1.081,0.57,1.05,104,10,0.041,0.019,-0.037,-0.013,2.71742,0,nan,0.0,4,1,19
1936599999,1583523376399785,404357364,-868933879,157048,123596,0.246,0.522739,0.689,1.083,0.57,1.05,104,10,0.149,0.029,-0.146,0.041,2.71742,0,nan,0.0,4,1,19
1936800998,1583523376599784,404357364,-868933880,157043,123591,0.262,0.522752,0.691,1.086,0.57,1.05,104,10,0.028,-0.019,-0.021,0.005,2.71742,0,nan,0.0,4,1,19
1937001913,1583523376799784,404357363,-868933880,157071,123619,0.308,0.522768,0.694,1.089,0.57,1.05,104,10,0.029,0.018,-0.023,-0.064,2.71742,0,nan,0.0,4,1,19
1937202070,1583523376999785,404357363,-868933880,157089,123637,0.24,0.522781,0.696,1.091,0.57,1.05,104,3,0.081,0.036,-0.072,0.006,2.71742,0,nan,0.0,4,1,19
1937399276,1583523377199784,404357363,-868933881,157086,123634,0.282,0.522796,0.696,1.094,0.57,1.05,104,3,0.068,-0.016,-0.066,-0.046,2.71742,0,nan,0.0,4,1,19
1937597069,1583523377399784,404357362,-868933881,157108,123657,0.273,0.52281,0.696,1.097,0.57,1.05,104,3,0.057,0.033,0.046,0.039,2.71742,0,nan,0.0,4,1,19
1937801054,1583523377599784,404357361,-868933878,157115,123663,0.244,0.522823,0.694,1.097,0.57,1.05,104,3,0.087,-0.062,-0.061,-0.004,2.71742,0,nan,0.0,4,1,19
1938006061,1583523377799784,404357359,-868933874,157132,123680,0.238,0.522835,0.693,1.097,0.57,1.05,104,3,0.116,0.003,0.116,0.005,2.71742,0,nan,0.0,4,1,19
1938211229,1583523377999785,404357358,-868933871,157178,123726,0.247,0.522848,0.693,1.099,0.57,1.05,104,2,0.065,0.063,0.016,0.032,2.71742,0,nan,0.0,4,1,19
1938404166,1583523378199784,404357358,-868933869,157184,123732,0.308,0.522864,0.692,1.101,0.57,1.05,104,2,0.015,0.0,0.015,0.118,2.71742,0,nan,0.0,4,1,19
1938605034,1583523378399784,404357357,-868933868,157207,123755,0.292,0.52288,0.691,1.104,0.57,1.05,104,2,0.043,-0.012,-0.041,-0.044,2.71742,0,nan,0.0,4,1,19
1938800068,1583523378599784,404357356,-868933867,157249,123797,0.312,0.522896,0.691,1.107,0.57,1.05,104,2,0.045,0.001,-0.045,-0.124,2.71742,0,nan,0.0,4,1,19
1938995267,1583523378799784,404357355,-868933865,157262,123810,0.281,0.522911,0.69,1.107,0.57,1.05,104,2,0.039,0.029,-0.026,-0.082,2.71742,0,nan,0.0,4,1,19
1939196097,1583523378999785,404357354,-868933863,157242,123790,0.299,0.522926,0.692,1.109,0.57,1.05,104,4,0.023,-0.022,-0.007,-0.101,2.71742,0,nan,0.0,4,1,19
1939395212,1583523379199784,404357353,-868933862,157218,123766,0.24,0.522939,0.695,1.112,0.57,1.05,104,4,0.082,-0.067,0.047,0.028,2.71742,0,nan,0.0,4,1,19
1939596060,1583523379399784,404357352,-868933861,157191,123739,0.303,0.522955,0.699,1.118,0.57,1.05,104,4,0.103,-0.037,0.096,0.072,2.71742,0,nan,0.0,4,1,19
1939796080,1583523379599784,404357352,-868933860,157159,123707,0.301,0.522971,0.704,1.125,0.57,1.05,104,4,0.04,-0.038,-0.014,0.101,2.71742,0,nan,0.0,4,1,19
1939996007,1583523379799784,404357352,-868933859,157131,123679,0.298,0.522986,0.709,1.131,0.57,1.05,104,4,0.083,0.02,0.08,-0.014,2.71742,0,nan,0.0,4,1,19
1940194659,1583523379999785,404357352,-868933857,157100,123648,0.32,0.523003,0.713,1.136,0.57,1.05,104,3,0.031,0.005,0.031,0.126,2.71742,0,nan,0.0,4,1,19
1940393856,1583523380199784,404357353,-868933856,157075,123623,0.291,0.523018,0.717,1.142,0.57,1.05,104,3,0.13,0.074,0.108,0.06,2.71742,0,nan,0.0,4,1,19
1940596039,1583523380399783,404357353,-868933853,157037,123585,0.276,0.523033,0.72,1.148,0.57,1.05,104,3,0.097,-0.039,0.089,0.008,2.71742,0,nan,0.0,4,1,19
1940795540,1583523380599783,404357352,-868933852,157023,123571,0.299,0.523048,0.723,1.153,0.57,1.05,104,3,0.045,-0.034,-0.03,0.069,2.71742,0,nan,0.0,4,1,19
1940999339,1583523380799783,404357352,-868933852,156975,123523,0.254,0.523062,0.725,1.156,0.57,1.05,104,3,0.05,0.049,0.005,0.01,2.71742,0,nan,0.0,4,1,19
1941198076,1583523380999784,404357352,-868933850,156940,123489,0.279,0.523076,0.727,1.158,0.57,1.05,104,3,0.101,-0.01,0.101,-0.03,2.71742,0,nan,0.0,4,1,19
1941400025,1583523381199783,404357352,-868933848,156966,123514,0.285,0.523091,0.729,1.163,0.57,1.05,104,3,0.148,-0.064,0.133,-0.125,2.71742,0,nan,0.0,4,1,19
1941597011,1583523381399783,404357351,-868933846,157005,123553,0.293,0.523107,0.727,1.165,0.57,1.05,104,3,0.044,0.008,0.044,-0.189,2.71742,0,nan,0.0,4,1,19
1941795428,1583523381599783,404357350,-868933846,157047,123595,0.261,0.52312,0.729,1.167,0.57,1.05,104,3,0.09,-0.087,0.025,-0.078,2.71742,0,nan,0.0,4,1,19
1941994605,1583523381799783,404357348,-868933846,157043,123591,0.268,0.523135,0.73,1.168,0.57,1.05,104,3,0.117,-0.104,-0.053,0.076,2.71742,0,nan,0.0,4,1,19
1942200028,1583523381999784,404357347,-868933847,157036,123584,0.253,0.523148,0.732,1.169,0.57,1.05,104,3,0.047,0.047,-0.002,-0.032,2.71742,0,nan,0.0,4,1,19
1942401009,1583523382199783,404357346,-868933848,157037,123585,0.251,0.523161,0.732,1.167,0.57,1.05,104,3,0.079,0.034,-0.071,-0.05,2.71742,0,nan,0.0,4,1,19
1942602106,1583523382399783,404357346,-868933850,157033,123581,0.247,0.523174,0.734,1.169,0.57,1.05,104,3,0.079,0.079,-0.006,0.002,2.71742,0,nan,0.0,4,1,19
1942803316,1583523382599783,404357347,-868933850,157033,123581,0.248,0.523187,0.736,1.171,0.57,1.05,104,3,0.063,0.062,-0.009,0.007,2.71742,0,nan,0.0,4,1,19
1943004244,1583523382799783,404357347,-868933852,157052,123600,0.264,0.523201,0.739,1.173,0.57,1.05,104,3,0.132,0.077,-0.107,0.045,2.71742,0,nan,0.0,4,1,19
1943205614,1583523382999784,404357347,-868933856,157100,123648,0.286,0.523216,0.742,1.175,0.57,1.05,113,3,0.089,0.03,-0.084,-0.057,2.71742,0,nan,0.0,4,1,19
1943406455,1583523383199783,404357347,-868933858,157138,123686,0.249,0.523229,0.745,1.177,0.57,1.05,113,3,0.128,0.123,-0.032,-0.009,2.71742,0,nan,0.0,4,1,19
1943599495,1583523383399783,404357349,-868933860,157165,123713,0.254,0.523242,0.748,1.179,0.57,1.05,113,3,0.213,0.211,-0.025,-0.003,2.71742,0,nan,0.0,4,1,19
1943804161,1583523383599783,404357353,-868933863,157175,123723,0.25,0.523258,0.751,1.182,0.57,1.05,113,3,0.312,0.263,-0.167,0.005,2.71742,0,nan,0.0,4,1,19
1944001148,1583523383799783,404357356,-868933867,157200,123748,0.266,0.523272,0.754,1.184,0.57,1.05,113,3,0.215,0.178,-0.121,-0.111,2.71742,0,nan,0.0,4,1,19
1944215490,1583523383999784,404357357,-868933870,157211,123759,0.262,0.523286,0.757,1.187,0.57,1.05,113,14,0.183,0.142,-0.116,-0.034,2.71742,0,nan,0.0,4,1,19
1944410049,1583523384199783,404357358,-868933872,157230,123778,0.307,0.523302,0.759,1.189,0.55,1.04,113,14,0.056,-0.024,-0.051,-0.105,2.71742,0,nan,0.0,4,1,20
1944607689,1583523384399782,404357357,-868933872,157243,123791,0.288,0.523317,0.762,1.191,0.55,1.04,113,14,0.101,0.018,0.1,-0.003,2.71742,0,nan,0.0,4,1,20
1944805019,1583523384599782,404357357,-868933873,157250,123798,0.291,0.523332,0.764,1.194,0.55,1.04,113,14,0.117,0.038,-0.111,0.041,2.71742,0,nan,0.0,4,1,20
1945005225,1583523384799782,404357356,-868933875,157265,123813,0.301,0.523348,0.766,1.196,0.55,1.04,113,14,0.029,-0.01,-0.027,-0.045,2.71742,0,nan,0.0,4,1,20
1945216015,1583523384999783,404357356,-868933875,157276,123824,0.269,0.523362,0.768,1.197,0.55,1.04,113,4,0.037,0.029,0.023,-0.041,2.71742,0,nan,0.0,4,1,20
1945412224,1583523385199782,404357356,-868933876,157286,123834,0.269,0.523376,0.769,1.199,0.55,1.04,113,4,0.051,0.049,-0.014,0.038,2.71742,0,nan,0.0,4,1,20
1945605092,1583523385399782,404357355,-868933875,157277,123825,0.262,0.52339,0.769,1.198,0.55,1.04,113,4,0.07,0.034,0.061,0.011,2.71742,0,nan,0.0,4,1,20
1945806395,1583523385599782,404357355,-868933874,157273,123821,0.243,0.523403,0.769,1.197,0.55,1.04,113,4,0.052,0.052,0.002,-0.035,2.71742,0,nan,0.0,4,1,20
1946004245,1583523385799782,404357355,-868933873,157261,123809,0.271,0.523417,0.77,1.196,0.55,1.04,113,4,0.076,0.075,0.012,0.053,2.71742,0,nan,0.0,4,1,20
1946200107,1583523385999783,404357355,-868933872,157241,123790,0.278,0.523432,0.771,1.195,0.55,1.04,113,3,0.04,0.017,0.036,-0.068,2.71742,0,nan,0.0,4,1,20
1946406004,1583523386199782,404357354,-868933872,157245,123793,0.286,0.523447,0.77,1.195,0.55,1.04,113,3,0.043,0.004,-0.043,-0.116,2.71742,0,nan,0.0,4,1,20
1946607280,1583523386399782,404357353,-868933872,157251,123799,0.263,0.523461,0.77,1.194,0.55,1.04,113,3,0.045,-0.031,-0.032,-0.026,2.71742,0,nan,0.0,4,1,20
1946807998,1583523386599782,404357352,-868933872,157255,123803,0.274,0.523475,0.77,1.194,0.55,1.04,113,3,0.041,0.041,0.007,0.042,2.71742,0,nan,0.0,4,1,20
1947012111,1583523386799782,404357352,-868933872,157242,123790,0.272,0.523489,0.77,1.194,0.55,1.04,113,3,0.052,-0.046,-0.024,-0.048,2.71742,0,nan,0.0,4,1,20
1947209132,1583523386999783,404357349,-868933871,157239,123787,0.252,0.523502,0.77,1.194,0.55,1.04,112,4,0.108,-0.103,0.033,-0.031,2.71742,0,nan,0.0,4,1,20
1947410002,1583523387199782,404357347,-868933869,157201,123749,0.263,0.523516,0.771,1.194,0.54,0.99,112,4,0.106,-0.099,0.039,-0.056,2.71742,0,nan,0.0,4,1,21
1947610534,1583523387399782,404357344,-868933867,157198,123746,0.249,0.523529,0.771,1.194,0.54,0.99,112,4,0.112,-0.106,0.035,-0.006,2.71742,0,nan,0.0,4,1,21
1947808100,1583523387599782,404357342,-868933866,157164,123712,0.244,0.523542,0.772,1.195,0.54,0.99,112,4,0.086,-0.083,-0.022,0.018,2.71742,0,nan,0.0,4,1,21
1948009013,1583523387799782,404357339,-868933864,157161,123709,0.26,0.523556,0.772,1.195,0.54,0.99,112,4,0.152,-0.11,0.105,-0.035,2.71742,0,nan,0.0,4,1,21
1948227198,1583523387999783,404357337,-868933862,157166,123714,0.283,0.52357,0.773,1.196,0.54,0.99,112,4,0.006,-0.005,0.004,0.027,2.71742,0,nan,0.0,4,1,21
1948414895,1583523388199781,404357336,-868933861,157142,123691,0.267,0.523584,0.774,1.196,0.54,0.99,112,4,0.082,0.003,-0.081,-0.004,2.71742,0,nan,0.0,4,1,21
1948612042,1583523388399781,404357335,-868933861,157123,123671,0.281,0.523599,0.775,1.197,0.54,0.99,112,4,0.023,-0.003,-0.023,-0.019,2.71742,0,nan,0.0,4,1,21
1948806012,1583523388599781,404357334,-868933860,157101,123649,0.266,0.523613,0.777,1.198,0.54,0.99,112,4,0.047,-0.025,0.04,0.026,2.71742,0,nan,0.0,4,1,21
1949009857,1583523388799781,404357333,-868933858,157100,123648,0.31,0.523629,0.779,1.2,0.54,0.99,112,4,0.019,-0.013,-0.014,-0.055,2.71742,0,nan,0.0,4,1,21
1949211337,1583523388999782,404357333,-868933857,157088,123636,0.301,0.523645,0.781,1.202,0.54,0.99,112,12,0.031,0.005,0.031,-0.019,2.71742,0,nan,0.0,4,1,21
1949408013,1583523389199781,404357332,-868933855,157051,123599,0.282,0.52366,0.784,1.204,0.54,0.99,112,12,0.102,0.039,0.094,0.047,2.71742,0,nan,0.0,4,1,21
1949605028,1583523389399781,404357333,-868933854,157054,123602,0.317,0.523676,0.786,1.207,0.54,0.99,112,12,0.011,-0.003,-0.011,-0.024,2.71742,0,nan,0.0,4,1,21
1949805910,1583523389599781,404357333,-868933854,157080,123628,0.28,0.523691,0.789,1.211,0.54,0.99,112,12,0.053,0.043,-0.031,-0.035,2.71742,0,nan,0.0,4,1,21
1950007998,1583523389799781,404357333,-868933854,157080,123628,0.33,0.523708,0.792,1.216,0.54,0.99,112,12,0.019,0.019,-0.002,0.048,2.71742,0,nan,0.0,4,1,21
1950229043,1583523389999782,404357332,-868933854,157073,123621,0.297,0.523724,0.794,1.219,0.54,0.99,112,3,0.082,-0.082,-0.001,-0.063,2.71742,0,nan,0.0,4,1,21
1950410012,1583523390199781,404357330,-868933854,157051,123599,0.266,0.523738,0.796,1.223,0.54,0.99,112,3,0.111,-0.088,-0.067,0.042,2.71742,0,nan,0.0,4,1,21
1950605786,1583523390399781,404357329,-868933854,157027,123575,0.335,0.523755,0.795,1.227,0.54,0.99,112,3,0.024,0.019,0.014,0.288,2.71742,0,nan,0.0,4,1,21
1950808012,1583523390599781,404357336,-868933846,156933,123481,0.258,0.491086,0.788,1.228,0.54,0.99,112,3,0.568,0.548,0.149,0.486,1.41264,0,nan,0.0,4,1,21
1951008106,1583523390799781,404357352,-868933840,156859,123407,0.24,0.210683,0.784,1.229,0.54,0.99,112,3,1.263,1.227,0.299,0.374,0.421289,0,nan,0.0,4,1,21
1951210079,1583523390999782,404357396,-868933832,156922,123470,0.224,0.0715119,0.779,1.225,0.54,0.99,112,4,3.625,3.617,0.24,-0.202,0.102702,0,nan,0.0,4,1,21
1951402004,1583523391199781,404357504,-868933832,157416,123964,0.215,0.0290946,0.774,1.213,0.54,0.99,112,4,8.589,8.583,-0.313,-2.872,6.24679,0,nan,0.0,4,1,21
1951607992,1583523391399781,404357651,-868933847,157997,124545,0.245,0.0329132,0.771,1.214,0.54,0.99,112,4,7.823,7.768,-0.927,-2.477,6.1644,0,nan,0.0,4,1,21
1951804412,1583523391599781,404357794,-868933879,158506,125054,0.217,0.0298497,0.768,1.211,0.54,0.99,112,4,8.149,7.97,-1.7,-2.877,6.07302,0,nan,0.0,4,1,21
1952005745,1583523391799781,404357941,-868933926,159076,125624,0.197,0.0260963,0.758,1.202,0.54,0.99,112,4,8.41,8.097,-2.273,-2.802,6.00958,0,nan,0.0,4,1,21
1952214540,1583523391999781,404358089,-868933981,159686,126234,0.209,0.0275753,0.754,1.196,0.54,0.99,105,3,8.453,8.152,-2.237,-3.586,6.01533,0,nan,0.0,4,1,21
1952412047,1583523392199780,404358237,-868934033,160439,126987,0.212,0.0287375,0.747,1.186,0.54,0.99,105,3,8.35,8.12,-1.947,-4.478,6.04784,0,nan,0.0,4,1,21
1952604138,1583523392399780,404358380,-868934071,161486,128034,0.237,0.032701,0.742,1.179,0.54,0.99,105,3,7.698,7.632,-1.01,-5.609,6.15164,0,nan,0.0,4,1,21
1952802560,1583523392599780,404358517,-868934081,162787,129335,0.232,0.0339531,0.733,1.165,0.54,0.99,105,3,6.974,6.974,-0.036,-7.064,6.27807,0,nan,0.0,4,1,21
1953003231,1583523392799780,404358643,-868934076,164247,130795,0.231,0.0344959,0.724,1.151,0.54,0.99,105,3,6.5,6.489,0.371,-6.869,0.0570429,0,nan,0.0,4,1,21
1953203487,1583523392999781,404358767,-868934074,165453,132001,0.199,0.0291734,0.713,1.137,0.54,0.99,95,10,6.881,6.881,-0.096,-4.677,6.26923,0,nan,0.0,4,1,21
1953402016,1583523393199780,404358887,-868934083,166418,132966,0.205,0.0334735,0.702,1.129,0.54,0.99,95,10,6.149,6.13,-0.476,-5.317,6.20562,0,nan,0.0,4,1,21
1953606012,1583523393399780,404358991,-868934103,167532,134080,0.219,0.0372237,0.691,1.116,0.54,0.99,95,10,5.275,5.183,-0.984,-5.722,6.14756,0,nan,0.0,4,1,21
1953801992,1583523393599780,404359081,-868934131,168575,135123,0.209,0.0405487,0.68,1.103,0.54,0.99,95,10,4.896,4.734,-1.251,-4.852,6.08406,0,nan,0.0,4,1,21
1953999360,1583523393799780,404359168,-868934168,169399,135946,0.192,0.0370062,0.671,1.093,0.54,0.99,95,10,5.09,4.8,-1.695,-3.564,6.00102,0,nan,0.0,4,1,21
1954206090,1583523393999781,404359252,-868934215,170103,136651,0.203,0.0379455,0.662,1.082,0.54,0.99,95,3,4.839,4.316,-2.187,-3.574,5.89984,0,nan,0.0,4,1,21
1954402004,1583523394199780,404359329,-868934274,170781,137329,0.201,0.0377113,0.654,1.074,0.54,0.99,95,3,4.827,3.97,-2.744,-2.932,5.77769,0,nan,0.0,4,1,21
1954602021,1583523394399780,404359396,-868934349,171390,137938,0.194,0.0333585,0.646,1.06,0.54,0.99,95,3,4.79,3.26,-3.509,-2.739,5.58521,0,nan,0.0,4,1,21
1954804168,1583523394599780,404359450,-868934445,171844,138391,0.184,0.0309438,0.637,1.046,0.54,0.99,95,3,4.952,2.469,-4.293,-2.367,5.37596,0,nan,0.0,4,1,21
1955005000,1583523394799780,404359496,-868934557,172125,138673,0.15,0.0287635,0.627,1.033,0.54,0.99,95,3,5.426,2.26,-4.933,-0.829,5.23475,0,nan,0.0,4,1,21
1955210027,1583523394999781,404359542,-868934681,171936,138484,0.161,0.0286792,0.62,1.023,0.54,0.99,95,4,5.885,2.261,-5.434,1.473,5.1598,0,nan,0.0,4,1,21
1955402605,1583523395199780,404359579,-868934814,171381,137929,0.183,0.0392273,0.615,1.015,0.54,0.99,95,4,6.192,1.879,-5.9,3.451,5.09852,0,nan,0.0,4,1,21
1955612080,1583523395399780,404359613,-868934960,170468,137016,0.199,0.0477641,0.613,1.011,0.54,0.99,95,4,6.805,1.861,-6.546,4.418,4.98936,0,nan,0.0,4,1,21
1955802097,1583523395599780,404359666,-868935112,169612,136160,0.215,0.0448396,0.611,1.003,0.54,0.99,95,4,7.359,4.26,-6.0,3.872,5.32972,0,nan,0.0,4,1,21
1956002067,1583523395799779,404359764,-868935236,168923,135471,0.217,0.0280549,0.608,0.993,0.54,0.99,95,4,8.11,6.91,-4.245,2.373,5.73222,0,nan,0.0,4,1,21
1956204302,1583523395999780,404359903,-868935319,168637,135185,0.254,0.0259681,0.606,0.989,0.54,0.99,102,6,8.826,8.478,-2.453,0.728,6.00152,0,nan,0.0,4,1,21
1956400824,1583523396199779,404360061,-868935359,168757,135305,0.273,0.0245608,0.606,0.986,0.54,0.99,102,6,9.06,9.019,-0.865,-1.299,6.18754,0,nan,0.0,4,1,21
1956601182,1583523396399779,404360224,-868935359,169187,135735,0.284,0.0263653,0.605,0.985,0.54,0.99,102,6,8.882,8.853,0.715,-2.549,0.0805747,0,nan,0.0,4,1,21
1956803279,1583523396599779,404360382,-868935323,169753,136301,0.26,0.028873,0.606,0.984,0.55,1.02,102,6,8.947,8.66,2.25,-3.135,0.254154,0,nan,0.0,4,1,20
1957003342,1583523396799779,404360535,-868935253,170417,136965,0.241,0.0307038,0.607,0.985,0.54,0.99,102,6,8.984,8.246,3.566,-3.273,0.408139,0,nan,0.0,4,1,21
1957208099,1583523396999780,404360681,-868935154,171140,137688,0.221,0.0248425,0.607,0.984,0.54,0.99,102,4,9.02,7.745,4.623,-3.658,0.538131,0,nan,0.0,4,1,21
1957405819,1583523397199779,404360819,-868935040,171839,138387,0.213,0.0247006,0.606,0.983,0.54,0.99,102,4,8.995,7.51,4.951,-3.243,0.582926,0,nan,0.0,4,1,21
1957606551,1583523397399779,404360957,-868934924,172379,138927,0.206,0.0211405,0.604,0.981,0.54,0.99,102,4,9.157,7.776,4.835,-1.879,0.556285,0,nan,0.0,4,1,21
1957807277,1583523397599779,404361103,-868934813,172725,139273,0.187,0.0221207,0.603,0.978,0.54,0.99,102,4,9.694,8.576,4.52,-1.146,0.485013,0,nan,0.0,4,1,21
1958001240,1583523397799779,404361264,-868934714,172971,139519,0.196,0.0218657,0.603,0.979,0.55,0.99,102,4,10.055,9.31,3.8,-1.861,0.387508,0,nan,0.0,4,1,20
1958213000,1583523397999780,404361437,-868934633,173547,140095,0.193,0.0196337,0.601,0.976,0.55,0.99,108,4,10.351,9.904,3.011,-3.495,0.295172,0,nan,0.0,4,1,20
1958406382,1583523398199779,404361617,-868934557,174333,140881,0.206,0.0204947,0.599,0.975,0.54,0.99,108,4,10.398,9.868,3.275,-4.027,0.320434,0,nan,0.0,4,1,21
1958599383,1583523398399779,404361788,-868934478,175358,141906,0.212,0.0207057,0.596,0.972,0.54,0.99,108,4,10.111,9.44,3.622,-5.5,0.366391,0,nan,0.0,4,1,21
1958804200,1583523398599779,404361960,-868934389,176502,143050,0.205,0.0205441,0.593,0.971,0.54,0.99,108,4,10.081,9.345,3.781,-5.557,0.384478,0,nan,0.0,4,1,21
1959002006,1583523398799779,404362127,-868934301,177673,144220,0.208,0.0208733,0.59,0.969,0.54,0.99,108,4,9.943,9.237,3.68,-5.88,0.379177,0,nan,0.0,4,1,21
1959206635,1583523398999780,404362286,-868934210,179050,145598,0.226,0.0223259,0.587,0.966,0.54,0.99,109,3,9.304,8.386,4.03,-7.49,0.447995,0,nan,0.0,4,1,21
1959400055,1583523399199779,404362439,-868934115,180497,147045,0.206,0.0220421,0.584,0.964,0.54,0.99,109,3,9.232,8.379,3.876,-6.983,0.433237,0,nan,0.0,4,1,21
1959605038,1583523399399779,404362592,-868934021,181787,148335,0.198,0.0217386,0.581,0.961,0.54,0.99,109,3,9.293,8.434,3.904,-6.322,0.433501,0,nan,0.0,4,1,21
1959805031,1583523399599779,404362744,-868933930,183133,149681,0.199,0.02227,0.579,0.958,0.54,0.99,109,3,9.05,8.168,3.896,-6.403,0.445033,0,nan,0.0,4,1,21
1960004277,1583523399799778,404362892,-868933839,184387,150935,0.195,0.0226219,0.576,0.955,0.54,0.99,109,3,8.914,8.095,3.733,-5.991,0.432097,0,nan,0.0,4,1,21
1960203328,1583523399999779,404363039,-868933754,185582,152129,0.191,0.0228753,0.573,0.952,0.54,0.99,109,3,8.802,8.065,3.527,-5.631,0.412235,0,nan,0.0,4,1,21
1960404110,1583523400199778,404363185,-868933673,186703,153251,0.191,0.0232403,0.571,0.948,0.54,0.99,109,3,8.745,8.048,3.42,-5.054,0.401788,0,nan,0.0,4,1,21
1960602004,1583523400399778,404363329,-868933599,187789,154337,0.193,0.024165,0.569,0.945,0.54,0.99,109,3,8.422,7.873,2.992,-5.208,0.363222,0,nan,0.0,4,1,21
1960798023,1583523400599778,404363473,-868933530,188751,155299,0.181,0.0248798,0.568,0.942,0.54,0.99,109,3,8.348,7.848,2.845,-3.939,0.347803,0,nan,0.0,4,1,21
1961004125,1583523400799778,404363616,-868933462,189536,156084,0.181,0.0252324,0.566,0.941,0.54,0.99,109,3,8.251,7.747,2.838,-3.327,0.351177,0,nan,0.0,4,1,21
1961205073,1583523400999779,404363756,-868933399,190091,156639,0.172,0.0249673,0.565,0.94,0.54,0.99,109,5,8.367,7.913,2.717,-1.919,0.33076,0,nan,0.0,4,1,21
1961402046,1583523401199778,404363901,-868933337,190267,156815,0.195,0.026958,0.566,0.942,0.54,0.99,109,5,8.611,8.219,2.567,-0.017,0.302758,0,nan,0.0,4,1,21
1961603402,1583523401399778,404364051,-868933274,190193,156741,0.188,0.0228092,0.565,0.94,0.54,0.99,109,5,8.7,8.337,2.484,0.675,0.289591,0,nan,0.0,4,1,21
1961804143,1583523401599778,404364206,-868933214,190122,156670,0.188,0.0210129,0.564,0.937,0.54,0.99,109,5,9.109,8.753,2.523,0.302,0.28062,0,nan,0.0,4,1,21
1962000061,1583523401799778,404364369,-868933154,190099,156647,0.188,0.0199585,0.562,0.936,0.54,0.99,109,5,9.535,9.224,2.415,0.212,0.256052,0,nan,0.0,4,1,21
1962206101,1583523401999779,404364539,-868933094,190104,156652,0.2,0.021659,0.562,0.936,0.54,0.99,109,5,9.904,9.609,2.399,-0.228,0.244648,0,nan,0.0,4,1,21
1962404005,1583523402199778,404364713,-868933038,190183,156731,0.204,0.022498,0.563,0.938,0.54,0.99,109,5,10.003,9.763,2.176,-0.145,0.219266,0,nan,0.0,4,1,21
1962599442,1583523402399778,404364893,-868932987,190240,156788,0.189,0.0206385,0.564,0.94,0.54,0.99,109,5,10.24,10.022,2.103,-0.304,0.206861,0,nan,0.0,4,1,21
1962801013,1583523402599778,404365072,-868932938,190373,156920,0.204,0.0226207,0.565,0.942,0.54,0.99,109,5,10.118,9.92,1.995,-0.836,0.198445,0,nan,0.0,4,1,21
1963002007,1583523402799778,404365255,-868932893,190574,157121,0.198,0.0208303,0.566,0.944,0.54,0.99,109,5,10.29,10.125,1.835,-0.926,0.179289,0,nan,0.0,4,1,21
1963209104,1583523402999779,404365436,-868932851,190754,157301,0.205,0.0228064,0.567,0.948,0.54,0.99,109,25,10.072,9.92,1.747,-1.286,0.174327,0,nan,0.0,4,1,21
1963404247,1583523403199778,404365615,-868932812,191057,157604,0.192,0.0226223,0.568,0.95,0.54,0.99,109,25,10.037,9.911,1.584,-1.63,0.158482,0,nan,0.0,4,1,21
1963601083,1583523403399778,404365794,-868932778,191421,157969,0.184,0.0213832,0.569,0.952,0.54,0.99,109,25,9.932,9.836,1.377,-1.566,0.139062,0,nan,0.0,4,1,21
1963802056,1583523403599777,404365973,-868932749,191786,158334,0.19,0.0210398,0.569,0.953,0.54,0.99,109,25,10.001,9.922,1.255,-1.767,0.12581,0,nan,0.0,4,1,21
1964002071,1583523403799777,404366152,-868932720,192144,158692,0.19,0.0212717,0.569,0.954,0.54,0.99,109,25,9.923,9.836,1.31,-1.668,0.132376,0,nan,0.0,4,1,21
1964213013,1583523403999778,404366332,-868932696,192421,158969,0.191,0.0208237,0.569,0.957,0.55,0.99,109,4,10.093,10.051,0.925,-0.797,0.0917713,0,nan,0.0,4,1,20
