timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,health_flags,timeout_flags
1937529342,-0.984397,0.137041,0.093914,-0.0579803,-0.0862384,0.0323845,0.00291161,-88.7512,24.7942,2.05451,-2.82056e-05,7.45038e-05,-4.15514e-05,0.00116832,-0.000268899,-0.00187942,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.03077e-08,4.40264e-05,0.000923412,5.60367e-07,5.83653e-06,6.03067e-06,3.61599e-05,0.0127959,0.012785,0.00763773,0.0540218,0.0540154,0.0457448,1.14083e-11,1.10942e-11,1.7998e-11,5.00001e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.32869,0.21388,0.0024395,0.0341502,0.00551589,0.00863122,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1937734942,-0.983357,0.134783,0.0998334,-0.0698247,-0.0765065,0.0612506,0.0233631,-88.7563,24.8053,2.06367,-2.81714e-05,7.45732e-05,-4.14928e-05,0.001169,-0.000266738,-0.0018801,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.70201e-08,4.53942e-05,0.00111725,5.81156e-07,5.89335e-06,6.0122e-06,3.6065e-05,0.0128278,0.012813,0.00762956,0.0543775,0.0543695,0.0454488,1.13924e-11,1.10812e-11,1.79852e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.329768,0.213187,0.00159921,0.0473089,0.00476141,0.0216525,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1937931742,-0.984203,0.134443,0.0929,-0.0681065,-0.120855,0.0639709,0.0117412,-88.7712,24.8081,2.06316,-2.81218e-05,7.4605e-05,-4.14896e-05,0.00117019,-0.000266297,-0.00187722,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.87285e-08,4.62083e-05,0.000992229,5.71414e-07,5.85214e-06,6.01278e-06,3.61126e-05,0.0128268,0.0128103,0.0076165,0.0544624,0.0544532,0.0458579,1.13761e-11,1.10675e-11,1.79837e-11,5.00001e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.330024,0.214145,0.0252884,0.0378556,0.0056684,0.00482137,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1938141342,-0.985416,0.122841,0.0921551,-0.0733038,-0.104884,0.0951587,0.026704,-88.7834,24.8335,2.05608,-2.81355e-05,7.46716e-05,-4.14571e-05,0.00116948,-0.00026525,-0.0018738,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.14859e-08,5.11202e-05,0.00104315,5.68418e-07,5.87448e-06,5.93832e-06,3.6189e-05,0.01283,0.0128093,0.00754755,0.0546535,0.0546424,0.045342,1.13582e-11,1.10528e-11,1.79802e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.330599,0.212937,0.00282026,0.048092,0.0123539,0.00408234,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1938341342,-0.98511,0.125638,0.0964192,-0.066913,-0.1197,0.0611849,-0.0125281,-88.7895,24.8492,2.04699,-2.81094e-05,7.47646e-05,-4.14397e-05,0.00116973,-0.000263485,-0.00187065,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.76082e-08,4.56698e-05,0.000943129,5.63609e-07,5.89912e-06,5.95585e-06,3.61541e-05,0.0128384,0.0128221,0.00750323,0.0547066,0.054694,0.0452653,1.13446e-11,1.10424e-11,1.79804e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.330758,0.212757,0.0387344,0.0688961,0.0127585,0.00310925,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1938542942,-0.984764,0.128422,0.0988311,-0.0630863,-0.0887333,0.0596242,0.0106872,-88.8008,24.8629,2.04236,-2.80935e-05,7.48248e-05,-4.14407e-05,0.00116987,-0.00026177,-0.00187191,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.3231e-08,3.99702e-05,0.0010824,5.6352e-07,5.91416e-06,5.97489e-06,3.61224e-05,0.012808,0.0127922,0.00759876,0.0547106,0.0546969,0.0455792,1.1329e-11,1.10304e-11,1.79769e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.330768,0.213493,0.0131942,0.0475085,0.0139884,0.0363643,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1938743788,-0.983174,0.131379,0.106707,-0.0687178,-0.0980837,0.0416176,-0.0498418,-88.8111,24.8704,2.02184,-2.8063e-05,7.48631e-05,-4.14852e-05,0.00117045,-0.000261957,-0.00186626,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.65037e-08,4.5372e-05,0.000979198,5.85428e-07,5.97311e-06,5.99057e-06,3.60323e-05,0.0128358,0.0128207,0.00765651,0.054749,0.0547344,0.0458384,1.13173e-11,1.10226e-11,1.79775e-11,5.00001e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.330883,0.214099,0.0307617,0.0359251,0.0127887,0.0258926,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1938944542,-0.984425,0.129225,0.0952249,-0.0717006,-0.0940205,0.0458005,-0.0937926,-88.8215,24.8769,1.99631,-2.80162e-05,7.49166e-05,-4.14379e-05,0.0011711,-0.000261524,-0.00186141,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.64903e-08,4.68602e-05,0.000859153,5.78357e-07,5.90435e-06,5.985e-06,3.60638e-05,0.0128684,0.0128511,0.0077446,0.0548259,0.0548104,0.0461987,1.13067e-11,1.10161e-11,1.79666e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.331114,0.214939,0.0688066,0.0434883,0.0135268,0.0151644,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1939150142,-0.988921,0.113736,0.0811861,-0.0500833,-0.113493,0.021365,-0.079075,-88.8302,24.8852,1.96545,-2.80026e-05,7.49726e-05,-4.14265e-05,0.00117107,-0.000261123,-0.00185727,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.04546e-08,5.1502e-05,0.00102222,5.18551e-07,5.84175e-06,5.90946e-06,3.63041e-05,0.0128959,0.0128815,0.00774478,0.0551318,0.0551152,0.0459989,1.12965e-11,1.10104e-11,1.79679e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.332035,0.214474,0.0370494,0.0428984,0.01664,0.0370221,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1939346942,-0.991478,0.105006,0.0743971,-0.0202574,-0.191267,0.0273164,-0.111832,-88.8483,24.8952,1.9128,-2.80024e-05,7.50355e-05,-4.14111e-05,0.00117059,-0.000261868,-0.00184695,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.9929e-08,5.27538e-05,0.00112527,5.15872e-07,5.80702e-06,5.87389e-06,3.63849e-05,0.01288,0.0128624,0.00779221,0.0550758,0.0550584,0.0461586,1.12823e-11,1.10005e-11,1.7963e-11,5.00002e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.331865,0.214846,0.00942764,0.0511906,0.0193425,0.0232226,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1939555742,-0.992785,0.0979481,0.0687607,-0.00753994,-0.189086,0.0833177,-0.04936,-88.875,24.9132,1.8943,-2.80146e-05,7.51184e-05,-4.14346e-05,0.00117001,-0.000259914,-0.00185011,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.11569e-08,5.59498e-05,0.00101206,5.28824e-07,5.79408e-06,5.85465e-06,3.63881e-05,0.0128811,0.0128532,0.00774175,0.0553811,0.0553617,0.0461254,1.12733e-11,1.09959e-11,1.79497e-11,5.00003e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.33278,0.214768,0.0595699,0.0536779,0.0184267,0.00461906,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1939756542,-0.992257,0.104353,0.0573461,-0.0353137,-0.16718,0.0766128,0.0179878,-88.8959,24.9372,1.88458,-2.80264e-05,7.52112e-05,-4.14706e-05,0.00116957,-0.000258534,-0.00185003,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,5.23847e-08,6.08024e-05,0.000945222,4.90443e-07,5.75669e-06,5.89327e-06,3.64462e-05,0.0128442,0.0128193,0.00780649,0.0555459,0.0555245,0.0463878,1.12652e-11,1.09927e-11,1.79475e-11,5.00003e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.333272,0.215378,0.0283813,0.0591845,0.014142,0.0119991,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1939958142,-0.990132,0.126998,0.0424867,-0.0412985,-0.135784,0.104327,0.0299768,-88.9114,24.95,1.88725,-2.7982e-05,7.52791e-05,-4.14747e-05,0.00116995,-0.000257344,-0.00185033,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,5.14204e-08,6.99039e-05,0.00127086,5.06121e-07,5.68605e-06,6.03764e-06,3.63769e-05,0.0128547,0.0128278,0.00785869,0.0557334,0.0557105,0.0465999,1.12557e-11,1.09883e-11,1.79441e-11,5.00003e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.333832,0.21587,0.0402102,0.0428142,0.0149254,0.0262537,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1940158942,-0.989303,0.139958,0.0286047,-0.0295618,-0.0704784,0.100947,-0.0346526,-88.9143,24.9726,1.86896,-2.79575e-05,7.53466e-05,-4.1454e-05,0.00117001,-0.00025709,-0.00184636,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.40024e-08,6.76914e-05,0.00123442,5.1968e-07,5.63475e-06,6.13964e-06,3.63289e-05,0.0129178,0.0128985,0.00790255,0.0560361,0.0560116,0.0468217,1.12491e-11,1.0988e-11,1.79444e-11,5.00004e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.334735,0.216383,0.0241324,0.042048,0.0177534,0.0189761,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1940367744,-0.987365,0.150594,0.0316819,-0.0378021,-0.126332,0.0790497,-0.0167392,-88.9203,24.9883,1.85676,-2.79259e-05,7.54341e-05,-4.14821e-05,0.00117027,-0.000255887,-0.00184669,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,5.27168e-08,6.66149e-05,0.00112949,5.32347e-07,5.65011e-06,6.23411e-06,3.61969e-05,0.0129889,0.0129769,0.00800519,0.0566887,0.0566635,0.0473946,1.12471e-11,1.09921e-11,1.79375e-11,5.00004e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.336678,0.217703,0.0216815,0.0529911,0.0180242,0.0344966,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1940565342,-0.98558,0.146382,0.0536111,-0.0657987,-0.131044,0.138611,0.0010714,-88.9188,25.0131,1.84162,-2.79157e-05,7.55374e-05,-4.14557e-05,0.00117023,-0.000255059,-0.00184542,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,6.19967e-08,7.65672e-05,0.00128323,5.63893e-07,5.75535e-06,6.19995e-06,3.61089e-05,0.0130028,0.0129867,0.00796441,0.0569757,0.0569501,0.0469541,1.12375e-11,1.09887e-11,1.79344e-11,5.00004e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.337529,0.216689,0.049888,0.0628444,0.0223925,0.0118881,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1940774142,-0.988361,0.123248,0.055892,-0.0694874,-0.123424,0.0599694,-0.088605,-88.9279,25.034,1.81797,-2.78786e-05,7.5591e-05,-4.13111e-05,0.00117027,-0.000254932,-0.00184311,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.24584e-08,6.1563e-05,0.00107089,5.46841e-07,5.81688e-06,6.04274e-06,3.62705e-05,0.013111,0.01311,0.00796029,0.0575196,0.0574941,0.0471071,1.12314e-11,1.09881e-11,1.79335e-11,5.00004e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.339137,0.217042,0.014625,0.0353958,0.0224622,0.00301477,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1940975769,-0.987856,0.129849,0.0535943,-0.0663856,-0.0791348,0.0383447,-0.0202741,-88.9341,25.0376,1.80507,-2.78288e-05,7.5653e-05,-4.12983e-05,0.00117077,-0.000253718,-0.0018462,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.28008e-08,5.43885e-05,0.00107136,5.47139e-07,5.8091e-06,6.09479e-06,3.6248e-05,0.0130923,0.0130972,0.00798798,0.0578706,0.0578468,0.0472905,1.1225e-11,1.09874e-11,1.79328e-11,5.00004e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.340173,0.217464,0.0248919,0.0600416,0.0215268,0.0127133,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1941175742,-0.986686,0.131336,0.052504,-0.080284,-0.0979187,0.119211,-0.0595793,-88.9313,25.049,1.80253,-2.77589e-05,7.57255e-05,-4.11424e-05,0.0011712,-0.000252778,-0.0018482,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.8508e-08,4.44114e-05,0.000804041,5.87386e-07,5.82074e-06,6.10867e-06,3.62041e-05,0.0131594,0.0131528,0.00789938,0.0582228,0.0581997,0.047123,1.12196e-11,1.09881e-11,1.79336e-11,5.00004e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.341207,0.217078,0.026286,0.0509751,0.0220281,0.0157266,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1941377342,-0.986153,0.121085,0.0490205,-0.102163,-0.12299,0.142531,-0.168492,-88.9364,25.0742,1.79265,-2.77332e-05,7.57879e-05,-4.10911e-05,0.00117144,-0.000251617,-0.00185161,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.31809e-08,5.16979e-05,0.00102355,6.64593e-07,5.84586e-06,6.04702e-06,3.61549e-05,0.0133081,0.0132984,0.00786668,0.0588412,0.058818,0.0468129,1.12143e-11,1.09895e-11,1.7923e-11,5.00004e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.343015,0.216363,0.0382864,0.0336316,0.0216258,0.0307226,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1941586152,-0.987331,0.0967939,0.048974,-0.115804,-0.122451,0.147379,-0.198163,-88.9481,25.1028,1.75907,-2.77051e-05,7.58433e-05,-4.1015e-05,0.00117172,-0.000250797,-0.00185397,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.61869e-08,4.77511e-05,0.00110347,7.19312e-07,5.88887e-06,5.9105e-06,3.62274e-05,0.0133365,0.013328,0.0078903,0.0591655,0.059142,0.0469315,1.12008e-11,1.09828e-11,1.79158e-11,5.00003e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.343959,0.216637,0.0462569,0.0307019,0.0235655,0.0173566,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1941787742,-0.986937,0.0886988,0.0589152,-0.120899,-0.126736,0.0749391,-0.126268,-88.9515,25.1167,1.72275,-2.76169e-05,7.59014e-05,-4.08352e-05,0.00117235,-0.000250306,-0.00185476,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.20911e-08,4.78405e-05,0.00112008,7.54598e-07,5.95188e-06,5.87069e-06,3.62454e-05,0.0132822,0.0132835,0.00791283,0.059403,0.0593804,0.0470827,1.11931e-11,1.09818e-11,1.7926e-11,5.00003e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.34465,0.216985,0.0146331,0.0442651,0.0231287,0.00974049,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1941988542,-0.988329,0.0866974,0.0502636,-0.114732,-0.169151,0.0882748,-0.0156162,-88.9665,25.1271,1.70216,-2.7556e-05,7.59222e-05,-4.07261e-05,0.0011727,-0.000250562,-0.00185233,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.07492e-08,5.11431e-05,0.00110571,7.1502e-07,5.92292e-06,5.87281e-06,3.62778e-05,0.013232,0.0132304,0.00785828,0.0596826,0.0596609,0.046998,1.11882e-11,1.09839e-11,1.7915e-11,5.00003e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.345461,0.21679,0.0602356,0.0251584,0.0211507,0.0104242,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1942185342,-0.989116,0.0889731,0.0372127,-0.111128,-0.123776,0.0583347,0.0175616,-88.9839,25.1271,1.71076,-2.74581e-05,7.59577e-05,-4.06522e-05,0.00117369,-0.00024993,-0.00185495,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.98421e-08,4.80097e-05,0.00114357,6.94161e-07,5.88031e-06,5.89472e-06,3.63467e-05,0.0132255,0.013228,0.00783173,0.0599054,0.0598849,0.0469533,1.11828e-11,1.09852e-11,1.7914e-11,5.00003e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.346107,0.216687,0.216332,0.0515305,0.0199199,0.00288503,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1942394942,-0.988362,0.0951226,0.0273239,-0.115523,-0.0571408,0.0381476,-0.0030329,-88.9796,25.1297,1.69941,-2.73799e-05,7.60258e-05,-4.04572e-05,0.00117379,-0.000250683,-0.00184665,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.8047e-08,4.70792e-05,0.0014257,7.26895e-07,5.85963e-06,5.93472e-06,3.63424e-05,0.0132709,0.0132787,0.00779097,0.0602741,0.060255,0.0468829,1.11748e-11,1.09848e-11,1.79121e-11,5.00003e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.347173,0.216525,0.0410525,0.0592275,0.0207177,0.0186444,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1942595742,-0.986501,0.0947891,0.0297685,-0.13017,-0.031109,0.0327748,-0.00765601,-88.9745,25.1216,1.6934,-2.73084e-05,7.60728e-05,-4.04236e-05,0.00117426,-0.000250572,-0.00184308,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.55386e-08,3.97756e-05,0.00121935,8.27542e-07,5.88378e-06,5.93557e-06,3.62404e-05,0.0132877,0.0132978,0.00773059,0.060478,0.060461,0.0467123,1.11696e-11,1.09875e-11,1.79143e-11,5.00003e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.347763,0.21613,0.0465782,0.0365976,0.0156988,0.00404951,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1942796542,-0.984439,0.0941344,0.0371544,-0.14366,-0.00853659,0.0528535,0.0305845,-88.964,25.1205,1.7048,-2.72406e-05,7.61193e-05,-4.03235e-05,0.00117482,-0.000250189,-0.00184306,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.47221e-08,3.74585e-05,0.00100265,9.36681e-07,5.92399e-06,5.9328e-06,3.60551e-05,0.0132777,0.0132877,0.00762947,0.0606443,0.0606291,0.0459981,1.1162e-11,1.09884e-11,1.79031e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.348243,0.214472,0.0543498,0.037359,0.0143055,0.0185607,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1942997350,-0.985165,0.0876455,0.0482775,-0.139416,0.0028247,0.0272697,0.00381764,-88.9532,25.1188,1.7209,-2.71733e-05,7.61583e-05,-4.02483e-05,0.00117549,-0.000249488,-0.00184497,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.27878e-08,3.28331e-05,0.000921791,9.06225e-07,5.98138e-06,5.90443e-06,3.60796e-05,0.0133092,0.0133236,0.00762699,0.0608184,0.0608048,0.0463693,1.11549e-11,1.09898e-11,1.79036e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.348745,0.215335,0.0346155,0.0294337,0.0142123,0.0212008,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1943202942,-0.986944,0.0880703,0.0444629,-0.127311,-0.0217707,-0.0215663,-0.027243,-88.943,25.101,1.73562,-2.70841e-05,7.6201e-05,-4.02316e-05,0.00117699,-0.000248399,-0.00185168,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.13366e-08,3.2871e-05,0.00115159,8.1759e-07,5.97609e-06,5.92244e-06,3.62153e-05,0.0134119,0.0134304,0.00760789,0.0613955,0.0613843,0.046036,1.11536e-11,1.09969e-11,1.79107e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.350399,0.21456,0.0438443,0.0432042,0.0174448,0.0280844,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1943403742,-0.98655,0.0950716,0.0434828,-0.125657,0.00964842,0.0217569,-0.0065193,-88.936,25.085,1.73741,-2.70105e-05,7.62174e-05,-4.01561e-05,0.00117765,-0.000248275,-0.00185086,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.04347e-08,3.37026e-05,0.000986708,8.13443e-07,5.96948e-06,5.95792e-06,3.6144e-05,0.0133843,0.013401,0.0076496,0.0614347,0.0614257,0.0460623,1.11404e-11,1.09923e-11,1.78952e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.350514,0.214621,0.0195684,0.0274335,0.0209497,0.00279008,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1943604542,-0.985941,0.0931345,0.0427469,-0.131979,0.105125,0.0381873,0.0055009,-88.9142,25.0778,1.74409,-2.69234e-05,7.62617e-05,-4.00574e-05,0.00117856,-0.000247877,-0.00185067,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,8.67678e-09,3.20485e-05,0.00087567,8.6199e-07,5.97732e-06,5.95056e-06,3.61154e-05,0.0133919,0.0134145,0.00760703,0.0616413,0.0616339,0.0459063,1.11326e-11,1.09935e-11,1.78962e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.351106,0.214258,0.040991,0.04369,0.02196,0.0356036,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1943805342,-0.986168,0.097294,0.0418821,-0.127485,0.19859,-0.0836654,0.0934109,-88.8735,25.0619,1.75659,-2.68605e-05,7.62975e-05,-3.99826e-05,0.00117921,-0.00024753,-0.00185044,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.33952e-08,3.9719e-05,0.000978596,8.35545e-07,5.97547e-06,5.97821e-06,3.61384e-05,0.0133495,0.0133926,0.00759013,0.0618984,0.0618943,0.0458075,1.11252e-11,1.09957e-11,1.78981e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.351842,0.214027,0.00658976,0.0346885,0.0241526,0.0103146,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1944006942,-0.986483,0.0971873,0.0377865,-0.126409,0.175612,-0.078405,-0.0140571,-88.8253,25.0303,1.76009,-2.67808e-05,7.63206e-05,-3.99298e-05,0.00117993,-0.000247322,-0.0018487,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.15261e-08,5.09508e-05,0.00132962,8.30081e-07,5.96629e-06,5.98278e-06,3.61713e-05,0.0134487,0.0134892,0.00755638,0.0621756,0.0621753,0.0456978,1.11176e-11,1.09977e-11,1.79014e-11,5.00001e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.352634,0.213771,0.0034397,0.0323658,0.0247967,0.0116361,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
