timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1964695742,32767,32767,32767,32767,-60,32767,32767
1964699763,32767,32767,32767,32767,32767,32767,32767
1964703745,-21,32767,32767,32767,32767,-64,32767
1964707742,32767,32767,32767,32767,32767,32767,32767
1964711742,32767,32767,32767,32767,32767,-40,32767
1964715742,-30,32767,32767,32767,-57,32767,32767
1964719742,32767,32767,32767,32767,32767,32767,32767
1964723745,-1,32767,32767,32767,-37,-40,32767
1964727746,32767,32767,32767,32767,32767,32767,32767
1964731746,32767,32767,32767,32767,32767,32767,32767
1964735742,-11,32767,32767,32767,-56,-72,32767
1964739769,32767,32767,32767,32767,32767,32767,32767
1964743742,32767,32767,32767,32767,32767,-40,32767
1964747742,-21,32767,32767,32767,32767,32767,32767
1964751742,32767,32767,32767,32767,32767,32767,32767
1964755742,32767,32767,32767,32767,-53,-72,32767
1964759742,-32,32767,32767,32767,32767,32767,32767
1964763768,32767,32767,32767,32767,32767,-40,32767
1964767742,-4,32767,32767,32767,-72,32767,32767
1964771742,32767,32767,32767,32767,32767,32767,32767
1964775752,32767,32767,32767,32767,-52,-56,32767
1964779742,-13,32767,32767,32767,32767,32767,32767
1964784542,32767,32767,32767,32767,32767,-48,32767
1964788542,32767,32767,32767,32767,32767,32767,32767
1964792542,-33,32767,32767,32767,32767,32767,32767
1964796542,32767,32767,32767,32767,-57,-72,32767
1964800579,-5,32767,32767,32767,32767,32767,32767
1964804542,32767,32767,32767,32767,-36,-48,32767
1964808542,32767,32767,32767,32767,32767,32767,32767
1964812569,-16,32767,32767,32767,32767,32767,32767
1964816542,32767,32767,-65,32767,-54,-72,32767
1964820542,32767,32767,32767,32767,32767,32767,32767
1964824542,-27,32767,32767,32767,32767,-40,32767
1964828546,32767,32767,32767,32767,32767,32767,32767
1964832547,3,32767,32767,32767,32767,32767,32767
1964836542,32767,32767,32767,32767,-53,-63,32767
1964840542,32767,32767,32767,32767,32767,32767,32767
1964844542,-9,32767,32767,32767,32767,-40,32767
1964848542,32767,32767,32767,32767,-72,32767,32767
1964852542,32767,32767,32767,32767,32767,32767,32767
1964856542,-20,32767,32767,32767,-50,-64,32767
1964860542,32767,32767,32767,32767,32767,32767,32767
1964864567,32767,32767,32767,32767,32767,-40,32767
1964868542,-29,32767,32767,32767,32767,32767,32767
1964872542,32767,32767,32767,32767,32767,32767,32767
1964876545,-1,32767,32767,32767,-49,32767,32767
1964880542,32767,32767,32767,32767,32767,32767,32767
1964884573,32767,32767,32767,32767,32767,32767,32767
1964888542,-12,32767,32767,32767,-68,-72,32767
1964892542,32767,32767,32767,32767,32767,32767,32767
1964896548,32767,32767,32767,32767,-46,-40,32767
1964900542,-25,32767,32767,32767,32767,32767,32767
1964904542,32767,32767,32767,32767,32767,32767,32767
1964908559,5,32767,32767,32767,32767,-70,32767
1964912542,32767,32767,32767,32767,32767,32767,32767
1964916569,32767,32767,32767,32767,-45,-40,32767
1964920542,-6,32767,32767,32767,32767,32767,32767
1964924542,32767,32767,32767,32767,32767,32767,32767
1964928542,32767,32767,32767,32767,-65,-72,32767
1964932542,-16,32767,32767,32767,32767,32767,32767
1964936542,32767,32767,32767,32767,-44,-40,32767
1964940542,32767,32767,32767,32767,32767,32767,32767
1964944542,-27,32767,32767,32767,32767,32767,32767
1964948546,32767,32767,32767,32767,32767,-62,32767
1964952557,3,32767,32767,32767,32767,32767,32767
1964956551,32767,32767,32767,32767,-41,-40,32767
1964960542,32767,32767,32767,32767,32767,32767,32767
1964964542,-9,32767,32767,32767,32767,32767,32767
1964968719,32767,32767,32767,32767,-63,-66,32767
1964972545,32767,32767,32767,32767,32767,32767,32767
1964976542,-21,32767,32767,32767,-37,-40,32767
1964980542,32767,32767,32767,32767,32767,32767,32767
1964984542,32767,32767,32767,32767,32767,32767,32767
1964988542,-29,32767,32767,32767,32767,-56,32767
1964992559,32767,32767,32767,32767,32767,32767,32767
1964996548,3,32767,32767,32767,-36,32767,32767
1965001342,32767,32767,32767,32767,32767,-80,32767
1965005365,32767,32767,32767,32767,32767,32767,32767
1965009342,-17,32767,32767,32767,-61,-56,32767
1965013342,32767,32767,32767,32767,32767,32767,32767
1965017342,32767,32767,-99,32767,-41,-40,32767
1965021342,-29,32767,32767,32767,32767,32767,32767
1965025342,32767,32767,32767,32767,32767,32767,32767
1965029345,-1,32767,32767,32767,32767,-64,32767
1965033342,32767,32767,32767,32767,32767,32767,32767
1965037342,32767,32767,32767,32767,-38,32767,32767
1965041467,-13,32767,32767,32767,32767,-73,32767
1965045365,32767,32767,32767,32767,32767,32767,32767
1965049345,32767,32767,32767,32767,-57,-40,32767
1965053346,-21,32767,32767,32767,32767,32767,32767
1965057347,32767,32767,32767,32767,-36,32767,32767
1965061342,32767,32767,32767,32767,32767,-71,32767
1965065342,-29,32767,32767,32767,32767,32767,32767
1965069461,32767,32767,32767,32767,32767,-41,32767
1965073342,-1,32767,32767,32767,32767,32767,32767
1965077342,32767,32767,32767,32767,32767,32767,32767
1965081342,32767,32767,32767,32767,-73,-72,32767
1965085342,-11,32767,32767,32767,32767,32767,32767
1965089366,32767,32767,32767,32767,-52,-40,32767
1965093377,32767,32767,32767,32767,32767,32767,32767
1965097342,-21,32767,32767,32767,32767,32767,32767
1965101342,32767,32767,32767,32767,-70,-64,32767
1965105342,32767,32767,32767,32767,32767,32767,32767
1965109342,-32,32767,32767,32767,32767,-40,32767
1965113342,32767,32767,32767,32767,32767,32767,32767
1965117344,-1,32767,32767,32767,32767,32767,32767
1965121342,32767,32767,32767,32767,-69,-64,32767
1965126144,32767,32767,32767,32767,32767,32767,32767
1965130142,-20,32767,32767,32767,-56,-40,32767
1965134142,32767,32767,32767,32767,32767,32767,32767
1965138274,32767,32767,32767,32767,32767,32767,32767
1965142142,-29,32767,32767,32767,-75,-56,32767
1965146142,32767,32767,32767,32767,32767,32767,32767
1965150148,-1,32767,32767,32767,32767,-40,32767
1965154142,32767,32767,32767,32767,32767,32767,32767
1965158142,32767,32767,32767,32767,32767,32767,32767
1965162145,-11,32767,32767,32767,-73,-63,32767
1965166171,32767,32767,32767,32767,32767,32767,32767
1965170162,32767,32767,32767,32767,-53,-40,32767
1965174142,-21,32767,32767,32767,32767,32767,32767
1965178142,32767,32767,32767,32767,32767,32767,32767
1965182142,32767,32767,32767,32767,-69,-64,32767
1965186151,-33,32767,32767,32767,32767,32767,32767
1965190142,32767,32767,32767,32767,32767,-40,32767
1965194162,-4,32767,32767,32767,32767,32767,32767
1965198144,32767,32767,32767,32767,32767,32767,32767
1965202142,32767,32767,32767,32767,-68,-40,32767
1965206142,-13,32767,32767,32767,32767,32767,32767
1965210157,32767,32767,32767,32767,-46,32767,32767
1965214142,32767,32767,32767,32767,32767,-72,32767
1965218169,-21,32767,32767,32767,32767,32767,32767
1965222271,32767,32767,-92,32767,-67,-41,32767
1965226146,32767,32767,32767,32767,32767,32767,32767
1965230142,-33,32767,32767,32767,32767,32767,32767
1965234148,32767,32767,32767,32767,32767,-72,32767
1965238966,-12,32767,32767,32767,32767,32767,32767
1965242942,32767,32767,32767,32767,-72,-54,32767
1965246942,32767,32767,32767,32767,32767,32767,32767
1965250945,-24,32767,32767,32767,-52,32767,32767
1965254942,32767,32767,32767,32767,32767,-72,32767
1965258945,4,32767,32767,32767,32767,32767,32767
1965262942,32767,32767,32767,32767,-69,-48,32767
1965266942,32767,32767,32767,32767,32767,32767,32767
1965270967,-9,32767,32767,32767,32767,32767,32767
1965274942,32767,32767,32767,32767,32767,-72,32767
1965278942,32767,32767,32767,32767,32767,32767,32767
1965282942,-20,32767,32767,32767,-68,-46,32767
1965286942,32767,32767,32767,32767,32767,32767,32767
1965291068,32767,32767,32767,32767,-47,32767,32767
1965294942,-32,32767,32767,32767,32767,-70,32767
1965298942,32767,32767,32767,32767,32767,32767,32767
1965302958,-4,32767,32767,32767,-65,-40,32767
1965306942,32767,32767,32767,32767,32767,32767,32767
1965310942,32767,32767,32767,32767,32767,32767,32767
1965314942,-16,32767,32767,32767,32767,-48,32767
1965318942,32767,32767,32767,32767,32767,32767,32767
1965322942,32767,32767,32767,32767,-64,-40,32767
1965326942,-24,32767,32767,32767,32767,32767,32767
1965330944,32767,32767,32767,32767,-43,32767,32767
1965334946,32767,32767,32767,32767,32767,-64,32767
1965338942,-32,32767,32767,32767,32767,32767,32767
1965342970,32767,32767,32767,32767,-62,-40,32767
1965346944,2,32767,32767,32767,32767,32767,32767
1965350942,32767,32767,32767,32767,32767,32767,32767
1965354954,32767,32767,32767,32767,32767,32767,32767
1965358942,-8,32767,32767,32767,32767,32767,32767
1965363899,32767,32767,32767,32767,-70,32767,32767
1965367742,32767,32767,32767,32767,32767,-80,32767
1965371762,-29,32767,32767,32767,-49,32767,32767
1965375742,32767,32767,32767,32767,32767,-48,32767
1965379744,0,32767,32767,32767,32767,32767,32767
1965383742,32767,32767,32767,32767,-68,-40,32767
1965387742,32767,32767,32767,32767,32767,32767,32767
1965391742,-6,32767,32767,32767,32767,32767,32767
1965395761,32767,32767,32767,32767,32767,-54,32767
1965399742,32767,32767,32767,32767,32767,32767,32767
1965403742,-13,32767,32767,32767,-65,32767,32767
1965407742,32767,32767,32767,32767,32767,-64,32767
1965411742,32767,32767,-45,32767,-45,32767,32767
1965415769,-25,32767,32767,32767,32767,-48,32767
1965419742,32767,32767,32767,32767,32767,32767,32767
1965423752,4,32767,32767,32767,-64,32767,32767
1965427742,32767,32767,32767,32767,32767,-72,32767
1965431742,32767,32767,32767,32767,32767,32767,32767
1965435745,-9,32767,32767,32767,32767,-48,32767
1965439742,32767,32767,32767,32767,32767,32767,32767
1965443735,32767,32767,32767,32767,-62,32767,32767
1965447742,-19,32767,32767,32767,32767,-72,32767
1965451742,32767,32767,32767,32767,-41,32767,32767
1965455762,32767,32767,32767,32767,32767,-48,32767
1965459742,-29,32767,32767,32767,32767,32767,32767
1965463762,32767,32767,32767,32767,-61,32767,32767
1965467770,3,32767,32767,32767,32767,-48,32767
1965471742,32767,32767,32767,32767,32767,32767,32767
1965475742,32767,32767,32767,32767,32767,-40,32767
1965479742,-9,32767,32767,32767,32767,32767,32767
1965483742,32767,32767,32767,32767,-57,32767,32767
1965487742,32767,32767,32767,32767,32767,-64,32767
1965491742,-21,32767,32767,32767,-37,32767,32767
1965495742,32767,32767,32767,32767,32767,-40,32767
1965499742,32767,32767,32767,32767,32767,32767,32767
1965503742,-33,32767,32767,32767,-56,32767,32767
1965507877,32767,32767,32767,32767,32767,-65,32767
1965511742,-3,32767,32767,32767,32767,32767,32767
1965515742,32767,32767,32767,32767,32767,32767,32767
1965519862,32767,32767,32767,32767,32767,-73,32767
1965523742,-13,32767,32767,32767,-54,32767,32767
1965527742,32767,32767,32767,32767,32767,-40,32767
1965531743,32767,32767,32767,32767,32767,32767,32767
1965535742,-21,32767,32767,32767,-73,32767,32767
1965539766,32767,32767,32767,32767,32767,-72,32767
1965543749,32767,32767,32767,32767,-53,32767,32767
1965547749,-29,32767,32767,32767,32767,-40,32767
1965551742,32767,32767,32767,32767,32767,32767,32767
1965555748,-1,32767,32767,32767,32767,32767,32767
1965559742,32767,32767,32767,32767,32767,-72,32767
1965563742,32767,32767,32767,32767,-50,32767,32767
1965567742,-12,32767,32767,32767,32767,-40,32767
1965571764,32767,32767,32767,32767,32767,32767,32767
1965575755,32767,32767,32767,32767,-69,32767,32767
1965580542,-29,32767,32767,32767,32767,-70,32767
1965584542,32767,32767,32767,32767,-56,32767,32767
1965588545,-1,32767,32767,32767,32767,-48,32767
1965592569,32767,32767,32767,32767,32767,32767,32767
1965596542,32767,32767,32767,32767,32767,32767,32767
1965600542,-12,32767,32767,32767,32767,-72,32767
1965604542,32767,32767,32767,32767,-54,32767,32767
1965608542,32767,32767,32767,32767,32767,-48,32767
1965612542,-21,32767,32767,32767,32767,32767,32767
1965616542,32767,32767,-45,32767,-73,32767,32767
1965620546,32767,32767,32767,32767,32767,-63,32767
1965624542,-30,32767,32767,32767,-53,32767,32767
1965628544,32767,32767,32767,32767,32767,-40,32767
1965632545,-1,32767,32767,32767,32767,32767,32767
1965636542,32767,32767,32767,32767,32767,32767,32767
1965640579,32767,32767,32767,32767,32767,-64,32767
1965644564,-12,32767,32767,32767,-52,32767,32767
1965648542,32767,32767,32767,32767,32767,-40,32767
1965652542,32767,32767,32767,32767,32767,32767,32767
1965656542,-24,32767,32767,32767,-70,32767,32767
1965660542,32767,32767,32767,32767,32767,-64,32767
1965664545,4,32767,32767,32767,-49,32767,32767
1965668542,32767,32767,32767,32767,32767,32767,32767
1965672542,32767,32767,32767,32767,32767,-72,32767
1965676542,-6,32767,32767,32767,32767,32767,32767
1965680542,32767,32767,32767,32767,32767,-40,32767
1965684542,32767,32767,32767,32767,-48,32767,32767
1965688549,-17,32767,32767,32767,32767,32767,32767
1965692542,32767,32767,32767,32767,32767,-72,32767
1965696569,32767,32767,32767,32767,-68,32767,32767
1965700542,-28,32767,32767,32767,32767,-40,32767
1965704546,32767,32767,32767,32767,-46,32767,32767
1965708561,0,32767,32767,32767,32767,32767,32767
1965712544,32767,32767,32767,32767,32767,-72,32767
1965716542,32767,32767,32767,32767,32767,32767,32767
1965720542,-12,32767,32767,32767,32767,-40,32767
1965724595,32767,32767,32767,32767,-45,32767,32767
1965728544,32767,32767,32767,32767,32767,32767,32767
1965732542,-21,32767,32767,32767,32767,-63,32767
1965736542,32767,32767,32767,32767,-64,32767,32767
1965740551,32767,32767,32767,32767,32767,-40,32767
1965744542,-33,32767,32767,32767,-44,32767,32767
1965748573,32767,32767,32767,32767,32767,32767,32767
1965752560,0,32767,32767,32767,32767,-64,32767
1965756542,32767,32767,32767,32767,32767,32767,32767
1965760545,32767,32767,32767,32767,32767,-40,32767
1965764542,-11,32767,32767,32767,-42,32767,32767
1965768542,32767,32767,32767,32767,32767,32767,32767
1965772554,32767,32767,32767,32767,32767,-64,32767
1965776546,-22,32767,32767,32767,-61,32767,32767
1965781342,32767,32767,32767,32767,32767,32767,32767
1965785345,-1,32767,32767,32767,-49,-80,32767
1965789342,32767,32767,32767,32767,32767,32767,32767
1965793342,32767,32767,32767,32767,32767,-64,32767
1965797342,-12,32767,32767,32767,32767,32767,32767
1965801342,32767,32767,32767,32767,32767,-40,32767
1965805345,32767,32767,32767,32767,-46,32767,32767
1965809345,-21,32767,32767,32767,32767,32767,32767
1965813342,32767,32767,32767,32767,32767,-64,32767
1965817342,32767,32767,-43,32767,-66,32767,32767
1965821464,-31,32767,32767,32767,32767,-41,32767
1965825470,32767,32767,32767,32767,-46,32767,32767
1965829342,-1,32767,32767,32767,32767,32767,32767
1965833349,32767,32767,32767,32767,32767,32767,32767
1965837342,32767,32767,32767,32767,32767,32767,32767
1965841342,-6,32767,32767,32767,32767,32767,32767
1965845375,32767,32767,32767,32767,-44,-72,32767
1965849342,32767,32767,32767,32767,32767,32767,32767
1965853342,-17,32767,32767,32767,32767,-40,32767
1965857342,32767,32767,32767,32767,-62,32767,32767
1965861342,32767,32767,32767,32767,32767,32767,32767
1965865342,-28,32767,32767,32767,-42,-72,32767
1965869342,32767,32767,32767,32767,32767,32767,32767
1965873475,2,32767,32767,32767,32767,-41,32767
1965877342,32767,32767,32767,32767,32767,32767,32767
1965881371,32767,32767,32767,32767,32767,32767,32767
1965885342,-9,32767,32767,32767,-40,-56,32767
1965889345,32767,32767,32767,32767,32767,32767,32767
1965893342,32767,32767,32767,32767,32767,-40,32767
