timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,total_energy_error,energy_distribution_error,total_energy_rate_error,energy_distribution_rate_error,throttle_integ,pitch_integ,mode
2036706025,158.537,157.155,0.0690826,-0.27016,6.38888,5.80242,0.0117291,-0.217195,17.1243,9.97461,5.15751,1.99852,-0.097885,40.1425,0
2036894071,158.527,157.072,-0.0614493,-0.466365,6.3878,6.87077,-0.00965928,-0.433561,11.0658,17.4692,5.92657,1.05834,-0.0974137,40.4083,0
2037111203,158.438,156.922,-0.861967,-0.59841,6.38798,7.4163,-0.0205664,-0.487055,7.76874,21.9639,5.71537,-6.04424,-0.0970749,40.8618,0
2037304043,157.945,156.86,-2.59613,-0.157095,6.38758,6.7886,-0.00802052,-0.263004,8.00657,13.2906,-11.2357,-25.6497,-0.0967972,42.4935,0
2037497687,157.184,156.814,-3.34124,-0.212488,6.38806,6.36924,0.000376396,-0.168592,3.75347,3.51343,-15.3628,-31.7588,-0.0965861,46.6764,0
2037714516,156.263,156.716,-2.72204,-0.779034,6.38755,6.10045,0.0057419,-0.138304,-2.64756,-6.23279,-13.1801,-19.9331,-0.0965867,52.5382,0
2037906817,155.849,156.497,-1.15263,-1.37608,6.38763,5.64325,0.0148875,-0.127532,-1.87418,-10.8297,-3.90939,1.38755,-0.096687,54.9403,0
2038099672,155.671,156.173,-0.536623,-1.80381,6.38949,4.32414,0.0413071,0.0515641,6.13989,-15.9875,7.95222,12.4712,-0.0966095,55.3215,0
2038313041,155.589,155.823,-0.206081,-1.46505,6.38882,3.0,0.0677763,0.398398,13.6154,-18.2015,10.9623,13.3381,-0.0961776,54.9373,0
2038506122,155.559,155.546,-0.0817431,-1.34215,6.38722,3.0,0.0677443,0.780097,16.022,-15.7745,11.1693,14.4975,-0.0956512,54.6121,0
2038718717,155.545,155.34,-0.0224274,-0.691914,6.38834,3.0,0.0677669,0.909027,17.923,-13.8879,6.30791,9.0892,-0.0949862,54.3012,0
2038908173,155.54,155.255,0.000834624,-0.2195,6.38848,3.62301,0.0553095,0.943693,16.6408,-11.0458,1.22929,5.37936,-0.0943797,54.0641,0
2039121135,155.538,155.189,0.0118676,-0.43417,6.38836,3.81504,0.0514663,0.842513,16.5557,-9.70093,0.876434,7.39201,-0.093754,53.853,0
2039314723,155.537,155.185,0.015612,0.386957,6.3873,4.2637,0.042472,0.843682,14.7593,-7.85913,-3.15656,-0.22553,-0.0931848,53.6795,0
2039531271,155.537,155.275,0.0120787,0.245673,6.38836,5.231,0.0231471,0.482192,9.29407,-4.15369,-5.10921,0.110489,-0.0927245,53.5524,0
2039723978,155.537,155.332,0.0096991,0.406114,6.38883,6.06346,0.00650739,0.175972,4.02934,-0.0222168,-4.61781,-2.85996,-0.0925015,53.5166,0
2039917661,155.537,155.368,0.00845032,-0.239536,6.38845,6.52706,-0.00277203,-0.253324,0.762295,2.55249,-0.582929,0.796542,-0.0924359,53.5469,0
2040130102,155.537,155.222,0.0157494,-0.806828,6.38842,6.59288,-0.00408923,-0.406155,1.7619,4.41602,8.92946,5.41596,-0.0923987,53.6256,0
2040322655,155.537,155.065,0.0235748,-0.842365,6.38796,5.84917,0.0107757,-0.241717,7.92037,1.32715,9.85817,7.01509,-0.0922292,53.6846,0
2040540731,155.537,154.915,0.0310677,-0.576207,6.38921,5.03641,0.027056,-0.0192775,13.8217,-1.63489,7.7048,5.72197,-0.0917685,53.6711,0
2040733671,155.537,154.836,0.035038,-0.372346,6.38807,3.95116,0.0487383,0.0437922,19.47,-5.72583,5.02939,3.97553,-0.0911943,53.6098,0
2040927312,155.537,154.797,0.036982,-0.058902,6.3881,3.0,0.0677621,0.00414865,23.1573,-8.65051,2.72983,0.74946,-0.0904016,53.3975,0
2041143419,155.537,154.743,0.0396652,-0.771005,6.38809,3.0,0.0677618,-0.324633,23.6835,-8.12415,5.28815,6.77277,-0.089485,53.0952,0
2041332789,155.537,154.549,0.0493599,-1.03454,6.38864,3.37964,0.0601799,-0.503371,24.3775,-5.01526,10.9716,8.7248,-0.0886502,52.8204,0
2041549734,155.537,154.266,0.0635551,-1.34351,6.38803,3.55246,0.0567113,-0.482613,26.5587,-1.62817,14.5307,11.8827,-0.0876522,52.5667,0
2041741853,155.537,153.978,0.0779381,-1.24039,6.38784,3.07049,0.066347,-0.159167,30.9745,-0.401978,14.6865,12.236,-0.0866389,52.1707,0
2041934676,155.537,153.71,0.0913498,-1.29902,6.3886,3.0,0.0677721,0.172546,33.8239,2.00964,13.6909,13.9492,-0.085492,51.5204,0
2042152379,155.537,153.406,0.106554,-1.34146,6.3886,3.0,0.0677721,0.566606,36.8058,4.99158,13.263,15.6966,-0.0840846,50.6585,0
2042346410,155.537,153.145,0.119576,-1.40855,6.3867,3.33675,0.0609989,0.824879,38.2809,8.62488,12.7215,17.5347,-0.0827453,49.8021,0
2042562526,155.537,153.074,0.123148,0.201412,6.38777,4.26144,0.0425265,-1.60381,35.4752,12.8315,6.69116,-7.78329,-0.0812834,49.0454,0
2042751657,155.537,153.09,0.122328,-0.156424,6.38757,4.17098,0.0443319,-1.63854,35.6946,12.2905,9.76209,-4.28558,-0.0800725,48.6108,0
2042968418,155.537,153.12,0.120826,0.0237497,6.93909,3.0,0.0787819,-2.6775,43.2735,4.12244,10.0351,-7.31685,-0.0785046,47.9291,0
2043158387,155.537,153.136,0.120023,0.0461896,7.93906,3.0,0.0987813,-3.71893,50.5548,-3.474,11.145,-10.7291,-0.0768797,47.3645,0
2043374729,155.537,153.15,0.11935,-0.116922,8.90791,3.0,0.118158,-3.974,58.5839,-11.767,13.5718,-9.95943,-0.0747033,47.073,0
2043567710,155.537,153.205,0.116564,0.0924893,10.1164,3.0,0.142329,-4.77319,69.5331,-23.809,13.8589,-14.5105,-0.0724395,46.7223,0
2043781175,155.537,153.262,0.113718,0.0898286,11.1804,3.0,0.163608,-4.87336,80.3046,-35.6967,14.9573,-14.8766,-0.0695075,46.0742,0
2043973969,155.537,153.3,0.111841,0.09461,11.3398,3.0,0.166795,-3.42144,81.7309,-37.8596,12.7798,-10.5957,-0.066635,45.3484,0
2044166691,155.537,153.326,0.110535,0.0997218,11.3597,3.0,0.167194,-2.28528,81.7011,-38.3422,9.12109,-7.2514,-0.0637674,44.613,0
2044384078,155.537,153.354,0.109146,0.0947867,11.3761,3.0,0.167522,-1.43819,81.6152,-38.8009,6.07717,-4.67633,-0.0605347,43.7741,0
2044577314,155.537,153.381,0.107803,0.106338,11.3777,3.0,0.167553,-0.964648,81.3694,-39.0818,4.23049,-3.38223,-0.0576673,43.021,0
2044766623,155.537,153.412,0.106247,0.110348,11.3801,3.0,0.167601,-0.645192,81.0913,-39.4143,2.92328,-2.4786,-0.0548673,42.7449,0
2044983407,155.537,153.449,0.104385,0.116127,11.3791,3.0,0.167582,-0.419616,80.7155,-39.7689,1.9881,-1.87675,-0.051675,42.7698,0
2045176169,155.537,153.482,0.10274,0.117042,11.3751,3.0,0.167502,-0.281333,80.3473,-40.0458,1.44071,-1.48676,-0.048849,42.8063,0
2045345258,155.537,153.512,0.101237,0.123352,11.3693,3.0,0.167387,-0.200474,79.9869,-40.275,1.07488,-1.32046,-0.0463816,42.8487,0
