timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1958927160,1958926952,0.0361629,0.113191,0.451602
1958948772,1958948542,-0.0145633,0.0979255,0.25256
1958970338,1958970145,-0.114798,0.0789483,0.0502746
1958992747,1958992543,0.00832009,0.0491711,-0.122321
1959015177,1959014942,0.408016,0.0604701,-0.216918
1959035967,1959035742,0.278347,0.0731089,-0.305759
1959055217,1959055111,-0.1203,0.0479072,-0.426503
1959077604,1959077495,-0.57077,0.00529492,-0.540807
1959101555,1959101343,-0.873986,0.077667,-0.627768
1959125577,1959125369,-1.16304,0.0874035,-0.575156
1959143988,1959143743,-1.03221,0.0885686,-0.450817
1959165594,1959165495,-0.768228,0.019264,-0.35737
1959188754,1959188543,-0.420269,-0.0258519,-0.23167
1959212769,1959212543,-0.148834,-0.104394,-0.164394
1959236751,1959236547,-0.0648772,-0.0878993,-0.0855099
1959256790,1959256580,-0.0390989,-0.153273,-0.0117042
1959278361,1959278142,0.0843435,-0.136812,-0.00877084
1959302373,1959302153,0.250071,-0.0841586,0.108322
1959323975,1959323868,0.464977,-0.0879032,0.0380588
1959348774,1959348542,0.577579,-0.0199664,0.00559501
1959372774,1959372542,0.100919,-0.0422398,-0.0618877
1959399152,1959398945,-0.127139,-0.0492027,-0.130006
1959419159,1959418942,0.0165963,0.0161981,-0.117749
1959437562,1959437342,0.243994,0.0211593,-0.109478
1959459168,1959458942,0.296385,0.025226,-0.169093
1959480724,1959480542,0.649262,0.0842946,-0.195753
1959501573,1959501342,0.649288,0.0766246,-0.172929
1959522374,1959522155,0.714053,0.122299,-0.232908
1959543959,1959543752,0.731933,0.107247,-0.250776
1959565556,1959565342,0.734015,0.127124,-0.294132
1959585585,1959585369,0.520678,0.108855,-0.316543
1959607964,1959607744,0.281324,0.151705,-0.364886
1959627958,1959627742,0.0126149,0.121955,-0.394485
1959647964,1959647743,-0.177129,0.111685,-0.39777
1959672761,1959672546,-0.657124,0.0999096,-0.396552
1959695158,1959694943,-0.731997,0.0383921,-0.322553
1959716791,1959716570,-0.744736,-0.0392721,-0.181642
1959737575,1959737476,-0.835591,-0.0488008,-0.137667
1959756746,1959756542,-0.716091,-0.0830115,-0.0299933
1959779190,1959778975,-0.553383,-0.121,0.0064185
1959799171,1959798942,-0.469322,-0.152087,0.0310652
1959819971,1959819742,-0.174913,-0.126158,0.0496509
1959841614,1959841509,0.224396,-0.0412974,0.0116114
1959865556,1959865343,0.814726,-0.0418117,-0.0395926
1959887160,1959886942,0.76711,-0.00735674,-0.0584425
1959907957,1959907742,0.390255,-0.0461927,-0.109486
1959929562,1959929342,-0.0782853,-0.00191094,-0.145985
1959951184,1959950942,-0.278885,-0.00346409,-0.124319
1959974341,1959974149,-0.252236,-0.0581121,-0.152145
1959998374,1959998143,-0.160822,-0.112789,-0.121164
1960022355,1960022143,-0.282741,-0.0998152,-0.106699
1960046402,1960046298,-0.286682,-0.11514,-0.142019
1960066363,1960066145,-0.384849,-0.106566,-0.127369
1960084756,1960084542,-0.202452,-0.137583,-0.129496
1960108767,1960108542,0.112114,-0.106968,-0.0793313
1960132782,1960132569,0.248769,-0.046993,-0.0716883
1960156766,1960156542,0.537321,0.0176414,-0.139492
1960177557,1960177347,0.541545,-0.0649385,-0.181261
1960199190,1960198963,0.415606,-0.0275046,-0.157831
1960223165,1960222946,-0.0839027,-0.0581633,-0.183837
1960244770,1960244546,-0.306049,0.0462343,-0.264165
1960270366,1960270143,-0.466159,0.0527886,-0.33062
1960293555,1960293342,-0.615115,0.0110548,-0.376218
1960318354,1960318143,-0.776192,-0.0485384,-0.288357
1960337584,1960337349,-0.515812,-0.108659,-0.239166
1960358354,1960358143,-0.420423,-0.119487,-0.188039
1960382383,1960382172,-0.0195532,-0.156998,-0.0826488
1960406393,1960406296,0.424191,-0.105421,0.024568
1960430358,1960430143,0.579167,-0.111146,0.0405129
1960451154,1960450943,0.539967,-0.0719677,0.0485031
1960472731,1960472542,0.530643,-0.0864331,-0.0025529
1960491165,1960490942,0.478234,-0.0585093,-0.00219992
1960512723,1960512542,0.504897,-0.0903375,-0.0536983
1960535175,1960534942,0.398525,-0.0819016,-0.0242682
1960555167,1960554942,0.530726,-0.130054,-0.0242771
1960580750,1960580547,0.79761,-0.091163,0.0621524
1960601575,1960601467,0.942291,-0.122705,0.060983
1960623183,1960622942,0.817989,-0.126145,0.0863687
1960643963,1960643742,0.510812,-0.123298,-0.0144174
1960667999,1960667769,0.140697,-0.0989062,-0.105438
1960693557,1960693343,0.126023,-0.135718,-0.144052
1960715964,1960715742,0.0896514,-0.179344,-0.152668
1960737546,1960737342,0.268959,-0.275881,-0.151183
1960758325,1960758135,0.425988,-0.364234,-0.0883114
1960779968,1960779742,0.198779,-0.440837,-0.0737303
1960804754,1960804543,-0.19639,-0.429283,-0.195139
1960829595,1960829498,-0.101993,-0.47711,-0.217685
1960854372,1960854273,-0.0893016,-0.512383,-0.20002
1960872764,1960872542,-0.0589624,-0.575218,-0.236593
1960894367,1960894143,-0.0935096,-0.510749,-0.219055
1960917547,1960917343,0.0198679,-0.583071,-0.19024
1960936799,1960936585,-0.0988856,-0.574637,-0.177528
1960957564,1960957342,-0.223578,-0.595674,-0.16466
1960979124,1960978942,-0.210655,-0.60627,-0.162173
1961000754,1961000549,-0.242749,-0.588065,-0.0871216
1961021563,1961021342,-0.420969,-0.618199,-0.0314374
1961047159,1961046943,-0.291826,-0.592215,0.031081
1961065557,1961065342,-0.154597,-0.654098,0.122371
1961086354,1961086143,-0.10436,-0.660031,0.167221
1961109563,1961109342,-0.273645,-0.653548,0.212433
1961133576,1961133342,-0.324852,-0.606995,0.225095
1961153561,1961153342,-0.311191,-0.578134,0.213045
1961174358,1961174143,-0.189476,-0.565392,0.226449
1961193581,1961193482,-0.144542,-0.56827,0.20706
1961215965,1961215749,-0.102329,-0.534698,0.171643
1961239184,1961238969,0.223598,-0.48204,0.116405
1961263161,1961262943,0.390448,-0.451208,0.097116
1961286372,1961286145,0.642543,-0.40491,0.0092667
1961308720,1961308542,0.805068,-0.382349,0.0127134
1961329608,1961329498,0.797512,-0.36463,-0.0507487
1961351173,1961350942,0.581565,-0.328298,-0.0870266
1961375162,1961374942,0.525778,-0.265269,-0.101565
1961399999,1961399891,0.210751,-0.310653,-0.135487
1961419159,1961418942,0.00758771,-0.300861,-0.14424
1961439961,1961439742,-0.237804,-0.337706,-0.140295
1961461527,1961461342,-0.436691,-0.346293,-0.139502
1961483161,1961482946,-0.573043,-0.331366,-0.0712426
1961503969,1961503742,-0.566221,-0.339282,-0.040556
1961525539,1961525342,-0.405273,-0.341396,-0.079133
1961546381,1961546144,-0.356018,-0.322693,-0.0912742
1961567987,1961567769,-0.275078,-0.270684,-0.098949
1961594349,1961594155,0.108694,-0.233124,-0.144356
1961618340,1961618145,0.306438,-0.230302,-0.1776
1961639965,1961639742,0.361605,-0.199318,-0.215175
1961660776,1961660558,0.271707,-0.139472,-0.22557
1961682387,1961682202,0.0311226,-0.102479,-0.234136
1961705560,1961705345,-0.264981,-0.0620884,-0.247982
1961727129,1961726945,-0.326703,-0.0839678,-0.265813
1961749555,1961749342,-0.441779,-0.056577,-0.229654
1961773563,1961773346,0.0228871,-0.126646,-0.173847
1961797577,1961797342,0.0204174,-0.14271,-0.101311
1961819124,1961818942,0.1701,-0.109567,-0.0283726
1961839983,1961839761,0.157305,-0.061165,0.0281538
1961863998,1961863900,0.190404,-0.00145955,0.126418
1961886357,1961886143,0.0570909,0.0441319,0.151147
1961907959,1961907742,0.0415713,0.0256217,0.152388
1961927957,1961927759,-0.268174,0.0539468,0.166912
1961949555,1961949342,-0.33179,0.0374646,0.138906
1961974385,1961974287,-0.154736,0.0625049,0.118509
1961998365,1961998143,0.259639,0.0867267,0.0803122
1962019161,1962018945,0.172166,0.133672,0.071405
1962039162,1962038943,0.0306564,0.073194,0.0335031
1962058394,1962058295,0.274272,0.0413995,0.0260361
1962080777,1962080549,0.0750575,0.0518374,0.0203271
1962104734,1962104545,-0.4745,0.112833,0.00515376
1962128750,1962128554,-0.757704,0.04806,-0.0249154
1962148726,1962148542,-0.772593,0.118026,0.0369509
1962169588,1962169354,-0.519377,0.0483755,0.0660254
1962191179,1962190942,-0.219765,0.0425065,0.114372
1962215169,1962214942,-0.149634,0.0153467,0.14897
1962235980,1962235750,-0.0108131,0.130445,0.167189
1962255964,1962255742,0.118407,0.191748,0.17177
1962277533,1962277345,0.252088,0.25873,0.201328
1962299152,1962298942,0.298386,0.262744,0.211382
1962321532,1962321345,0.187028,0.220865,0.165385
1962344758,1962344550,0.262344,0.20977,0.138742
1962363964,1962363742,0.361481,0.166377,0.138054
1962384770,1962384542,0.339676,0.181093,0.0836443
1962407992,1962407742,0.310196,0.196704,0.0414823
1962428771,1962428549,0.236681,0.220649,0.019514
1962453548,1962453343,0.159882,0.224297,0.0185727
1962474330,1962474145,0.0276685,0.223879,-0.0163044
1962495168,1962494945,-0.182053,0.239283,-0.046682
1962519176,1962518956,-0.250499,0.214152,-0.0396464
1962540766,1962540542,-0.155542,0.177945,-0.0772048
1962564759,1962564542,0.0104926,0.149426,-0.10781
1962588755,1962588542,0.0872415,0.139222,-0.131101
1962609564,1962609361,-0.0864026,0.118975,-0.190712
1962631131,1962630942,-0.261358,0.0800677,-0.22738
1962649663,1962649487,-0.317896,0.0702106,-0.234317
1962674406,1962674309,-0.420225,0.0731092,-0.220728
1962693574,1962693342,-0.45159,0.113259,-0.201184
1962715961,1962715742,-0.270571,0.0599115,-0.146707
1962734387,1962734168,-0.0964875,0.0810675,-0.0914351
1962757567,1962757342,-0.159562,0.0993173,-0.172034
1962781558,1962781345,0.0354589,0.135797,-0.133429
1962802373,1962802142,0.182886,0.148781,-0.159496
1962823157,1962822944,0.169687,0.167029,-0.155587
1962842422,1962842306,0.00400842,0.173263,-0.171996
1962864757,1962864542,0.00413017,0.182456,-0.184469
1962887165,1962886942,0.0587438,0.178433,-0.159051
1962908776,1962908543,0.105433,0.169336,-0.14516
1962927176,1962926942,0.110922,0.16052,-0.121629
1962948764,1962948546,0.113185,0.151266,-0.112052
1962971177,1962970942,-0.0381387,0.134639,-0.104994
1962995955,1962995743,0.112191,0.131039,-0.0644712
1963019994,1963019759,0.362022,0.136891,-0.032584
1963043967,1963043742,0.393708,0.167508,0.00530881
1963068724,1963068543,0.25029,0.193065,0.0420913
1963089564,1963089342,0.193813,0.163187,0.0558478
1963111171,1963110942,0.265445,0.125947,0.0847576
1963132770,1963132543,0.284892,0.11619,0.0778501
1963156754,1963156546,0.0575555,0.106828,0.0583421
1963175969,1963175746,-0.319081,0.110481,0.0466988
1963196792,1963196570,-0.494095,0.0779738,0.0386803
1963220755,1963220543,-0.374428,0.0448376,0.0241401
1963239970,1963239742,-0.271019,0.021625,0.0294543
1963262409,1963262308,-0.179344,0.00886775,0.0323455
1963285524,1963285346,-0.121312,0.0297645,0.0584615
1963307156,1963306942,0.0147099,0.0274513,0.0560427
1963328767,1963328542,-0.114359,0.00660152,0.0624884
1963349561,1963349342,-0.203684,0.0116689,0.039686
1963373565,1963373342,-0.0734804,0.0240902,-0.0185132
1963397563,1963397342,0.0554489,-0.000477987,-0.0267006
1963419186,1963418966,-0.0715057,-0.0324017,-0.00134915
1963438328,1963438143,-0.135887,0.0272991,-0.018471
1963462328,1963462143,-0.344583,-0.0232883,-0.013385
1963485555,1963485342,-0.395436,-0.0204016,0.021265
1963509559,1963509342,-0.259327,-0.0440934,0.115583
1963530365,1963530155,-0.0277025,-0.0417806,0.229085
1963551975,1963551744,0.0261577,-0.0805877,0.292948
1963574403,1963574179,0.041926,-0.0192242,0.31709
1963595153,1963594947,0.186553,-0.0562221,0.311483
1963618367,1963618142,0.637548,-0.0596197,0.309582
1963640750,1963640543,0.978749,-0.0449222,0.273745
1963660774,1963660544,1.09953,0.0211015,0.293878
1963682413,1963682315,1.01051,0.0714594,0.184914
1963704766,1963704546,0.470552,0.118852,0.102683
1963728759,1963728543,0.208927,0.0882941,-0.0169625
1963751947,1963751770,-0.115845,0.0706196,-0.107004
1963775951,1963775772,-0.294288,0.0185811,-0.184423
1963797553,1963797347,-0.361614,-0.0317458,-0.167187
1963815934,1963815745,-0.329959,-0.054807,-0.14826
1963839151,1963838942,-0.124478,-0.0421275,-0.10639
1963862404,1963862306,0.197569,-0.0359178,-0.0623591
1963883971,1963883743,0.264602,-0.0706078,-0.0372437
1963904721,1963904543,-0.0200623,-0.0635215,-0.0371736
1963926366,1963926144,-0.131688,-0.078902,-0.0240696
1963948015,1963947742,-0.0361609,-0.0275191,-0.0297728
1963971962,1963971742,0.21728,-0.0436925,0.00991099
1963995966,1963995742,0.194994,-0.0274645,0.0903839
1964015976,1964015742,0.182986,-0.0475249,0.173652
1964036758,1964036543,0.0552084,-0.0383817,0.209691
1964057520,1964057343,0.031159,-0.00786694,0.27148
1964081552,1964081375,0.125612,-0.0509291,0.324919
1964100762,1964100542,-0.0197351,-0.0947646,0.337173
1964121534,1964121343,0.0772846,-0.128322,0.297279
1964143160,1964142942,0.0714705,-0.118195,0.220968
1964164768,1964164542,0.150738,-0.0895993,0.152374
1964188782,1964188569,0.395068,-0.0219894,0.0551653
1964209642,1964209377,0.609237,0.0081134,0.0407727
1964230368,1964230171,0.696304,0.0507169,0.0199254
1964251967,1964251749,0.677345,0.0682688,-0.0549632
1964270370,1964270262,0.488472,0.155022,0.000973932
1964294333,1964294145,0.420916,0.103658,-0.0173938
1964317563,1964317342,0.122149,0.0613524,-0.0472709
1964338334,1964338142,-0.118655,0.00879464,-0.158577
1964359961,1964359747,-0.666042,0.0526938,-0.108705
1964379140,1964378952,-0.664131,-0.0320622,-0.0766615
1964402380,1964402142,-0.724916,0.0117436,-0.0118193
1964424751,1964424543,-0.871086,-0.0379948,0.0461426
1964444761,1964444548,-0.814585,-0.018131,0.06365
1964463131,1964462942,-0.783697,-0.0538013,0.0920631
1964488755,1964488543,-0.294064,-0.0503317,0.118719
1964511160,1964510969,-0.415868,-0.0787879,0.157196
1964537566,1964537343,-0.634347,-0.0687361,0.198201
1964559170,1964558942,-0.576646,-0.0868144,0.224459
1964579932,1964579742,-0.677984,-0.132039,0.255147
1964601546,1964601342,-0.780003,-0.111996,0.244986
1964623171,1964622957,-1.02769,-0.145681,0.242784
1964643929,1964643742,-1.04962,-0.11704,0.225191
1964665553,1964665342,-1.1091,-0.0702276,0.111913
1964686366,1964686144,-0.657578,0.0423422,-0.0186084
1964704763,1964704545,-0.163118,0.103502,-0.113712
1964728744,1964728543,0.0125666,0.109763,-0.232126
1964747957,1964747742,0.0717654,0.0727701,-0.358222
1964770362,1964770142,0.228075,0.120496,-0.484336
1964788742,1964788542,0.29439,0.126999,-0.618629
1964812768,1964812569,0.41576,0.100237,-0.732435
1964836732,1964836542,0.70169,0.0357716,-0.749179
1964860737,1964860542,0.450811,0.0905531,-0.735525
1964884770,1964884573,0.720876,0.18702,-0.696517
1964905539,1964905342,1.25276,0.253446,-0.688526
1964927174,1964926969,1.11732,0.193497,-0.653606
1964948762,1964948546,0.562957,0.142821,-0.574858
1964972769,1964972545,0.116442,0.0969561,-0.529025
1964993525,1964993343,-0.0450316,0.100247,-0.418177
1965014365,1965014143,0.153767,0.0735739,-0.307951
1965035968,1965035762,0.206453,-0.00670508,-0.16786
1965055947,1965055743,0.240097,-0.0610335,-0.0911936
1965078328,1965078143,0.227122,-0.117491,-0.0147133
1965097560,1965097342,0.347037,-0.132443,0.0379773
1965118328,1965118143,0.306307,-0.109441,0.0591221
1965141549,1965141342,0.140915,-0.114171,0.101875
1965162346,1965162145,0.212531,-0.0648135,0.0808956
1965183173,1965182943,0.319916,-0.0321121,0.0783355
1965204775,1965204551,0.257014,-0.0400273,0.0992382
1965223164,1965222943,0.254938,-0.0204131,0.0587091
1965244765,1965244548,0.204516,0.00266123,0.0722206
1965266370,1965266156,0.299548,-0.0193623,0.0739515
1965287134,1965286942,0.410459,0.0576437,0.133195
1965306443,1965306345,0.34207,0.0200533,0.133749
1965327968,1965327743,0.101709,0.0525571,0.117815
1965351965,1965351747,-0.0593934,-0.0103974,0.0964964
1965373557,1965373343,-0.214973,0.0185707,0.0629712
1965397559,1965397343,-0.0593373,-0.00999548,0.0398323
1965421555,1965421343,-0.0717052,0.0198782,0.0407134
1965439938,1965439742,-0.0284237,-0.00676743,0.0273474
1965461551,1965461343,-0.0584967,-0.00864904,0.0805183
1965484769,1965484543,-0.353469,-0.000215145,0.040293
1965503930,1965503742,-0.52091,0.0276947,0.0531332
1965526360,1965526145,-0.323624,0.00705505,0.0582264
1965544766,1965544551,-0.0807133,-0.0502176,0.105016
1965567944,1965567742,0.00288855,-0.0420768,0.160759
1965589547,1965589343,-0.0436103,-0.0220049,0.200293
1965612736,1965612542,-0.198858,-0.0453485,0.216776
1965635158,1965634942,-0.283003,0.0222485,0.2232
1965653558,1965653343,0.0810656,0.0362798,0.201239
1965677584,1965677369,0.623805,0.143691,0.115133
1965696762,1965696569,0.564898,0.168043,0.123506
1965717590,1965717492,0.648747,0.111773,-0.0462247
1965739231,1965738950,0.266941,0.0575934,-0.138492
1965760733,1965760545,-0.0865477,-0.00120609,-0.17486
1965783975,1965783756,-0.224357,0.0655145,-0.219995
1965806381,1965806143,-0.384483,0.0928016,-0.14807
1965829549,1965829342,-0.99826,0.185382,-0.100919
1965850371,1965850142,-1.31752,0.0982738,-0.0391583
1965871947,1965871743,-1.72219,-0.0732554,0.0592814
1965893543,1965893342,-1.67729,-0.154601,0.156742
1965918368,1965918143,-1.14684,-0.268769,0.29387
1965937534,1965937342,-0.555714,-0.256337,0.343193
1965960772,1965960552,0.133167,-0.301361,0.368886
1965979180,1965978943,0.430618,-0.26902,0.326935
1966000827,1966000717,0.810405,-0.0774642,0.269183
1966023168,1966022942,1.10495,0.0376089,0.207602
1966048752,1966048543,0.997766,0.0604844,0.180805
1966068746,1966068542,1.00256,0.0396505,0.121409
1966087195,1966086942,1.03573,-0.0325868,0.0618473
1966111962,1966111743,0.700458,-0.0204852,-0.069622
1966136784,1966136561,0.344124,-0.00727575,-0.132639
1966155965,1966155742,0.316588,-0.0285361,-0.178505
1966177553,1966177342,0.379312,0.0888548,-0.29734
1966196007,1966195769,0.17346,0.132791,-0.263474
1966217552,1966217349,-0.00222836,0.200371,-0.274339
1966239145,1966238959,0.445266,0.184427,-0.323167
1966262444,1966262345,0.679148,0.200245,-0.271909
1966286425,1966286319,0.591341,0.211281,-0.215063
1966304764,1966304545,0.354655,0.173716,-0.146151
1966328768,1966328545,0.203672,0.0995396,-0.0522061
1966348758,1966348543,0.531131,0.0550692,0.0110731
1966370394,1966370296,0.554652,0.0513434,0.0989211
1966390366,1966390145,0.607088,0.0371969,0.153066
1966410370,1966410148,0.528933,0.103689,0.165375
1966432775,1966432542,0.00543682,0.129778,0.143944
1966453592,1966453343,-0.271944,0.198725,0.139456
1966475158,1966474942,-1.29645,0.194965,0.15286
1966493574,1966493342,-1.48032,0.0620649,0.171054
1966515175,1966514944,-1.26881,0.00586397,0.12672
1966536725,1966536542,-0.501338,0.0262913,0.0833708
1966557566,1966557342,0.0655485,0.0331591,0.078652
1966579207,1966578971,0.525407,0.0739279,-0.0243639
1966598384,1966598169,-0.0349075,-0.0476171,-0.0425874
1966621574,1966621342,-0.332898,-0.0572021,-0.0156994
1966645541,1966645345,0.00672577,-0.101735,0.123863
1966665575,1966665467,0.345158,-0.0190094,0.28566
1966687965,1966687742,0.261612,-0.0288375,0.322198
1966709532,1966709342,-0.00297525,-0.110261,0.35739
1966732779,1966732573,0.64764,-0.139299,0.316852
1966754398,1966754162,0.488465,-0.0145377,0.2783
1966774380,1966774142,0.175378,-0.0863382,0.140657
1966796762,1966796546,-0.260763,-0.0253472,-0.00829015
1966818412,1966818306,-0.413389,0.0233254,-0.141614
1966840778,1966840565,-0.348308,0.00914781,-0.188867
1966863177,1966862942,-0.186857,0.0320758,-0.223133
1966888752,1966888543,0.0376102,0.0504327,-0.231704
1966907174,1966906942,0.123589,0.0851835,-0.257092
1966927968,1966927743,0.267842,0.076715,-0.242433
1966951963,1966951743,0.587389,0.0551694,-0.252327
1966973552,1966973345,0.757157,0.0488261,-0.270615
1966995168,1966994942,0.781037,0.046858,-0.286458
1967015971,1967015742,0.783887,-0.00971203,-0.336904
1967038401,1967038299,0.495123,-0.0128416,-0.360548
1967056747,1967056543,0.158782,-0.0283122,-0.432174
1967080755,1967080543,-0.303195,-0.0281052,-0.486873
1967104754,1967104545,-0.462929,-0.0159783,-0.468297
1967129552,1967129343,-0.481646,-0.0263526,-0.383995
1967148009,1967147901,-0.375869,-0.0204223,-0.361721
1967170373,1967170145,-0.500918,-0.077362,-0.28408
1967192779,1967192542,-0.524608,-0.128362,-0.253138
1967217554,1967217343,-0.440117,-0.0965059,-0.203602
1967241555,1967241343,-0.826896,-0.149722,-0.0787293
1967260783,1967260542,-0.728235,-0.238421,0.00333469
1967281554,1967281350,-0.545558,-0.252185,0.103603
1967303160,1967302942,-0.0844337,-0.220357,0.166127
1967325596,1967325362,0.0821596,-0.15582,0.158611
1967347160,1967346943,-0.0168188,-0.170893,0.115385
1967365572,1967365342,-0.135823,-0.195365,0.0897298
1967387995,1967387781,-0.425963,-0.156004,0.0789386
1967409635,1967409357,-0.338617,-0.137215,0.0231603
1967433609,1967433499,-0.240979,-0.123962,-0.0221841
1967458358,1967458143,-0.187385,-0.0932572,-0.10049
1967477570,1967477342,-0.270515,-0.0876625,-0.104972
1967499962,1967499743,-0.315747,-0.0709001,-0.140573
1967521553,1967521346,-0.275848,-0.111582,-0.117709
1967542377,1967542145,-0.088195,-0.153199,-0.165973
1967563158,1967562943,0.0867832,-0.126804,-0.292989
1967583158,1967582942,0.0415194,-0.0927471,-0.427016
1967602426,1967602327,-0.191601,-0.0828712,-0.496156
1967624749,1967624543,-0.268002,-0.044106,-0.578326
1967647174,1967646942,-0.435491,-0.0497737,-0.445495
1967672797,1967672578,-0.410665,0.00299848,-0.436645
1967691179,1967690946,-0.295396,-0.0335214,-0.301624
1967712749,1967712543,0.0947604,-0.0159257,-0.19352
1967735947,1967735743,0.159651,-0.0151927,-0.0510121
1967755170,1967754942,0.366071,-0.00308372,0.0408836
1967775965,1967775742,0.376161,0.0166407,0.106672
1967797603,1967797506,0.374493,0.0711257,0.1931
1967818367,1967818171,0.537726,0.0959678,0.194847
1967840750,1967840543,0.607971,0.10174,0.194156
1967864754,1967864543,0.402584,0.104407,0.0892044
1967888754,1967888547,0.257217,0.0922959,-0.0104539
1967907972,1967907742,0.223484,0.0268118,0.00438859
1967928799,1967928695,0.223533,-0.0178619,-0.0338621
1967952757,1967952543,0.363568,0.0222357,0.00822561
1967972777,1967972557,0.641511,0.0236892,0.0205826
1967997554,1967997343,0.725411,0.0465984,0.00719496
1968016784,1968016544,0.489113,0.0445504,0.0219471
1968037547,1968037343,0.406927,0.0968977,0.0177729
1968064775,1968064545,0.456321,0.101132,0.139543
1968085547,1968085343,0.260646,0.13352,0.150568
1968108783,1968108542,-0.162538,0.0924925,0.13865
1968135151,1968134943,-0.11599,0.0613187,0.11109
1968159927,1968159743,-0.208154,-0.0265421,0.143035
1968183929,1968183744,-0.0941101,-0.0289847,0.169303
1968207943,1968207752,-0.0830197,-0.00469574,0.18993
1968227982,1968227766,-0.0821121,0.0296009,0.229332
1968249558,1968249342,-0.0103414,0.0350131,0.313966
1968270370,1968270142,0.211325,0.064809,0.323838
1968295962,1968295743,0.469817,0.124375,0.382835
1968319160,1968318943,0.613602,0.13871,0.34837
1968339159,1968338942,0.593197,0.179363,0.241156
1968358399,1968358302,0.436405,0.194187,0.0598249
1968380722,1968380545,0.187568,0.143149,-0.117885
1968402374,1968402142,0.1548,0.078335,-0.272156
1968423185,1968422959,0.10319,0.0646941,-0.280903
1968444773,1968444555,0.157543,0.0656669,-0.271323
1968465535,1968465347,0.0499645,0.116357,-0.300834
1968484002,1968483902,-0.00311725,0.115593,-0.281658
1968507165,1968506942,-0.272022,0.0720119,-0.26799
1968528750,1968528543,-0.462505,0.106263,-0.254862
1968549529,1968549342,-0.441835,0.0789829,-0.218692
1968571163,1968570942,-0.323608,0.0556581,-0.152964
1968591960,1968591742,-0.226872,0.0240508,-0.070106
1968615964,1968615746,-0.319484,-0.0339872,0.0261927
1968639984,1968639769,-0.435019,-0.0145408,0.0971253
1968660779,1968660568,-0.460459,-0.0495208,0.223876
1968682350,1968682144,-0.377173,-0.0592859,0.251126
1968703962,1968703742,-0.190729,-0.0658765,0.256434
1968725555,1968725342,0.0592251,-0.114514,0.2979
1968743996,1968743888,0.331689,-0.109257,0.26678
1968766360,1968766142,0.597994,-0.129779,0.276513
1968789566,1968789343,0.687106,-0.126048,0.247919
1968811128,1968810943,0.63324,-0.136157,0.155139
1968833557,1968833343,0.547521,-0.160629,0.0702553
1968857555,1968857343,0.347331,-0.204937,0.00333964
1968879144,1968878966,0.217692,-0.177151,-0.0694375
1968900784,1968900542,0.121498,-0.169288,-0.112153
1968921547,1968921343,0.231236,-0.151658,-0.131011
1968942385,1968942154,0.240019,-0.105853,-0.139922
1968961566,1968961342,-0.0458601,-0.103427,-0.163308
1968983966,1968983867,-0.494762,-0.0907264,-0.230813
1969005570,1969005342,-0.644084,-0.154215,-0.275697
1969026358,1969026143,-0.869556,-0.15695,-0.290515
1969049555,1969049342,-0.80263,-0.181714,-0.157324
1969070357,1969070145,-0.658291,-0.200254,-0.0348584
1969091938,1969091742,-0.503886,-0.264464,0.0647041
1969112724,1969112544,-0.530361,-0.32326,0.306248
1969136750,1969136559,-0.250774,-0.390747,0.492858
1969159162,1969158943,0.0928208,-0.316825,0.607541
1969179161,1969178944,0.248873,-0.274351,0.651118
1969198394,1969198292,0.179595,-0.246134,0.712727
1969220733,1969220551,-0.00138023,-0.240471,0.734011
1969244722,1969244545,0.00477693,-0.287348,0.708482
1969263984,1969263885,0.111359,-0.219139,0.678653
1969287956,1969287743,0.0646697,-0.226772,0.598642
1969309523,1969309342,0.11958,-0.182956,0.53369
1969331170,1969330942,0.154634,-0.207076,0.457897
1969352006,1969351742,0.246215,-0.151605,0.447161
1969375963,1969375742,0.280342,-0.146445,0.383679
1969401542,1969401353,0.473527,-0.107458,0.364263
1969420794,1969420586,0.677864,-0.119317,0.362683
1969442372,1969442142,0.858284,-0.081392,0.312891
1969466328,1969466143,0.891512,-0.0665765,0.269035
1969487989,1969487762,0.56872,0.00734846,0.203336
1969514329,1969514143,0.280351,-0.0114614,0.108098
1969535946,1969535742,-0.105099,0.0106646,0.0863256
1969556758,1969556542,-0.277471,0.00560276,0.047314
1969579178,1969578946,-0.546208,0.0289422,-0.000875374
1969600762,1969600542,-0.799437,-0.0371386,-0.0869952
1969624767,1969624542,-0.430321,-0.111609,-0.114456
1969648790,1969648569,0.0368501,-0.26352,-0.0437167
1969675129,1969674943,-0.000442594,-0.155879,0.0351125
1969699139,1969698945,0.0794492,-0.0127369,0.079681
1969722354,1969722143,0.181645,-0.0145588,0.184915
1969743967,1969743742,0.228825,0.0425731,0.27318
1969762363,1969762143,0.154023,0.0303626,0.280654
1969785555,1969785342,0.126719,0.0882159,0.276932
1969806372,1969806142,0.192048,0.0765861,0.277972
1969825597,1969825486,0.296657,0.081551,0.274477
1969847932,1969847742,0.411711,0.0771752,0.249328
1969869575,1969869350,0.498152,0.0517567,0.218657
1969891188,1969890970,0.514026,0.0870657,0.185646
1969915163,1969914943,0.418794,0.0788944,0.136034
1969935169,1969934942,0.446452,0.109604,0.0799858
1969954402,1969954305,0.314864,0.0964792,0.0782137
1969976782,1969976542,0.258198,0.0488632,0.0209701
1969998371,1969998153,0.194398,0.0676379,0.00715726
1970019164,1970018942,0.192701,0.0744495,-0.00800195
