timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1887212542,40.4361862059,-86.8935822334,155.191,124.583,-0.0,-1.26622,0.387402,0.016896,0.616192,0.803025,1.66125,0.0,3,0,0,0
1887414142,40.4361839523,-86.8935817226,155.221,124.602,-0.0,-1.29351,0.178376,0.0893693,0.715351,0.802903,1.66124,0.0,3,0,0,0
1887615742,40.4361813043,-86.8935810279,155.186,124.557,-0.0,-1.52225,0.30742,0.262105,0.786496,0.802974,1.66127,0.0,3,0,0,0
1887815742,40.4361785243,-86.8935802353,155.188,124.55,-0.0,-1.27886,0.34408,-0.201547,0.67065,0.802997,1.66129,0.0,3,0,0,0
1888021345,40.4361760418,-86.8935792187,155.173,124.524,-0.0,-1.30796,0.434724,0.227473,0.571074,0.803357,1.66136,0.0,3,0,0,0
1888218142,40.4361737261,-86.8935782274,155.137,124.48,-0.0,-1.30635,0.362351,-0.041355,0.630661,0.803224,1.66135,0.0,3,0,0,0
1890244695,40.436150434,-86.8935695586,155.072,124.342,-0.0,-1.28425,0.420633,0.0756015,0.697006,0.803962,1.66135,0.0,3,0,0,0
1890445342,40.436148372,-86.8935687627,155.08,124.344,-0.0,-1.08031,0.259699,-0.121394,0.782817,0.803871,1.66137,0.0,3,0,0,0
1890650942,40.4361460126,-86.8935679865,155.033,124.29,-0.0,-1.34472,0.405811,0.389314,0.819063,0.804277,1.66145,0.0,3,0,0,0
1890851742,40.436143405,-86.8935669667,155.001,124.252,-0.0,-1.34787,0.451782,-0.210047,0.73789,0.804122,1.66144,0.0,3,0,0,0
1891052554,40.436141196,-86.8935659486,155.046,124.29,-0.0,-1.22112,0.417341,0.0143418,0.629037,0.804163,1.66146,0.0,3,0,0,0
1891253500,40.4361389511,-86.8935648695,155.022,124.26,-0.0,-1.22143,0.489239,0.204318,0.595838,0.804206,1.66147,0.0,3,0,0,0
1891454942,40.4361367389,-86.8935639963,155.044,124.276,-0.0,-1.04674,0.229141,-0.183779,0.70411,0.804196,1.66148,0.0,3,0,0,0
1891655740,40.4361346343,-86.8935633437,155.047,124.272,-0.0,-1.24323,0.30951,0.294518,0.775332,0.79697,1.66116,0.0,3,0,0,0
1891860542,40.4361320942,-86.8935624217,155.023,124.243,-0.0,-1.38885,0.413646,-0.121956,0.777044,0.797276,1.66109,0.0,3,0,0,0
1892062142,40.436129851,-86.8935613408,155.097,124.311,-0.0,-1.12918,0.496934,-0.244779,0.687444,0.797135,1.66108,0.0,3,0,0,0
1892262942,40.4361276666,-86.8935600739,155.125,124.333,-0.0,-1.19442,0.571105,0.196334,0.602627,0.797205,1.6611,0.0,3,0,0,0
1892463742,40.436125455,-86.8935586298,155.151,124.352,-0.0,-1.13783,0.494066,-0.234711,0.648972,0.797211,1.66111,0.0,3,0,0,0
1892669342,40.4361234339,-86.8935576392,155.194,124.387,-0.0,-1.15293,0.302614,0.164216,0.6514,0.79753,1.66118,0.0,3,0,0,0
1892869342,40.4361210944,-86.8935568781,155.186,124.372,-0.0,-1.38803,0.337383,0.164737,0.685422,0.797483,1.66117,0.0,3,0,0,0
1893074942,40.4361185658,-86.8935559098,155.281,124.457,-0.0,-1.15467,0.377856,-0.406362,0.642668,0.797643,1.66107,0.0,3,0,0,0
1893275742,40.4361163485,-86.8935548886,155.364,124.528,-0.0,-1.20639,0.415904,0.0900152,0.560415,0.797715,1.66109,0.0,3,0,0,0
1893477342,40.436114039,-86.8935537886,155.399,124.552,-0.0,-1.35003,0.405535,-0.09551,0.64974,0.797716,1.6611,0.0,3,0,0,0
1893674142,40.4361119249,-86.8935530311,155.465,124.604,-0.0,-1.08657,0.209475,-0.135878,0.734146,0.797737,1.66112,0.0,3,0,0,0
1893883742,40.4361095049,-86.8935524453,155.467,124.592,-0.0,-1.42592,0.177126,0.149101,0.793028,0.797878,1.66116,0.0,3,0,0,0
1894083742,40.4361068418,-86.8935519503,155.504,124.615,-0.0,-1.38095,0.224116,-0.39828,0.827624,0.797914,1.66117,0.0,3,0,0,0
1894285493,40.4361044925,-86.8935510172,155.572,124.667,-0.0,-1.30788,0.471702,-0.0145954,0.765754,0.797942,1.66118,0.0,3,0,0,0
1894486142,40.4361020277,-86.8935497572,155.572,124.653,-0.0,-1.47753,0.519001,0.143612,0.685167,0.798012,1.6612,0.0,3,0,0,0
1894687742,40.4360995022,-86.8935485023,155.594,124.66,-0.0,-1.26943,0.425528,-0.245689,0.718533,0.798065,1.66127,0.0,3,0,0,0
1894888542,40.4360970665,-86.8935474622,155.611,124.66,-0.0,-1.48969,0.493534,0.175566,0.652817,0.798102,1.66133,0.0,3,0,0,0
1895093342,40.4360941637,-86.8935461077,155.579,124.612,-0.0,-1.67662,0.517169,-0.189647,0.541462,0.798377,1.66137,0.0,3,0,0,0
1895294142,40.4360917096,-86.8935448991,155.63,124.646,-0.0,-1.26966,0.484267,-0.243044,0.400161,0.798244,1.66138,0.0,3,0,0,0
1895495742,40.4360894517,-86.8935435502,155.603,124.603,-0.0,-1.26232,0.709043,0.250973,0.356306,0.798405,1.66154,0.0,3,0,0,0
1895704569,40.4360871622,-86.8935420115,155.598,124.583,-0.0,-1.23343,0.472726,-0.204606,0.361954,0.799055,1.66179,0.0,3,0,0,0
1895905342,40.4360849731,-86.8935409159,155.616,124.585,-0.0,-1.37593,0.474247,0.0928458,0.262245,0.79964,1.66197,0.0,3,0,0,0
1896110942,40.4360824573,-86.8935398917,155.59,124.543,-0.0,-1.36781,0.328997,-0.0528818,0.0945324,0.800616,1.66202,0.0,3,0,0,0
1896311742,40.4360804026,-86.8935391178,155.617,124.552,-0.0,-1.20897,0.386086,-0.0772569,0.00244357,0.801066,1.66211,0.0,3,0,0,0
1896512542,40.4360781315,-86.8935383198,155.571,124.49,-0.0,-1.44207,0.366475,0.210472,-0.0511627,0.801648,1.66191,0.0,3,0,0,0
1896713455,40.4360756794,-86.8935375905,155.543,124.446,-0.0,-1.29744,0.221097,-0.144451,0.0489194,0.802157,1.66187,0.0,3,0,0,0
1896918942,40.4360733702,-86.89353705,155.525,124.412,-0.0,-1.41704,0.23092,0.136002,0.131159,0.802954,1.66175,0.0,3,0,0,0
1897119742,40.4360706362,-86.8935363986,155.487,124.357,-0.0,-1.61323,0.285022,0.0622423,0.167522,0.803241,1.66185,0.0,3,0,0,0
1897324542,40.436068326,-86.8935354671,155.524,124.377,-0.0,-1.31078,0.377869,-0.278749,0.153327,0.803948,1.66173,0.0,3,0,0,0
1897521342,40.4360659085,-86.8935344029,155.531,124.365,-0.0,-1.50159,0.376002,0.132531,0.11022,0.80413,1.66167,0.0,3,0,0,0
1897730942,40.4360634202,-86.8935334898,155.541,124.358,-0.0,-1.21768,0.171447,-0.276968,0.244732,0.80461,1.66168,0.0,3,0,0,0
1897931746,40.4360611978,-86.8935326663,155.558,124.358,-0.0,-1.4288,0.394356,0.0969211,0.322148,0.804977,1.66166,0.0,3,0,0,0
1898132542,40.4360585952,-86.8935314824,155.533,124.316,-0.0,-1.45425,0.365702,-0.167353,0.244853,0.805264,1.66164,0.0,3,0,0,0
1898330303,40.4360564511,-86.8935305561,155.572,124.338,-0.0,-1.22876,0.270824,-0.176682,0.186097,0.805569,1.66162,0.0,3,0,0,0
1898538942,40.4360541431,-86.8935297503,155.544,124.294,-0.0,-1.34955,0.337372,0.132464,0.187962,0.806065,1.66164,0.0,3,0,0,0
1898739746,40.4360518856,-86.8935290049,155.522,124.257,-0.0,-1.15974,0.124828,-0.243583,0.245629,0.806306,1.66163,0.0,3,0,0,0
1898940542,40.436049669,-86.893528602,155.513,124.233,-0.0,-1.37857,0.160453,0.140542,0.351159,0.806561,1.66162,0.0,3,0,0,0
1899146164,40.4360469919,-86.8935281948,155.459,124.166,-0.0,-1.56114,0.0959752,-0.171368,0.414457,0.807134,1.66152,0.0,3,0,0,0
1899347762,40.4360445665,-86.8935277031,155.475,124.168,-0.0,-1.26508,0.321345,-0.16177,0.475271,0.807221,1.66148,0.0,3,0,0,0
1899548542,40.4360423142,-86.8935268591,155.421,124.103,-0.0,-1.26624,0.349616,0.25621,0.572714,0.807526,1.66148,0.0,3,0,0,0
1899749346,40.4360401099,-86.8935260492,155.362,124.034,-0.0,-1.12508,0.238499,-0.128539,0.655988,0.807754,1.66148,0.0,3,0,0,0
1899954305,40.4360379766,-86.8935253742,155.324,123.986,-0.0,-1.28983,0.348106,0.218999,0.692806,0.808203,1.66152,0.0,3,0,0,0
1900155768,40.4360354727,-86.8935244563,155.248,123.899,-0.0,-1.4752,0.417367,-0.0406225,0.710635,0.808358,1.66151,0.0,3,0,0,0
1900356542,40.4360332006,-86.8935233362,155.26,123.902,-0.0,-1.20329,0.56941,-0.148858,0.621805,0.808462,1.66151,0.0,3,0,0,0
1900557510,40.4360309892,-86.8935220176,155.222,123.854,-0.0,-1.25588,0.593708,0.230494,0.581475,0.808537,1.66151,0.0,3,0,0,0
1900758142,40.4360287886,-86.8935207764,155.191,123.813,-0.0,-1.17267,0.459827,-0.116222,0.686371,0.808542,1.6615,0.0,3,0,0,0
1900959742,40.4360267347,-86.8935196593,155.188,123.798,-0.0,-1.29593,0.564264,0.191015,0.698907,0.808464,1.6615,0.0,3,0,0,0
1901160542,40.4360243413,-86.8935181881,155.133,123.732,-0.0,-1.37209,0.583925,0.0432466,0.661634,0.808338,1.66151,0.0,3,0,0,0
1901361344,40.436022349,-86.8935166498,155.167,123.753,-0.0,-1.0934,0.731996,-0.186564,0.584042,0.808029,1.66151,0.0,3,0,0,0
1901566942,40.4360204008,-86.8935148474,155.148,123.721,-0.0,-1.13613,0.748617,0.245236,0.498855,0.808107,1.66143,0.0,3,0,0,0
1901767769,40.4360185262,-86.8935132563,155.12,123.682,-0.0,-1.03442,0.548504,-0.107467,0.588331,0.807771,1.66141,0.0,3,0,0,0
1901967742,40.4360167595,-86.8935120209,155.117,123.667,-0.0,-1.11928,0.590496,0.173098,0.639715,0.80763,1.66142,0.0,3,0,0,0
1902173482,40.4360145063,-86.8935103083,155.061,123.6,-0.0,-1.38748,0.75826,0.0488089,0.61255,0.807705,1.66146,0.0,3,0,0,0
1902374142,40.4360124478,-86.893508493,155.095,123.623,-0.0,-1.05273,0.833378,-0.219309,0.511359,0.807577,1.66132,0.0,3,0,0,0
1902575749,40.4360105004,-86.8935065316,155.098,123.617,-0.0,-1.13862,0.763024,0.198809,0.475228,0.807752,1.66134,0.0,3,0,0,0
1902780542,40.4360083626,-86.8935049273,155.082,123.592,-0.0,-1.1207,0.511095,-0.204692,0.61728,0.808153,1.66141,0.0,3,0,0,0
1902981346,40.4360062959,-86.8935040096,155.113,123.612,-0.0,-1.2082,0.416404,0.0746869,0.707012,0.808101,1.66139,0.0,3,0,0,0
1903190966,40.436003905,-86.8935027333,155.078,123.569,-0.0,-1.35839,0.577851,0.0703693,0.668695,0.808526,1.66146,0.0,3,0,0,0
1903391742,40.4360017285,-86.8935013235,155.092,123.575,-0.0,-1.05712,0.64121,-0.0986733,0.528093,0.808585,1.66148,0.0,3,0,0,0
1903592542,40.4359996217,-86.8934999899,155.063,123.536,-0.0,-1.15651,0.534377,0.272753,0.500508,0.808657,1.66134,0.0,3,0,0,0
1903797342,40.435997368,-86.8934989015,155.035,123.499,-0.0,-1.11013,0.354155,-0.0137104,0.573693,0.809003,1.66141,0.0,3,0,0,0
1904002942,40.4359951522,-86.8934981778,155.003,123.459,-0.0,-1.21459,0.344902,0.3362,0.680776,0.809064,1.66144,0.0,3,0,0,0
1904203742,40.4359927341,-86.8934971876,154.941,123.39,-0.0,-1.28755,0.451209,0.1353,0.779256,0.809028,1.66145,0.0,3,0,0,0
1904409501,40.4359904287,-86.8934957954,154.971,123.404,-0.0,-1.08887,0.603366,-0.0566192,0.757894,0.809303,1.66138,0.0,3,0,0,0
1904610142,40.4359882617,-86.8934941555,154.946,123.372,-0.0,-1.11098,0.667902,0.251713,0.709883,0.809215,1.66137,0.0,3,0,0,0
1904810942,40.4359861058,-86.8934924504,154.951,123.376,-0.0,-1.08606,0.562469,-0.203819,0.771645,0.809198,1.66139,0.0,3,0,0,0
1905011744,40.4359840687,-86.8934911554,154.963,123.369,-0.0,-1.14062,0.503585,0.208352,0.78306,0.80911,1.66141,0.0,3,0,0,0
1905220569,40.4359815656,-86.8934897742,154.923,123.319,-0.0,-1.39468,0.425397,0.110149,0.814394,0.809372,1.66148,0.0,3,0,0,0
1905422142,40.4359792096,-86.8934886468,154.957,123.343,-0.0,-1.16621,0.417481,-0.103012,0.792606,0.809165,1.66135,0.0,3,0,0,0
1905622942,40.435976923,-86.8934876204,154.951,123.327,-0.0,-1.19788,0.431993,0.158738,0.800344,0.809016,1.66136,0.0,3,0,0,0
1905819742,40.4359747175,-86.893486793,154.957,123.322,-0.0,-1.19153,0.278955,-0.0876063,0.874952,0.808838,1.66138,0.0,3,0,0,0
1906028542,40.4359724332,-86.8934862101,154.972,123.325,-0.0,-1.30305,0.207088,0.239833,0.937832,0.808815,1.66142,0.0,3,0,0,0
1906230142,40.4359697881,-86.8934856843,154.921,123.263,-0.0,-1.54432,0.130038,0.0977292,0.985333,0.808556,1.66142,0.0,3,0,0,0
1906430942,40.4359670765,-86.8934852667,154.95,123.281,-0.0,-1.38911,0.183394,-0.237315,0.946132,0.808331,1.66143,0.0,3,0,0,0
1906635749,40.4359643385,-86.8934850268,154.933,123.252,-0.0,-1.46627,0.0970745,0.242584,0.908513,0.808356,1.66148,0.0,3,0,0,0
1906837345,40.4359617009,-86.8934848371,154.905,123.212,-0.0,-1.39265,0.0329365,-0.132657,0.977541,0.80828,1.6616,0.0,3,0,0,0
1907038297,40.4359592607,-86.893484998,154.895,123.189,-0.0,-1.34058,-0.121742,0.223084,1.03503,0.808563,1.66173,0.0,3,0,0,0
1907247742,40.435956415,-86.8934852832,154.819,123.102,-0.0,-1.63295,-0.159801,0.139771,1.0934,0.809298,1.66177,0.0,3,0,0,0
1907448542,40.4359536594,-86.8934854645,154.839,123.11,-0.0,-1.44977,-0.0339215,-0.251265,1.0807,0.80983,1.66187,0.0,3,0,0,0
1907649342,40.4359509515,-86.8934855804,154.833,123.093,-0.0,-1.5271,0.0358803,0.209726,1.03751,0.81057,1.66201,0.0,3,0,0,0
1907854942,40.4359482364,-86.8934853324,154.823,123.072,-0.0,-1.44436,0.0579318,-0.128984,1.11244,0.80434,1.66191,0.0,3,0,0,0
1908055742,40.4359458891,-86.8934854781,154.83,123.067,-0.0,-1.3877,-0.171406,0.146098,1.12433,0.812632,1.66225,0.0,3,0,0,0
1908256542,40.4359431799,-86.8934858403,154.779,123.004,-0.0,-1.66912,-0.256211,0.238987,1.15278,0.813607,1.66235,0.0,3,0,0,0
1908462142,40.4359402865,-86.8934863916,154.798,123.013,-0.0,-1.48577,-0.122956,-0.224083,1.11621,0.806956,1.66187,0.0,3,0,0,0
1908662971,40.4359376575,-86.8934867774,154.787,122.989,-0.0,-1.50402,-0.157268,0.28411,1.03389,0.807694,1.66186,0.0,3,0,0,0
1908867742,40.4359350298,-86.8934870311,154.774,122.966,-0.0,-1.46282,-0.182316,-0.166202,1.10856,0.808796,1.66189,0.0,3,0,0,0
1909068572,40.4359327725,-86.8934876435,154.799,122.981,-0.0,-1.37568,-0.366964,0.194908,1.17203,0.809378,1.6619,0.0,3,0,0,0
1909269342,40.4359301673,-86.8934881581,154.777,122.951,-0.0,-1.60853,-0.249182,0.13969,1.24098,0.810106,1.66188,0.0,3,0,0,0
1909470942,40.435927554,-86.8934886523,154.831,122.996,-0.0,-1.42753,-0.0835971,-0.26988,1.17409,0.810744,1.66186,0.0,3,0,0,0
1909671765,40.4359251111,-86.8934885598,154.848,123.004,-0.0,-1.41849,0.0517323,0.22739,1.0657,0.811406,1.66181,0.0,3,0,0,0
1909873349,40.4359227474,-86.8934880636,154.827,122.975,-0.0,-1.42709,0.123884,-0.0203588,1.09094,0.81204,1.6618,0.0,3,0,0,0
1910081342,40.4359204181,-86.8934875323,154.846,122.985,-0.0,-1.31668,0.142027,0.0797162,1.08019,0.812998,1.66166,0.0,3,0,0,0
1910278942,40.435918018,-86.8934868543,154.804,122.935,-0.0,-1.52297,0.219801,0.277581,0.972419,0.813635,1.66168,0.0,3,0,0,0
1910487742,40.4359153409,-86.8934862022,154.81,122.932,-0.0,-1.43156,0.254431,-0.115107,0.798034,0.814479,1.66174,0.0,3,0,0,0
1910689342,40.4359130647,-86.8934853843,154.826,122.939,-0.0,-1.3211,0.302194,0.187515,0.677748,0.815163,1.6618,0.0,3,0,0,0
1910889493,40.4359107864,-86.8934846133,154.799,122.904,-0.0,-1.43254,0.265865,0.030973,0.729929,0.815878,1.66184,0.0,3,0,0,0
1911094942,40.4359085429,-86.8934841405,154.83,122.927,-0.0,-1.24231,0.116427,-0.0624397,0.758645,0.816655,1.66193,0.0,3,0,0,0
1911295742,40.435906199,-86.8934836267,154.805,122.892,-0.0,-1.44929,0.201422,0.26748,0.755669,0.817367,1.66184,0.0,3,0,0,0
1911501342,40.4359035842,-86.8934831159,154.824,122.901,-0.0,-1.33907,0.21263,-0.279969,0.713388,0.818333,1.66199,0.0,3,0,0,0
1911701342,40.4359013682,-86.8934823664,154.866,122.933,-0.0,-1.31226,0.257275,0.0622538,0.627127,0.818879,1.66205,0.0,3,0,0,0
1911906942,40.4358988997,-86.8934817203,154.863,122.92,-0.0,-1.47658,0.200401,-0.107863,0.66396,0.819744,1.66217,0.0,3,0,0,0
1912107742,40.435896619,-86.8934814325,154.915,122.962,-0.0,-1.21919,0.0624299,-0.137873,0.685476,0.820442,1.66225,0.0,3,0,0,0
1912309342,40.4358943171,-86.8934810192,154.903,122.938,-0.0,-1.38747,0.131785,0.242339,0.676966,0.821067,1.66228,0.0,3,0,0,0
1912518146,40.4358916304,-86.893480675,154.903,122.927,-0.0,-1.40407,0.211937,-0.165271,0.589176,0.822073,1.66226,0.0,3,0,0,0
1912719742,40.4358894434,-86.8934798471,154.93,122.944,-0.0,-1.24693,0.254136,0.136454,0.4562,0.822709,1.6623,0.0,3,0,0,0
1912919742,40.4358870875,-86.8934792753,154.894,122.895,-0.0,-1.44909,0.154756,0.0990931,0.449498,0.823372,1.6623,0.0,3,0,0,0
1913121342,40.4358847617,-86.8934792479,154.93,122.919,-0.0,-1.22473,-0.129182,-0.067782,0.519659,0.823951,1.66212,0.0,3,0,0,0
1913330142,40.4358822589,-86.8934792609,154.92,122.894,-0.0,-1.45114,-0.0231299,0.267686,0.609568,0.824891,1.66214,0.0,3,0,0,0
1913531742,40.4358795557,-86.8934791507,154.945,122.906,-0.0,-1.44497,0.0340929,-0.286192,0.566843,0.825456,1.6621,0.0,3,0,0,0
1913732542,40.4358772312,-86.893478717,154.999,122.947,-0.0,-1.34756,0.11263,0.0482769,0.470566,0.826082,1.6622,0.0,3,0,0,0
1913933345,40.4358747338,-86.8934784419,154.98,122.913,-0.0,-1.48898,-0.0837903,0.018464,0.548368,0.826769,1.66228,0.0,3,0,0,0
1914134942,40.4358724094,-86.8934789744,155.032,122.95,-0.0,-1.12692,-0.358936,-0.192166,0.773708,0.827424,1.66231,0.0,3,0,0,0
1914331742,40.435870261,-86.8934793132,155.012,122.914,-0.0,-1.35816,-0.135977,0.276368,0.970936,0.828131,1.66232,0.0,3,0,0,0
1914540542,40.4358674588,-86.8934791789,155.004,122.891,-0.0,-1.43888,0.145001,-0.299356,0.938292,0.828981,1.66216,0.0,3,0,0,0
1914738297,40.4358650508,-86.8934783597,155.052,122.923,-0.0,-1.38413,0.279799,-0.037132,0.730364,0.829696,1.66215,0.0,3,0,0,0
1914946942,40.4358623834,-86.8934776867,155.032,122.888,-0.0,-1.44131,0.0801289,0.0582486,0.684784,0.830679,1.66222,0.0,3,0,0,0
1915143742,40.4358601231,-86.8934779985,155.054,122.892,-0.0,-1.11296,-0.31955,-0.0701134,0.875288,0.831331,1.66229,0.0,3,0,0,0
1915352542,40.4358577398,-86.8934783324,155.022,122.844,-0.0,-1.44447,-0.0668561,0.324014,1.05238,0.832233,1.66233,0.0,3,0,0,0
1915550311,40.435854847,-86.8934781446,155.026,122.833,-0.0,-1.46163,0.149724,-0.253459,1.01206,0.833008,1.66234,0.0,3,0,0,0
1915758942,40.4358520386,-86.8934771401,155.1,122.89,-0.0,-1.48103,0.426115,-0.0221531,0.827991,0.833915,1.66229,0.0,3,0,0,0
1915959745,40.4358492515,-86.8934760403,155.09,122.862,-0.0,-1.54044,0.36578,-0.00568287,0.706068,0.834558,1.66233,0.0,3,0,0,0
1916165342,40.4358467377,-86.8934754644,155.14,122.895,-0.0,-1.28335,0.160181,-0.20939,0.684447,0.835475,1.66244,0.0,3,0,0,0
1916365342,40.4358442116,-86.8934750537,155.124,122.86,-0.0,-1.50281,0.201521,0.205909,0.669571,0.83609,1.6625,0.0,3,0,0,0
1916566969,40.4358414299,-86.8934745645,155.12,122.84,-0.0,-1.35191,0.348318,-0.175913,0.559659,0.836704,1.66251,0.0,3,0,0,0
1916767742,40.4358391665,-86.8934735259,155.163,122.865,-0.0,-1.28027,0.428051,0.00921973,0.411443,0.837312,1.66254,0.0,3,0,0,0
1916972569,40.4358367331,-86.8934726272,155.145,122.828,-0.0,-1.40183,0.395009,0.025933,0.451661,0.838145,1.6625,0.0,3,0,0,0
1917173342,40.4358342899,-86.8934721035,155.183,122.85,-0.0,-1.23097,0.127562,-0.261724,0.656592,0.838782,1.66272,0.0,3,0,0,0
1917382942,40.4358315762,-86.893471347,155.182,122.832,-0.0,-1.49688,0.426185,0.267925,0.676278,0.839885,1.66265,0.0,3,0,0,0
1917583750,40.4358287912,-86.8934704009,155.176,122.808,-0.0,-1.29017,0.476188,-0.298214,0.586019,0.840582,1.66263,0.0,3,0,0,0
1917789342,40.4358264352,-86.8934689962,155.212,122.827,-0.0,-1.29282,0.633158,-0.00666017,0.486131,0.841717,1.66274,0.0,3,0,0,0
1917986303,40.43582407,-86.8934678189,155.191,122.789,-0.0,-1.45192,0.470276,-0.0196113,0.526136,0.842236,1.66279,0.0,3,0,0,0
1918195742,40.4358216639,-86.8934672288,155.241,122.823,-0.0,-1.24595,0.211183,-0.144769,0.616445,0.843116,1.66289,0.0,3,0,0,0
1918395745,40.4358191845,-86.8934665903,155.221,122.787,-0.0,-1.41388,0.385733,0.193641,0.696119,0.843887,1.66294,0.0,3,0,0,0
1918597345,40.4358164449,-86.8934655399,155.237,122.79,-0.0,-1.3015,0.572561,-0.350468,0.572713,0.844551,1.66296,0.0,3,0,0,0
1918802166,40.435814222,-86.8934637926,155.29,122.827,-0.0,-1.2155,0.79578,0.021188,0.359195,0.845734,1.66285,0.0,3,0,0,0
1919003866,40.4358120297,-86.8934619699,155.251,122.757,-0.0,-1.27234,0.711939,-0.0430676,0.256088,0.846237,1.66289,0.0,3,0,0,0
1919203742,40.4358099272,-86.8934607377,155.279,122.785,-0.0,-1.19314,0.60458,-0.124443,0.244327,0.84688,1.6629,0.0,3,0,0,0
1919405342,40.4358076327,-86.8934591618,155.253,122.731,-0.0,-1.2588,0.778093,0.0690114,0.239525,0.84742,1.66308,0.0,3,0,0,0
1919606142,40.4358053553,-86.8934571932,155.241,122.706,-0.0,-1.02569,0.931826,-0.190504,0.0966731,0.848008,1.66313,0.0,3,0,0,0
1919815742,40.4358035407,-86.8934550211,155.204,122.657,-0.0,-1.02807,0.973475,0.174342,-0.00864574,0.848957,1.66307,0.0,3,0,0,0
1920016542,40.4358016739,-86.8934528445,155.115,122.557,-0.0,-1.18206,1.01933,-0.139272,0.0381038,0.849299,1.66307,0.0,3,0,0,0
1920221342,40.4357998235,-86.893450949,155.088,122.521,-0.0,-0.97816,0.924152,-0.178382,0.101945,0.849965,1.66309,0.0,3,0,0,0
1920422942,40.4357978931,-86.8934485543,155.03,122.456,-0.0,-1.0617,1.12074,0.0640255,0.164979,0.849892,1.66311,0.0,3,0,0,0
1920627742,40.4357958578,-86.8934458297,154.986,122.408,-0.0,-0.905768,1.12033,-0.121196,0.0890573,0.850566,1.66299,0.0,3,0,0,0
1920828542,40.4357943546,-86.8934433212,154.937,122.355,-0.0,-0.856086,1.15256,0.229163,0.0624452,0.850519,1.66321,0.0,3,0,0,0
1921029342,40.4357926287,-86.8934409611,154.852,122.269,-0.0,-1.07729,1.03376,0.0277937,0.0924686,0.850726,1.6631,0.0,3,0,0,0
1921234945,40.4357907794,-86.8934389272,154.826,122.242,-0.0,-0.969252,0.940378,0.00781232,0.213268,0.851418,1.66326,0.0,3,0,0,0
1921435742,40.4357890097,-86.8934364389,154.759,122.174,-0.0,-0.9893,1.18502,0.268579,0.208936,0.851546,1.66327,0.0,3,0,0,0
1921636542,40.435787399,-86.893433989,154.735,122.149,-0.0,-0.707825,1.05499,-0.0895016,0.105624,0.851791,1.66334,0.0,3,0,0,0
1921837342,40.4357863667,-86.893431482,154.709,122.125,-0.0,-0.623196,1.05997,0.23174,0.0137725,0.852101,1.66341,0.0,3,0,0,0
1922038942,40.4357851637,-86.8934292416,154.653,122.07,-0.0,-0.747657,1.01825,0.0346683,0.0660869,0.852385,1.66347,0.0,3,0,0,0
1922235742,40.4357839863,-86.8934273053,154.642,122.061,-0.0,-0.693076,0.93863,0.0214826,0.106195,0.852833,1.66355,0.0,3,0,0,0
1922444546,40.4357827289,-86.8934247579,154.59,122.012,-0.0,-0.729938,1.06695,0.283607,0.067878,0.853482,1.66359,0.0,3,0,0,0
1922646152,40.4357813201,-86.8934223421,154.548,121.975,-0.0,-0.714499,0.895088,-0.0243089,-0.0621953,0.85391,1.66362,0.0,3,0,0,0
1922846942,40.4357802615,-86.8934203126,154.521,121.955,-0.0,-0.64128,0.894243,0.256793,-0.0721589,0.85426,1.66361,0.0,3,0,0,0
1923047742,40.4357789384,-86.8934183414,154.452,121.894,-0.0,-0.888458,0.907886,0.18282,-0.0437381,0.854589,1.66348,0.0,3,0,0,0
1923253342,40.4357772037,-86.8934164721,154.458,121.909,-0.0,-0.96931,0.657224,-0.0234077,0.103648,0.855072,1.6635,0.0,3,0,0,0
1923453344,40.4357754342,-86.8934146986,154.454,121.914,-0.0,-1.02352,0.819709,0.234593,0.193767,0.843903,1.66307,0.0,3,0,0,0
1923658942,40.4357732901,-86.8934126206,154.44,121.911,-0.0,-1.16417,0.839396,-0.105942,0.189085,0.844271,1.66309,0.0,3,0,0,0
1923859742,40.4357715853,-86.8934103807,154.482,121.962,-0.0,-0.761957,0.977549,0.0395626,0.253893,0.844452,1.66304,0.0,3,0,0,0
1924061342,40.4357702117,-86.8934080932,154.469,121.958,-0.0,-0.65778,0.965843,0.073249,0.324775,0.844569,1.66284,0.0,3,0,0,0
1924262166,40.4357689434,-86.8934056401,154.536,122.034,-0.0,-0.710139,0.959458,-0.284658,0.424578,0.844567,1.66279,0.0,3,0,0,0
1924463901,40.4357675323,-86.8934032745,154.584,122.09,-0.0,-0.776059,1.00881,0.10228,0.450833,0.844667,1.66275,0.0,3,0,0,0
1924663742,40.4357662288,-86.8934009046,154.605,122.121,-0.0,-0.728011,1.0288,-0.056637,0.394605,0.844691,1.66271,0.0,3,0,0,0
1924869342,40.4357649241,-86.8933989283,154.652,122.178,-0.0,-0.666899,0.569028,-0.0803705,0.288686,0.845071,1.66273,0.0,3,0,0,0
1925070307,40.4357637401,-86.8933980188,154.672,122.207,-0.0,-0.719487,0.253534,-0.0831664,0.207506,0.844425,1.66254,0.0,3,0,0,0
1925279742,40.4357622726,-86.8933973706,154.744,122.29,-0.0,-0.824898,0.425956,-0.336099,0.0531044,0.844366,1.66248,0.0,3,0,0,0
