timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
1995007312,0.440995,0.00622933,-0.622471,0.0,0.928695,0.209137,-0.0640846,-0.299468,0.525864,0.0,0.0,1,0,0,0,0,0
1995100452,0.421427,0.00658466,-0.58661,0.0,0.935916,0.201155,-0.0573888,-0.283381,0.520366,0.0,0.0,1,0,0,0,0,0
1995221198,0.409818,0.0077967,-0.534515,0.0,0.944104,0.197261,-0.0500542,-0.259325,0.509252,0.0,0.0,1,0,0,0,0,0
1995317814,0.392151,0.00792864,-0.496821,0.0,0.950534,0.189796,-0.0441301,-0.241899,0.502132,0.0,0.0,1,0,0,0,0,0
1995413997,0.376304,0.000152247,-0.464028,0.0,0.956026,0.182049,-0.0429358,-0.225894,0.5053,0.0,0.0,1,0,0,0,0,0
1995510528,0.364098,-0.0142255,-0.424989,0.0,0.961602,0.175494,-0.0450191,-0.20615,0.515969,0.0,0.0,1,0,0,0,0,0
1995630515,0.37015,-0.0324554,-0.372599,0.0,0.96634,0.177858,-0.0497542,-0.179102,0.526833,0.0,0.0,1,0,0,0,0,0
1995726873,0.367374,-0.0451267,-0.332258,0.0,0.970075,0.176427,-0.0520739,-0.158478,0.534382,0.0,0.0,1,0,0,0,0,0
1995823598,0.36746,-0.0564201,-0.29554,0.0,0.972826,0.176552,-0.0543178,-0.1396,0.542,0.0,0.0,1,0,0,0,0,0
1995916822,0.372258,-0.0648324,-0.257982,0.0,0.974823,0.179325,-0.0553781,-0.120397,0.547018,0.0,0.0,1,0,0,0,0,0
1996036345,0.361318,-0.0740867,-0.219665,0.0,0.977857,0.174479,-0.0558939,-0.10114,0.552141,0.0,0.0,1,0,0,0,0,0
1996133905,0.362944,-0.0824314,-0.180681,0.0,0.979407,0.175933,-0.0566306,-0.081255,0.55439,0.0,0.0,1,0,0,0,0,0
1996229707,0.374795,-0.0916898,-0.141135,0.0,0.979619,0.182469,-0.0580366,-0.0606849,0.559007,0.0,0.0,1,0,0,0,0,0
1996326854,0.385969,-0.102717,-0.102496,0.0,0.97936,0.188704,-0.0601282,-0.0403758,0.566789,0.0,0.0,1,0,0,0,0,0
1996446658,0.405407,-0.115246,-0.0616359,0.0,0.977793,0.19915,-0.0625782,-0.0185435,0.581685,0.0,0.0,1,0,0,0,0,0
1996543677,0.413543,-0.118775,-0.0205685,0.0,0.977047,0.204331,-0.0601926,0.00213724,0.589107,0.0,0.0,1,0,0,0,0,0
1996639616,0.41891,-0.114747,0.0208501,0.0,0.976357,0.208158,-0.0539219,0.0221026,0.587561,0.0,0.0,1,0,0,0,0,0
1996736452,0.426949,-0.10909,0.062478,0.0,0.97501,0.213103,-0.0466472,0.0420239,0.586268,0.0,0.0,1,0,0,0,0,0
1996832954,0.451942,-0.106926,0.105323,0.0,0.971205,0.226164,-0.0402304,0.0631818,0.593039,0.0,0.0,1,0,0,0,0,0
1996953803,0.459226,-0.100406,0.146933,0.0,0.969066,0.230287,-0.0320481,0.0827745,0.601614,0.0,0.0,1,0,0,0,0,0
1997049975,0.454476,-0.095412,0.190622,0.0,0.967745,0.228431,-0.0248356,0.10331,0.607157,0.0,0.0,1,0,0,0,0,0
1997146514,0.437196,-0.0913867,0.234803,0.0,0.96731,0.220367,-0.0189086,0.124063,0.609746,0.0,0.0,1,0,0,0,0,0
1997239327,0.417731,-0.0848328,0.258807,0.0,0.96808,0.210785,-0.0144023,0.134843,0.607164,0.0,0.0,1,0,0,0,0,0
1997335637,0.40268,-0.0714612,0.303714,0.0,0.966825,0.20285,-0.00436569,0.155185,0.596143,0.0,0.0,1,0,0,0,0,0
1997452182,0.390593,-0.056812,0.348677,0.0,0.964774,0.195871,0.00620702,0.175519,0.581786,0.0,0.0,1,0,0,0,0,0
1997549180,0.405749,-0.0444298,0.393513,0.0,0.959481,0.201803,0.0180409,0.195822,0.568561,0.0,0.0,1,0,0,0,0,0
1997646024,0.422207,-0.0315005,0.424455,0.0,0.955049,0.208056,0.029077,0.209162,0.562332,0.0,0.0,1,0,0,0,0,0
1997765808,0.410104,-0.0141002,0.469571,0.0,0.951832,0.199632,0.0406544,0.229151,0.549398,0.0,0.0,1,0,0,0,0,0
1997862801,0.398869,-0.000762948,0.514072,0.0,0.947958,0.191701,0.0500022,0.249249,0.530186,0.0,0.0,1,0,0,0,0,0
1997958585,0.384951,0.00837323,0.546947,0.0,0.945267,0.183069,0.055619,0.264317,0.512405,0.0,0.0,1,0,0,0,0,0
1998055722,0.38349,0.0142491,0.590883,0.0,0.939512,0.180274,0.0621768,0.28452,0.49912,0.0,0.0,1,0,0,0,0,0
1998175354,0.366166,0.0194072,0.624734,0.0,0.936204,0.170311,0.0650266,0.30048,0.486356,0.0,0.0,1,0,0,0,0,0
1998272890,0.360778,0.0217838,0.676359,0.0,0.928647,0.165685,0.0696281,0.324524,0.475891,0.0,0.0,1,0,0,0,0,0
1998369171,0.34234,0.0229766,0.701999,0.0,0.925919,0.156047,0.0691936,0.336952,0.459237,0.0,0.0,1,0,0,0,0,0
1998465750,0.333688,0.022773,0.736951,0.0,0.920545,0.150869,0.0702883,0.353405,0.441265,0.0,0.0,1,0,0,0,0,0
1998561766,0.317717,0.019709,0.762466,0.0,0.917055,0.143207,0.0678862,0.365916,0.429867,0.0,0.0,1,0,0,0,0,0
1998678097,0.30731,0.00680169,0.797845,0.0,0.91082,0.139727,0.0625454,0.383368,0.440598,0.0,0.0,1,0,0,0,0,0
1998774588,0.302756,-0.0083128,0.833535,0.0,0.903684,0.139554,0.0572873,0.400747,0.460742,0.0,0.0,1,0,0,0,0,0
1998872729,0.30686,-0.0265967,0.869447,0.0,0.895397,0.144136,0.0524403,0.418019,0.479921,0.0,0.0,1,0,0,0,0,0
1998967634,0.299367,-0.0458804,0.894296,0.0,0.889888,0.144236,0.0440123,0.430533,0.508505,0.0,0.0,1,0,0,0,0,0
1999088419,0.298052,-0.0729555,0.930065,0.0,0.880884,0.148793,0.0343041,0.448026,0.534124,0.0,0.0,1,0,0,0,0,0
1999180878,0.297261,-0.0885011,0.965809,0.0,0.871986,0.151337,0.0299501,0.464586,0.545527,0.0,0.0,1,0,0,0,0,0
1999277213,0.300048,-0.0978807,1.00144,0.0,0.862836,0.154178,0.0292309,0.480509,0.549434,0.0,0.0,1,0,0,0,0,0
1999373906,0.299056,-0.0985289,1.02478,0.0,0.857208,0.153556,0.0305048,0.490596,0.546643,0.0,0.0,1,0,0,0,0,0
1999494414,0.293931,-0.0951619,1.07199,0.0,0.845973,0.149787,0.0342483,0.510608,0.540357,0.0,0.0,1,0,0,0,0,0
1999590557,0.28558,-0.0940005,1.08443,0.0,0.843464,0.145758,0.0335187,0.515945,0.532773,0.0,0.0,1,0,0,0,0,0
1999683318,0.297336,-0.0948563,1.11933,0.0,0.833414,0.150274,0.0388155,0.530408,0.52464,0.0,0.0,1,0,0,0,0,0
1999780274,0.298651,-0.0967313,1.14497,0.0,0.826335,0.150804,0.0403124,0.541113,0.537275,0.0,0.0,1,0,0,0,0,0
1999901078,0.294826,-0.0994954,1.17958,0.0,0.816965,0.149272,0.0407135,0.555544,0.531785,0.0,0.0,1,0,0,0,0,0
1999998512,0.305537,-0.104162,1.22673,0.0,0.802535,0.153884,0.0454044,0.574626,0.533376,0.0,0.0,1,0,0,0,0,0
2000093824,0.307398,-0.107747,1.25344,0.0,0.79441,0.155028,0.0465587,0.585415,0.538745,0.0,0.0,1,0,0,0,0,0
2000189903,0.309919,-0.10951,1.28673,0.0,0.784242,0.155737,0.0491867,0.598574,0.539339,0.0,0.0,1,0,0,0,0,0
2000310050,0.311262,-0.1154,1.31384,0.0,0.775545,0.157331,0.0493861,0.609375,0.539117,0.0,0.0,1,0,0,0,0,0
2000407431,0.327808,-0.122109,1.35523,0.0,0.760955,0.164626,0.0552082,0.625138,0.543139,0.0,0.0,1,0,0,0,0,0
2000503419,0.336943,-0.123409,1.38724,0.0,0.749998,0.167553,0.0602495,0.637024,0.548002,0.0,0.0,1,0,0,0,0,0
2000600422,0.335031,-0.120895,1.41498,0.0,0.741441,0.165198,0.0628977,0.647316,0.550623,0.0,0.0,1,0,0,0,0,0
2000696902,0.328436,-0.114316,1.44297,0.0,0.733346,0.15977,0.0654878,0.657563,0.545052,0.0,0.0,1,0,0,0,0,0
2000814021,0.145629,-0.0550745,0.0787829,0.0,0.99612,0.0737474,-0.0245756,0.0412635,0.464689,0.0,0.0,1,0,0,0,0,1
2000910571,0.0560598,-0.00698928,0.0940096,0.0,0.998492,0.0281592,-0.00217253,0.0470666,0.54414,0.0,0.0,1,0,0,0,0,1
2001007228,0.0463877,0.0403622,0.095477,0.0,0.998411,0.0221979,0.0212578,0.0472304,0.589727,0.0,0.0,1,0,0,0,0,1
2001103281,0.0422073,0.0870933,0.0976848,0.0,0.997683,0.018932,0.0445006,0.0478483,0.609061,0.0,0.0,1,0,0,0,0,1
2001224774,0.0350886,0.147119,0.0999095,0.0,0.995963,0.0138049,0.0742641,0.0485035,0.493835,0.0,0.0,1,0,0,0,0,1
2001319977,0.0294671,0.122388,0.10152,0.0,0.99678,0.0115839,0.0618165,0.0497378,0.437563,0.0,0.0,1,0,0,0,0,1
2001417807,0.0217573,0.075285,0.0900874,0.0,0.998237,0.00916521,0.0380827,0.0445849,0.390227,0.0,0.0,1,0,0,0,0,1
2001513196,0.019822,0.044969,0.092479,0.0,0.99864,0.0088586,0.0229155,0.0459865,0.274559,0.0,0.0,1,0,0,0,0,1
2001634592,0.0202125,0.0285077,0.0950377,0.0,0.998726,0.00941662,0.0147166,0.0473498,0.185867,0.0,0.0,1,0,0,0,0,1
2001730383,0.0193498,0.0272346,0.0969073,0.0,0.998693,0.009003,0.0140688,0.0482964,0.136365,0.0,0.0,1,0,0,0,0,1
2001822691,0.0240316,0.0231006,0.0989261,0.0,0.998645,0.011429,0.0121291,0.0492974,0.0755011,0.0,0.0,1,0,0,0,0,1
2001920034,0.0304739,0.0344803,0.101057,0.0,0.998473,0.014344,0.0179847,0.0502313,0.0839351,0.0,0.0,1,0,0,0,0,1
2002039625,0.0330303,0.0372233,0.103383,0.0,0.998371,0.015528,0.0194363,0.0513457,0.0655969,0.0,0.0,1,0,0,0,0,1
2002133088,0.0308853,0.0375441,0.105811,0.0,0.998321,0.0144252,0.0195589,0.0525757,0.0669981,0.0,0.0,1,0,0,0,0,1
2002229551,0.0295214,0.0325688,0.108552,0.0,0.998299,0.0138532,0.0170585,0.0539961,0.0636941,0.0,0.0,1,0,0,0,0,1
2002325285,0.0266465,0.02572,0.111191,0.0,0.998293,0.0125867,0.0135789,0.0553862,0.0766269,0.0,0.0,1,0,0,0,0,1
2002446808,0.019295,0.0121757,0.11429,0.0,0.998306,0.00928373,0.00662856,0.0570517,0.116699,0.0,0.0,1,0,0,0,0,1
2002543214,0.0173875,-0.00647122,0.117439,0.0,0.998232,0.00886848,-0.00271972,0.0587112,0.138183,0.0,0.0,1,0,0,0,0,1
2002639398,0.0151163,-0.0227092,0.119353,0.0,0.998122,0.00822131,-0.0108831,0.0597212,0.17134,0.0,0.0,1,0,0,0,0,1
2002736027,0.0119124,-0.039375,0.122559,0.0,0.997905,0.00714942,-0.0192843,0.0613452,0.18758,0.0,0.0,1,0,0,0,0,1
2002832239,0.00690522,-0.0559213,0.124501,0.0,0.997661,0.00518378,-0.027688,0.0622821,0.21952,0.0,0.0,1,0,0,0,0,1
2002953568,0.00108693,-0.0727686,0.127827,0.0,0.997296,0.00286534,-0.0362673,0.0638473,0.238242,0.0,0.0,1,0,0,0,0,1
2003049135,-0.000107087,-0.0680619,0.129702,0.0,0.99732,0.00215157,-0.0339563,0.0647662,0.253533,0.0,0.0,1,0,0,0,0,1
2003146603,0.000887832,-0.0596322,0.13274,0.0,0.997354,0.0024199,-0.0297166,0.0663051,0.25097,0.0,0.0,1,0,0,0,0,1
2003242756,-0.00183406,-0.0495184,0.134362,0.0,0.99744,0.000747243,-0.0247623,0.0670872,0.24915,0.0,0.0,1,0,0,0,0,1
2003361897,-0.00829525,-0.0371191,0.115372,0.0,0.998161,-0.00307004,-0.0187666,0.0575665,0.238937,0.0,0.0,1,0,0,0,0,1
2003455424,-0.00669204,-0.0238938,0.116905,0.0,0.998218,-0.00264215,-0.0121216,0.0583746,0.242749,0.0,0.0,1,0,0,0,0,1
2003552116,-0.00554777,-0.0239138,0.119486,0.0,0.998143,-0.00205484,-0.0121008,0.0596701,0.234108,0.0,0.0,1,0,0,0,0,1
2003647605,-0.00297374,-0.0302999,0.121006,0.0,0.998056,-0.000567956,-0.0152115,0.0604366,0.241489,0.0,0.0,1,0,0,0,0,1
2003768803,-0.00391048,-0.0503411,0.123905,0.0,0.997767,-0.000392655,-0.0252406,0.061844,0.258954,0.0,0.0,1,0,0,0,0,1
2003866501,-0.00927252,-0.0622977,0.125285,0.0,0.997553,-0.00267528,-0.0313725,0.0624263,0.275798,0.0,0.0,1,0,0,0,0,1
2004270890,-0.0371162,-0.0431371,0.109839,0.0,0.99811,-0.0173411,-0.022549,0.0544701,0.266281,0.0,0.0,1,0,0,0,0,1
2006724285,-0.0731688,-0.0277631,0.0207402,0.0,0.999186,-0.0364269,-0.0142503,0.00985429,0.133102,0.0,0.0,1,0,0,0,0,1
2006820273,-0.0809261,-0.025002,-0.00356128,0.0,0.999101,-0.040471,-0.0124184,-0.00228472,0.127459,0.0,0.0,1,0,0,0,0,1
2006913493,-0.0765912,-0.0257853,-0.00535064,0.0,0.999179,-0.0383174,-0.0127804,-0.00316673,0.112862,0.0,0.0,1,0,0,0,0,1
2007009792,-0.0768664,-0.0182748,-0.00661442,0.0,0.999213,-0.0384521,-0.00900338,-0.00365571,0.138505,0.0,0.0,1,0,0,0,0,1
2007126404,-0.0801241,-0.0185131,-0.00615034,0.0,0.999149,-0.0400779,-0.0091258,-0.0034433,0.139815,0.0,0.0,1,0,0,0,0,1
2007222388,-0.0863343,-0.0217067,-0.0338259,0.0,0.998859,-0.0433284,-0.0101117,-0.0173637,0.149215,0.0,0.0,1,0,0,0,0,1
2007319366,-0.0868218,-0.0343421,-0.0353807,0.0,0.998741,-0.0436875,-0.0163838,-0.0184152,0.166314,0.0,0.0,1,0,0,0,0,1
2007415332,-0.0865291,-0.0513399,-0.037052,0.0,0.998543,-0.0437044,-0.0248378,-0.0196115,0.200193,0.0,0.0,1,0,0,0,0,1
2007536168,-0.0850124,-0.0737438,-0.038891,0.0,0.998198,-0.0431726,-0.0359976,-0.0209797,0.241583,0.0,0.0,1,0,0,0,0,1
2007633015,-0.0909674,-0.103636,-0.068264,0.0,0.996964,-0.0471462,-0.0501613,-0.036398,0.271111,0.0,0.0,1,0,0,0,0,1
2007729249,-0.0906409,-0.147784,-0.0682648,0.0,0.995553,-0.0476718,-0.0721643,-0.0373404,0.306316,0.0,0.0,1,0,0,0,0,1
2007826096,-0.0910465,-0.16961,-0.0662233,0.0,0.994701,-0.0481204,-0.0830679,-0.036805,0.329055,0.0,0.0,1,0,0,0,0,1
2007942380,-0.094676,-0.15425,-0.0602893,0.0,0.995348,-0.0494779,-0.075505,-0.0336611,0.338954,0.0,0.0,1,0,0,0,0,1
2008039240,-0.103909,-0.121045,-0.0823302,0.0,0.995848,-0.0542781,-0.0582193,-0.0441611,0.332619,0.0,0.0,1,0,0,0,0,1
2008136059,-0.105655,-0.082873,-0.0751196,0.0,0.996962,-0.0542735,-0.0393566,-0.0396522,0.321845,0.0,0.0,1,0,0,0,0,1
2008232095,-0.1049,-0.0504295,-0.0703478,0.0,0.997643,-0.0532623,-0.0233188,-0.0364281,0.305933,0.0,0.0,1,0,0,0,0,1
2008352722,-0.0873706,-0.0166784,-0.0687724,0.0,0.998408,-0.0439305,-0.00682488,-0.0347094,0.303844,0.0,0.0,1,0,0,0,0,1
2008448851,-0.0794977,-0.00678038,-0.0958884,0.0,0.99805,-0.0398549,-0.00147913,-0.0480223,0.265038,0.0,0.0,1,0,0,0,0,1
2008545913,-0.0708951,0.00935616,-0.0962367,0.0,0.998212,-0.0351738,0.00637436,-0.0479035,0.251752,0.0,0.0,1,0,0,0,0,1
2008642104,-0.0679366,0.0229338,-0.096574,0.0,0.998211,-0.0333668,0.0130858,-0.0478482,0.245476,0.0,0.0,1,0,0,0,0,1
2008737950,-0.0657114,0.0325276,-0.0981327,0.0,0.998152,-0.0320087,0.0178457,-0.0484801,0.236599,0.0,0.0,1,0,0,0,0,1
2008858003,-0.0604018,0.0456679,-0.102777,0.0,0.998,-0.0289763,0.0243421,-0.0506407,0.248183,0.0,0.0,1,0,0,0,0,1
2008955429,-0.0521009,0.0536979,-0.107831,0.0,0.997886,-0.0245541,0.0282008,-0.0531533,0.257563,0.0,0.0,1,0,0,0,0,1
2009048443,-0.0433855,0.0551234,-0.112328,0.0,0.997843,-0.020102,0.0287254,-0.055503,0.247566,0.0,0.0,1,0,0,0,0,1
2009144305,-0.0371261,0.0608022,-0.115517,0.0,0.997732,-0.0167681,0.0314115,-0.0571267,0.269882,0.0,0.0,1,0,0,0,0,1
2009261125,-0.0297873,0.0552775,-0.118128,0.0,0.997789,-0.0132303,0.0284628,-0.0585899,0.290902,0.0,0.0,1,0,0,0,0,1
2009357740,-0.017903,0.0486307,-0.121938,0.0,0.99782,-0.00745074,0.0248121,-0.0606938,0.297584,0.0,0.0,1,0,0,0,0,1
2009454411,-0.0126707,0.0456475,-0.124469,0.0,0.997793,-0.00490202,0.0231711,-0.0620327,0.302114,0.0,0.0,1,0,0,0,0,1
2009550507,-0.0093999,0.0437088,-0.12648,0.0,0.997758,-0.0033084,0.0221057,-0.0630793,0.301385,0.0,0.0,1,0,0,0,0,1
2009672813,-0.00472936,0.0460051,-0.128787,0.0,0.997664,-0.000879097,0.0231049,-0.0642775,0.313583,0.0,0.0,1,0,0,0,0,1
2009767345,-0.00692569,0.0434478,-0.126749,0.0,0.997756,-0.00207936,0.0218977,-0.0632417,0.327119,0.0,0.0,1,0,0,0,0,1
2009864308,-0.00793698,0.0402689,-0.123962,0.0,0.997875,-0.00271299,0.02034,-0.0618488,0.336962,0.0,0.0,1,0,0,0,0,1
2009960154,-0.00529309,0.0437779,-0.123041,0.0,0.997869,-0.00129524,0.0220084,-0.0614091,0.366754,0.0,0.0,1,0,0,0,0,1
2010056975,-0.00652529,0.0429786,-0.118221,0.0,0.998022,-0.00198679,0.0216427,-0.058992,0.379142,0.0,0.0,1,0,0,0,0,1
2010177267,-0.0117942,0.0400815,-0.109677,0.0,0.998285,-0.00478867,0.0203321,-0.0546811,0.400696,0.0,0.0,1,0,0,0,0,1
2010273971,-0.0168537,0.0328133,-0.100359,0.0,0.998578,-0.00759212,0.0168073,-0.050012,0.416341,0.0,0.0,1,0,0,0,0,1
2010367179,-0.0221008,0.0272344,-0.0917928,0.0,0.9988,-0.0104128,0.0141086,-0.0457229,0.423255,0.0,0.0,1,0,0,0,0,1
2010487547,-0.0316273,0.0285786,-0.0831284,0.0,0.998919,-0.015204,0.0149317,-0.041317,0.433155,0.0,0.0,1,0,0,0,0,1
2010584083,-0.0394681,0.038276,-0.0759968,0.0,0.998915,-0.0189881,0.0198688,-0.0375975,0.4372,0.0,0.0,1,0,0,0,0,1
2010680058,-0.0479695,0.0462722,-0.0687758,0.0,0.998873,-0.0231667,0.023938,-0.0338076,0.426497,0.0,0.0,1,0,0,0,0,1
2010776339,-0.0548717,0.0507882,-0.0596663,0.0,0.998878,-0.0266543,0.0261885,-0.0291116,0.398918,0.0,0.0,1,0,0,0,0,1
2010873839,-0.0568359,0.0627963,-0.0529417,0.0,0.998777,-0.0275596,0.032121,-0.0255523,0.393265,0.0,0.0,1,0,0,0,0,1
2010994102,-0.0578883,0.0723273,-0.0460157,0.0,0.998687,-0.0280821,0.0367964,-0.0219351,0.374983,0.0,0.0,1,0,0,0,0,1
2011090466,-0.0634227,0.0753505,-0.067696,0.0,0.998256,-0.0303913,0.038698,-0.032607,0.35928,0.0,0.0,1,0,0,0,0,1
2011186666,-0.058756,0.0757445,-0.063886,0.0,0.998378,-0.028129,0.038765,-0.0307893,0.345111,0.0,0.0,1,0,0,0,0,1
2011282873,-0.0517277,0.073274,-0.062197,0.0,0.998541,-0.0246926,0.0374024,-0.0301154,0.344892,0.0,0.0,1,0,0,0,0,1
2011380012,-0.044805,0.0704407,-0.0606446,0.0,0.998694,-0.0213091,0.0358668,-0.0295028,0.353,0.0,0.0,1,0,0,0,0,1
2011496731,-0.0372324,0.0692494,-0.0580369,0.0,0.998825,-0.0175919,0.035137,-0.0283478,0.358323,0.0,0.0,1,0,0,0,0,1
2011593838,-0.0362421,0.0701825,-0.0567439,0.0,0.998836,-0.0171065,0.0355779,-0.0277105,0.36054,0.0,0.0,1,0,0,0,0,1
2011689725,-0.0380068,0.0706596,-0.0548976,0.0,0.998838,-0.018014,0.0358239,-0.0267523,0.355229,0.0,0.0,1,0,0,0,0,1
2011810650,-0.0341284,0.0770422,-0.0520484,0.0,0.998791,-0.016043,0.0389366,-0.0253412,0.361449,0.0,0.0,1,0,0,0,0,1
2011906701,-0.0359408,0.0814067,-0.0508652,0.0,0.998706,-0.0169141,0.041129,-0.0246737,0.359044,0.0,0.0,1,0,0,0,0,1
2012002047,-0.0337208,0.087844,-0.04981,0.0,0.998602,-0.0157449,0.0443075,-0.0241348,0.357788,0.0,0.0,1,0,0,0,0,1
2012120310,-0.0349189,0.0939498,-0.047482,0.0,0.998483,-0.0163198,0.0473512,-0.0228894,0.352432,0.0,0.0,1,0,0,0,0,1
2012215638,-0.0336853,0.0994117,-0.047184,0.0,0.998365,-0.0156445,0.0500613,-0.0227208,0.355359,0.0,0.0,1,0,0,0,0,1
2012311625,-0.0278971,0.103431,-0.0479737,0.0,0.998296,-0.0126857,0.0520069,-0.0232294,0.365513,0.0,0.0,1,0,0,0,0,1
2012409742,-0.0247603,0.104827,-0.0474331,0.0,0.998285,-0.0111171,0.052664,-0.0230316,0.371571,0.0,0.0,1,0,0,0,0,1
2012529778,-0.0293908,0.0948192,-0.0707842,0.0,0.998168,-0.0129924,0.0478764,-0.0346452,0.366256,0.0,0.0,1,0,0,0,0,1
2012627223,-0.0298184,0.0923599,-0.0698787,0.0,0.998237,-0.0132712,0.0466505,-0.0342033,0.375043,0.0,0.0,1,0,0,0,0,1
2012722797,-0.0317235,0.0956332,-0.0685639,0.0,0.99817,-0.0141955,0.0483073,-0.0334741,0.382032,0.0,0.0,1,0,0,0,0,1
2012819306,-0.0349896,0.0957983,-0.0654089,0.0,0.998194,-0.0158991,0.0484193,-0.031819,0.371092,0.0,0.0,1,0,0,0,0,1
2012939588,-0.0385451,0.101768,-0.0637621,0.0,0.998044,-0.0176157,0.0514405,-0.0308488,0.364193,0.0,0.0,1,0,0,0,0,1
2013036430,-0.0380999,0.108481,-0.0630156,0.0,0.997885,-0.0173038,0.0547762,-0.0304184,0.366429,0.0,0.0,1,0,0,0,0,1
2013132983,-0.0367767,0.105897,-0.0602871,0.0,0.998006,-0.0167584,0.0534443,-0.029119,0.347396,0.0,0.0,1,0,0,0,0,1
2013229562,-0.0300064,0.110527,-0.0604696,0.0,0.99793,-0.0133033,0.0556567,-0.0293523,0.351023,0.0,0.0,1,0,0,0,0,1
2013346533,-0.0237217,0.111415,-0.0598454,0.0,0.997951,-0.0101712,0.056004,-0.0292096,0.33762,0.0,0.0,1,0,0,0,0,1
2013442407,-0.0230966,0.120961,-0.0579973,0.0,0.997706,-0.00976968,0.0607483,-0.0282419,0.360436,0.0,0.0,1,0,0,0,0,1
2013538022,-0.0245883,0.115202,-0.0540179,0.0,0.997921,-0.0107144,0.0578752,-0.0262514,0.342686,0.0,0.0,1,0,0,0,0,1
2013635502,-0.0226557,0.115714,-0.0521194,0.0,0.997941,-0.00979819,0.0580961,-0.0253567,0.356433,0.0,0.0,1,0,0,0,0,1
2013756085,-0.0319806,0.113802,-0.0483741,0.0,0.997984,-0.0145839,0.0572326,-0.0232334,0.366712,0.0,0.0,1,0,0,0,0,1
2013852980,-0.0374445,0.114201,-0.0456706,0.0,0.997959,-0.0173829,0.0574713,-0.021724,0.369405,0.0,0.0,1,0,0,0,0,1
2013948944,-0.0385673,0.108632,-0.0425349,0.0,0.998136,-0.0180954,0.0546762,-0.020184,0.351581,0.0,0.0,1,0,0,0,0,1
2014045666,-0.0447902,0.108553,-0.0403189,0.0,0.998099,-0.0212624,0.054676,-0.0189088,0.346405,0.0,0.0,1,0,0,0,0,1
2014142631,-0.0466716,0.110037,-0.0385423,0.0,0.998054,-0.0222347,0.0554145,-0.0179526,0.343122,0.0,0.0,1,0,0,0,0,1
2014262424,-0.0473121,0.106691,-0.0351599,0.0,0.998166,-0.0226795,0.0537121,-0.0162881,0.331678,0.0,0.0,1,0,0,0,0,1
2014358495,-0.0587322,0.102084,-0.0574157,0.0,0.997899,-0.0278477,0.0518185,-0.0271568,0.324614,0.0,0.0,1,0,0,0,0,1
2014455350,-0.0614481,0.102236,-0.0539241,0.0,0.997902,-0.0292911,0.0518803,-0.0253418,0.339243,0.0,0.0,1,0,0,0,0,1
2014552323,-0.0615958,0.104163,-0.0500721,0.0,0.997898,-0.0294391,0.0527869,-0.0233851,0.361932,0.0,0.0,1,0,0,0,0,1
2014672018,-0.0569855,0.0966443,-0.0505067,0.0,0.998144,-0.0272274,0.0489869,-0.0238353,0.35777,0.0,0.0,1,0,0,0,0,1
2014765760,-0.0536672,0.097608,-0.0514865,0.0,0.998153,-0.0255343,0.0494407,-0.024392,0.372797,0.0,0.0,1,0,0,0,0,1
2014862867,-0.0463424,0.100332,-0.0549749,0.0,0.998129,-0.0217534,0.0507484,-0.0262807,0.373036,0.0,0.0,1,0,0,0,0,1
2014953934,-0.0461709,0.104312,-0.0565013,0.0,0.99801,-0.0215706,0.0527488,-0.0269981,0.358167,0.0,0.0,1,0,0,0,0,1
2015071241,-0.0492652,0.0987735,-0.0554744,0.0,0.998127,-0.0232219,0.050015,-0.026476,0.317126,0.0,0.0,1,0,0,0,0,1
2015167482,-0.0517386,0.107665,-0.0863656,0.0,0.997347,-0.0234828,0.0548535,-0.041702,0.329204,0.0,0.0,1,0,0,0,0,1
2015264025,-0.0484345,0.114322,-0.0874865,0.0,0.99718,-0.0216547,0.0581156,-0.042263,0.324815,0.0,0.0,1,0,0,0,0,1
2015359558,-0.0498776,0.119456,-0.0860858,0.0,0.997046,-0.022301,0.06069,-0.0414524,0.3247,0.0,0.0,1,0,0,0,0,1
2015480954,-0.0454548,0.123355,-0.0843486,0.0,0.997013,-0.0200639,0.0625242,-0.0406713,0.331648,0.0,0.0,1,0,0,0,0,1
2015577214,-0.0448392,0.126281,-0.0865764,0.0,0.996883,-0.0196222,0.0639916,-0.0417644,0.353603,0.0,0.0,1,0,0,0,0,1
2015674047,-0.0448844,0.128377,-0.0873941,0.0,0.9968,-0.0195714,0.0650451,-0.0421441,0.367947,0.0,0.0,1,0,0,0,0,1
2015766600,-0.0551334,0.131001,-0.079733,0.0,0.996756,-0.0248745,0.0664732,-0.0379527,0.374795,0.0,0.0,1,0,0,0,0,1
2015886467,-0.0749041,0.132272,-0.0630134,0.0,0.996697,-0.0352625,0.0671855,-0.0289373,0.371999,0.0,0.0,1,0,0,0,0,1
2015983637,-0.0977211,0.13352,-0.044839,0.0,0.996404,-0.0472263,0.0677066,-0.0190836,0.370678,0.0,0.0,1,0,0,0,0,1
2016080102,-0.123676,0.118324,-0.0511547,0.0,0.99611,-0.0601612,0.0605728,-0.0218282,0.34315,0.0,0.0,1,0,0,0,0,1
