timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1923864859,25.6754,29.87,101017.0,1.20025
1923874918,25.9264,29.87,101014.0,1.20021
1923895185,25.5909,29.88,101018.0,1.20026
1923905245,25.5063,29.88,101019.0,1.20027
1923915328,25.8419,29.88,101015.0,1.20023
1923935615,25.5909,29.87,101018.0,1.20026
1923945665,25.9264,29.87,101014.0,1.20021
1923955713,25.9264,29.87,101014.0,1.20021
1923975909,26.1748,29.87,101011.0,1.20018
1923986005,25.7573,29.87,101016.0,1.20024
1923996057,26.0929,29.87,101012.0,1.20019
1924016157,25.7573,29.87,101016.0,1.20024
1924026368,25.8419,29.87,101015.0,1.20023
1924036409,25.8419,29.87,101015.0,1.20023
1924056543,25.7573,29.87,101016.0,1.20024
1924066594,25.3398,29.87,101021.0,1.2003
1924076710,25.7573,29.87,101016.0,1.20024
1924096885,25.1734,29.87,101023.0,1.20032
1924106972,25.9264,29.87,101014.0,1.20021
1924117027,26.0929,29.87,101012.0,1.20019
1924137215,26.0084,29.88,101013.0,1.2002
1924147271,25.7573,29.88,101016.0,1.20024
1924157319,25.4244,29.88,101020.0,1.20028
1924177614,25.6754,29.87,101017.0,1.20025
1924187681,26.0084,29.87,101013.0,1.2002
1924197731,25.8419,29.87,101015.0,1.20023
1924218067,25.5063,29.87,101019.0,1.20027
1924228115,25.8419,29.87,101015.0,1.20023
1924238399,25.4244,29.87,101020.0,1.20028
1924258539,26.0084,29.87,101013.0,1.2002
1924268728,25.9264,29.87,101014.0,1.20021
1924278782,25.9264,29.87,101014.0,1.20021
1924298914,25.5063,29.87,101019.0,1.20027
1924308967,26.0084,29.87,101013.0,1.2002
1924319140,25.8419,29.87,101015.0,1.20023
1924339252,25.6754,29.88,101017.0,1.20025
1924349317,25.8419,29.88,101015.0,1.20023
1924359376,25.6754,29.88,101017.0,1.20025
1924379582,26.1748,29.88,101011.0,1.20018
1924389630,25.7573,29.88,101016.0,1.20024
1924399714,26.0084,29.88,101013.0,1.2002
1924419937,26.0929,29.87,101012.0,1.20019
1924430018,26.1748,29.87,101011.0,1.20018
1924440067,25.6754,29.87,101017.0,1.20025
1924460199,25.7573,29.88,101016.0,1.20024
1924470318,25.7573,29.88,101016.0,1.20024
1924480367,25.7573,29.88,101016.0,1.20024
1924500520,25.6754,29.88,101017.0,1.20025
1924510615,25.4244,29.88,101020.0,1.20028
1924520722,25.6754,29.88,101017.0,1.20025
1924540814,25.7573,29.88,101016.0,1.20024
1924550958,25.7573,29.88,101016.0,1.20024
1924561008,26.1748,29.88,101011.0,1.20018
1924581325,25.1734,29.88,101023.0,1.20032
1924591373,25.5909,29.88,101018.0,1.20026
1924601540,25.9264,29.88,101014.0,1.20021
1924621637,25.4244,29.88,101020.0,1.20028
1924631689,25.4244,29.88,101020.0,1.20028
1924641739,25.7573,29.88,101016.0,1.20024
1924662068,25.4244,29.88,101020.0,1.20028
1924672118,25.9264,29.88,101014.0,1.20021
1924682419,25.8419,29.88,101015.0,1.20023
1924702516,26.2594,29.87,101010.0,1.20017
1924712856,25.8419,29.87,101015.0,1.20023
1924722905,26.0084,29.87,101013.0,1.2002
1924743263,25.5063,29.88,101019.0,1.20027
1924753321,25.6754,29.88,101017.0,1.20025
1924763374,25.2579,29.88,101022.0,1.20031
1924783615,25.3398,29.88,101021.0,1.2003
1924793680,25.4244,29.88,101020.0,1.20028
1924803902,25.7573,29.88,101016.0,1.20024
1924824023,25.9264,29.88,101014.0,1.20021
1924834087,25.6754,29.88,101017.0,1.20025
1924844139,26.0929,29.88,101012.0,1.20019
1924864363,26.2594,29.87,101010.0,1.20017
1924874424,25.9264,29.87,101014.0,1.20021
1924884476,25.9264,29.87,101014.0,1.20021
1924904712,25.5909,29.88,101018.0,1.20026
1924914767,25.9264,29.88,101014.0,1.20021
1924924808,25.8419,29.88,101015.0,1.20023
1924944902,25.3398,29.88,101021.0,1.2003
1924955125,25.8419,29.88,101015.0,1.20023
1924965191,25.9264,29.88,101014.0,1.20021
1924985319,25.4244,29.88,101020.0,1.20028
1924995368,25.4244,29.88,101020.0,1.20028
1925005601,25.4244,29.88,101020.0,1.20028
1925025717,25.0915,29.88,101024.0,1.20033
1925036012,25.1734,29.88,101023.0,1.20032
1925046062,25.4244,29.88,101020.0,1.20028
1925066378,25.5063,29.88,101019.0,1.20027
1925076432,25.4244,29.88,101020.0,1.20028
1925086531,25.1734,29.88,101023.0,1.20032
1925106835,25.8419,29.88,101015.0,1.20023
1925116883,25.1734,29.88,101023.0,1.20032
1925126935,25.6754,29.88,101017.0,1.20025
1925147205,24.7559,29.88,101028.0,1.20038
1925157268,25.6754,29.88,101017.0,1.20025
1925167328,25.0915,29.88,101024.0,1.20033
1925187555,25.0915,29.88,101024.0,1.20033
1925197608,25.3398,29.88,101021.0,1.2003
1925207656,25.0915,29.88,101024.0,1.20033
1925227954,25.0915,29.88,101024.0,1.20033
1925238004,25.5063,29.88,101019.0,1.20027
1925248084,25.1734,29.88,101023.0,1.20032
1925268185,24.674,29.88,101029.0,1.20039
1925278366,25.2579,29.88,101022.0,1.20031
1925288415,25.5063,29.88,101019.0,1.20027
1925308710,25.1734,29.88,101023.0,1.20032
1925318771,25.0069,29.88,101025.0,1.20034
1925328820,24.925,29.88,101026.0,1.20036
1925348919,25.0069,29.88,101025.0,1.20034
1925359181,25.2579,29.88,101022.0,1.20031
1925369273,24.8404,29.88,101027.0,1.20037
1925389578,25.0915,29.88,101024.0,1.20033
1925399626,25.0915,29.88,101024.0,1.20033
1925409682,25.0915,29.88,101024.0,1.20033
1925429783,24.8404,29.88,101027.0,1.20037
1925439961,25.2579,29.88,101022.0,1.20031
1925450013,24.7559,29.88,101028.0,1.20038
1925470122,25.7573,29.88,101016.0,1.20024
1925480170,25.0915,29.88,101024.0,1.20033
1925490404,25.5063,29.88,101019.0,1.20027
1925510517,24.5049,29.88,101031.0,1.20042
1925520756,25.1734,29.88,101023.0,1.20032
1925530804,25.1734,29.88,101023.0,1.20032
1925550913,25.2579,29.88,101022.0,1.20031
1925561046,25.0915,29.88,101024.0,1.20033
1925571137,25.0915,29.88,101024.0,1.20033
1925591234,25.0069,29.88,101025.0,1.20034
1925601323,25.2579,29.88,101022.0,1.20031
1925611406,24.925,29.88,101026.0,1.20036
1925631687,25.0069,29.89,101025.0,1.20034
1925641737,24.8404,29.89,101027.0,1.20037
1925651905,25.4244,29.89,101020.0,1.20028
1925672004,24.423,29.88,101032.0,1.20043
1925682054,25.4244,29.88,101020.0,1.20028
1925692102,25.1734,29.88,101023.0,1.20032
1925712358,25.5063,29.89,101019.0,1.20027
1925722413,25.0915,29.89,101024.0,1.20033
1925732462,25.1734,29.89,101023.0,1.20032
1925752719,25.5909,29.88,101018.0,1.20026
1925762766,25.0069,29.88,101025.0,1.20034
1925772818,25.0915,29.88,101024.0,1.20033
1925792911,25.1734,29.89,101023.0,1.20032
1925803110,24.674,29.89,101029.0,1.20039
1925813209,25.0069,29.89,101025.0,1.20034
1925833482,25.1734,29.88,101023.0,1.20032
1925843531,25.3398,29.88,101021.0,1.2003
1925853572,25.1734,29.88,101023.0,1.20032
1925873667,25.3398,29.89,101021.0,1.2003
1925883726,25.1734,29.89,101023.0,1.20032
1925893813,25.3398,29.89,101021.0,1.2003
1925914004,25.2579,29.89,101022.0,1.20031
1925924086,25.3398,29.89,101021.0,1.2003
1925934148,25.5909,29.89,101018.0,1.20026
1925954431,25.0915,29.88,101024.0,1.20033
1925964481,25.3398,29.88,101021.0,1.2003
1925974530,25.8419,29.88,101015.0,1.20023
1925994801,25.6754,29.88,101017.0,1.20025
1926004850,25.4244,29.88,101020.0,1.20028
1926014898,25.5063,29.88,101019.0,1.20027
1926035196,25.0069,29.89,101025.0,1.20034
1926045282,25.0915,29.89,101024.0,1.20033
1926055332,25.6754,29.89,101017.0,1.20025
1926075610,25.6754,29.89,101017.0,1.20025
1926085661,25.3398,29.89,101021.0,1.2003
1926095709,25.3398,29.89,101021.0,1.2003
1926115958,25.5909,29.89,101018.0,1.20026
1926126022,25.5063,29.89,101019.0,1.20027
1926136072,25.5063,29.89,101019.0,1.20027
1926156165,25.0915,29.88,101024.0,1.20033
1926166418,26.0084,29.88,101013.0,1.2002
1926176474,25.6754,29.88,101017.0,1.20025
1926196713,25.3398,29.89,101021.0,1.2003
1926206761,25.3398,29.89,101021.0,1.2003
1926216844,25.1734,29.89,101023.0,1.20032
1926236941,25.9264,29.89,101014.0,1.20021
1926247112,25.9264,29.89,101014.0,1.20021
1926257174,25.3398,29.89,101021.0,1.2003
1926277326,25.2579,29.89,101022.0,1.20031
1926287384,26.0929,29.89,101012.0,1.20019
1926297557,25.6754,29.89,101017.0,1.20025
1926317650,25.7573,29.89,101016.0,1.20024
1926327698,25.8419,29.89,101015.0,1.20023
1926337770,26.0084,29.89,101013.0,1.2002
1926357990,25.9264,29.88,101014.0,1.20021
1926368039,25.8419,29.88,101015.0,1.20023
1926378095,25.4244,29.88,101020.0,1.20028
1926398389,26.0929,29.89,101012.0,1.20019
1926408437,25.9264,29.89,101014.0,1.20021
1926418498,25.9264,29.89,101014.0,1.20021
1926438821,25.6754,29.88,101017.0,1.20025
1926448910,25.8419,29.88,101015.0,1.20023
1926459155,25.7573,29.88,101016.0,1.20024
1926479319,25.9264,29.88,101014.0,1.20021
1926489611,25.8419,29.88,101015.0,1.20023
1926499711,26.6769,29.88,101005.0,1.20011
1926519979,26.0084,29.89,101013.0,1.2002
1926530029,26.2594,29.89,101010.0,1.20017
1926540077,26.3413,29.89,101009.0,1.20015
1926560170,25.9264,29.89,101014.0,1.20021
1926570370,26.5923,29.89,101006.0,1.20012
1926580423,26.1748,29.89,101011.0,1.20018
1926600522,26.1748,29.89,101011.0,1.20018
1926610572,26.0084,29.89,101013.0,1.2002
1926620772,26.1748,29.89,101011.0,1.20018
1926640867,26.7588,29.88,101004.0,1.20009
1926650915,26.2594,29.88,101010.0,1.20017
1926660969,26.2594,29.88,101010.0,1.20017
1926681219,25.8419,29.89,101015.0,1.20023
1926691270,26.2594,29.89,101010.0,1.20017
1926701362,25.5909,29.89,101018.0,1.20026
1926721516,25.9264,29.89,101014.0,1.20021
1926731567,26.5923,29.89,101006.0,1.20012
1926741615,26.1748,29.89,101011.0,1.20018
1926761765,26.3413,29.88,101009.0,1.20015
1926771967,26.7588,29.88,101004.0,1.20009
1926782018,26.3413,29.88,101009.0,1.20015
1926802336,26.4258,29.89,101008.0,1.20014
1926812386,26.0929,29.89,101012.0,1.20019
1926822437,26.3413,29.89,101009.0,1.20015
1926842534,26.4258,29.88,101008.0,1.20014
1926852776,26.5104,29.88,101007.0,1.20013
1926862825,26.0929,29.88,101012.0,1.20019
1926883120,26.0929,29.89,101012.0,1.20019
1926893169,26.3413,29.89,101009.0,1.20015
1926903245,26.2594,29.89,101010.0,1.20017
1926923396,26.1748,29.89,101011.0,1.20018
1926933632,26.1748,29.89,101011.0,1.20018
1926943720,26.4258,29.89,101008.0,1.20014
1926964074,26.4258,29.89,101008.0,1.20014
1926974164,26.3413,29.89,101009.0,1.20015
1926984215,26.3413,29.89,101009.0,1.20015
1927004499,26.0084,29.89,101013.0,1.2002
1927014551,26.2594,29.89,101010.0,1.20017
1927024833,26.6769,29.89,101005.0,1.20011
1927044972,26.4258,29.88,101008.0,1.20014
1927055126,26.6769,29.88,101005.0,1.20011
1927065182,26.3413,29.88,101009.0,1.20015
1927085325,26.0929,29.89,101012.0,1.20019
1927095385,26.4258,29.89,101008.0,1.20014
1927105595,25.9264,29.89,101014.0,1.20021
1927125687,26.2594,29.88,101010.0,1.20017
1927135739,26.4258,29.88,101008.0,1.20014
1927145789,26.0084,29.88,101013.0,1.2002
1927165979,26.0929,29.89,101012.0,1.20019
1927176027,27.0098,29.89,101001.0,1.20006
1927186079,26.1748,29.89,101011.0,1.20018
1927206377,25.9264,29.89,101014.0,1.20021
1927216425,26.1748,29.89,101011.0,1.20018
1927226490,26.2594,29.89,101010.0,1.20017
1927246587,26.3413,29.89,101009.0,1.20015
1927256720,25.9264,29.89,101014.0,1.20021
1927266773,26.3413,29.89,101009.0,1.20015
1927286866,26.1748,29.89,101011.0,1.20018
1927296915,26.5104,29.89,101007.0,1.20013
1927307140,26.4258,29.89,101008.0,1.20014
1927327249,26.4258,29.88,101008.0,1.20014
1927337320,26.5923,29.88,101006.0,1.20012
1927347370,26.6769,29.88,101005.0,1.20011
1927367654,26.0929,29.9,101012.0,1.20019
1927377708,26.0929,29.9,101012.0,1.20019
1927387978,26.5104,29.9,101007.0,1.20013
1927408136,26.3413,29.89,101009.0,1.20015
1927418377,27.0098,29.89,101001.0,1.20006
1927428468,26.5104,29.89,101007.0,1.20013
1927448789,26.4258,29.89,101008.0,1.20014
1927458837,26.5104,29.89,101007.0,1.20013
1927468885,26.5923,29.89,101006.0,1.20012
1927488983,26.3413,29.89,101009.0,1.20015
1927499191,26.2594,29.89,101010.0,1.20017
1927509239,26.0084,29.89,101013.0,1.2002
1927529509,26.2594,29.89,101010.0,1.20017
1927539593,26.5104,29.89,101007.0,1.20013
1927549646,26.5104,29.89,101007.0,1.20013
1927569747,26.5104,29.89,101007.0,1.20013
1927579970,26.0929,29.89,101012.0,1.20019
1927590020,26.1748,29.89,101011.0,1.20018
1927610312,26.2594,29.88,101010.0,1.20017
1927620363,27.0917,29.88,101000.0,1.20005
1927630412,26.4258,29.88,101008.0,1.20014
1927650512,26.4258,29.89,101008.0,1.20014
1927660733,26.4258,29.89,101008.0,1.20014
1927670781,26.5923,29.89,101006.0,1.20012
1927690885,25.9264,29.89,101014.0,1.20021
1927700934,26.0084,29.89,101013.0,1.2002
1927711193,26.1748,29.89,101011.0,1.20018
1927731324,26.2594,29.89,101010.0,1.20017
1927741533,26.2594,29.89,101010.0,1.20017
1927751581,26.4258,29.89,101008.0,1.20014
1927771721,25.9264,29.89,101014.0,1.20021
1927781775,26.0929,29.89,101012.0,1.20019
1927792039,26.7588,29.89,101004.0,1.20009
1927812145,26.0084,29.89,101013.0,1.2002
1927822344,27.0098,29.89,101001.0,1.20006
1927832393,26.4258,29.89,101008.0,1.20014
1927852492,26.0084,29.89,101013.0,1.2002
1927862550,26.5104,29.89,101007.0,1.20013
1927872724,26.5104,29.89,101007.0,1.20013
1927892863,26.2594,29.89,101010.0,1.20017
1927902942,26.5923,29.89,101006.0,1.20012
1927913001,26.4258,29.89,101008.0,1.20014
1927933192,25.8419,29.89,101015.0,1.20023
1927943282,26.4258,29.89,101008.0,1.20014
1927953348,26.1748,29.89,101011.0,1.20018
1927973553,26.4258,29.89,101008.0,1.20014
1927983601,26.0084,29.89,101013.0,1.2002
1927993658,26.1748,29.89,101011.0,1.20018
1928013816,26.1748,29.89,101011.0,1.20018
1928023980,26.3413,29.89,101009.0,1.20015
1928034087,25.9264,29.89,101014.0,1.20021
1928054402,26.2594,29.89,101010.0,1.20017
1928064452,25.7573,29.89,101016.0,1.20024
1928074567,26.1748,29.89,101011.0,1.20018
1928094751,26.3413,29.88,101009.0,1.20015
1928104802,26.3413,29.88,101009.0,1.20015
1928114875,26.1748,29.88,101011.0,1.20018
1928135194,26.0084,29.89,101013.0,1.2002
1928145242,26.0929,29.89,101012.0,1.20019
1928155336,26.3413,29.89,101009.0,1.20015
1928175605,25.9264,29.89,101014.0,1.20021
1928185693,26.0084,29.89,101013.0,1.2002
1928195747,26.0084,29.89,101013.0,1.2002
1928215970,26.2594,29.89,101010.0,1.20017
1928226019,26.0084,29.89,101013.0,1.2002
1928236081,26.0084,29.89,101013.0,1.2002
1928256214,26.4258,29.89,101008.0,1.20014
1928266433,26.2594,29.89,101010.0,1.20017
1928276482,25.6754,29.89,101017.0,1.20025
1928296751,25.7573,29.89,101016.0,1.20024
1928306799,26.1748,29.89,101011.0,1.20018
1928316847,26.2594,29.89,101010.0,1.20017
1928336940,26.1748,29.89,101011.0,1.20018
1928347167,26.1748,29.89,101011.0,1.20018
1928357215,26.4258,29.89,101008.0,1.20014
1928377323,26.2594,29.89,101010.0,1.20017
1928387378,26.5923,29.89,101006.0,1.20012
1928397582,26.4258,29.89,101008.0,1.20014
1928417675,26.2594,29.89,101010.0,1.20017
1928427734,26.4258,29.89,101008.0,1.20014
1928437783,26.1748,29.89,101011.0,1.20018
1928458070,26.0084,29.89,101013.0,1.2002
1928468124,26.3413,29.89,101009.0,1.20015
1928478347,26.5923,29.89,101006.0,1.20012
1928498457,26.2594,29.89,101010.0,1.20017
1928508510,26.0084,29.89,101013.0,1.2002
1928518558,26.2594,29.89,101010.0,1.20017
1928538802,26.4258,29.89,101008.0,1.20014
1928548856,26.3413,29.89,101009.0,1.20015
1928558908,26.2594,29.89,101010.0,1.20017
1928579140,26.2594,29.9,101010.0,1.20017
1928589211,26.2594,29.9,101010.0,1.20017
1928599266,26.0929,29.9,101012.0,1.20019
1928619365,25.6754,29.89,101017.0,1.20025
1928629543,26.2594,29.89,101010.0,1.20017
1928639611,26.3413,29.89,101009.0,1.20015
1928659703,26.0929,29.89,101012.0,1.20019
1928669759,25.6754,29.89,101017.0,1.20025
1928679889,26.3413,29.89,101009.0,1.20015
1928699988,26.0084,29.89,101013.0,1.2002
1928710037,26.1748,29.89,101011.0,1.20018
1928720086,26.1748,29.89,101011.0,1.20018
1928740192,26.3413,29.89,101009.0,1.20015
1928750345,26.3413,29.89,101009.0,1.20015
1928760404,26.2594,29.89,101010.0,1.20017
1928780501,26.0929,29.89,101012.0,1.20019
1928790550,26.1748,29.89,101011.0,1.20018
1928800766,26.4258,29.89,101008.0,1.20014
1928820857,26.3413,29.89,101009.0,1.20015
1928830906,26.2594,29.89,101010.0,1.20017
1928840957,26.6769,29.89,101005.0,1.20011
1928861177,25.5909,29.89,101018.0,1.20026
1928871226,26.1748,29.89,101011.0,1.20018
1928881319,26.0084,29.89,101013.0,1.2002
1928901643,26.0929,29.89,101012.0,1.20019
1928911694,26.0084,29.89,101013.0,1.2002
1928921744,26.1748,29.89,101011.0,1.20018
1928942030,26.0084,29.89,101013.0,1.2002
1928952071,26.0084,29.89,101013.0,1.2002
1928962134,26.0929,29.89,101012.0,1.20019
1928982369,26.0084,29.89,101013.0,1.2002
1928992442,26.3413,29.89,101009.0,1.20015
1929002492,26.5104,29.89,101007.0,1.20013
1929022589,26.2594,29.9,101010.0,1.20017
1929032840,25.8419,29.9,101015.0,1.20023
1929042890,26.0084,29.9,101013.0,1.2002
1929063202,25.8419,29.9,101015.0,1.20023
1929073268,26.3413,29.9,101009.0,1.20015
1929083372,26.1748,29.9,101011.0,1.20018
1929103554,26.3413,29.89,101009.0,1.20015
1929113602,26.1748,29.89,101011.0,1.20018
1929123696,26.0929,29.89,101012.0,1.20019
1929144012,26.5104,29.89,101007.0,1.20013
1929154140,26.4258,29.89,101008.0,1.20014
1929164199,26.4258,29.89,101008.0,1.20014
1929184340,26.0929,29.9,101012.0,1.20019
1929194392,26.3413,29.9,101009.0,1.20015
1929204451,26.0929,29.9,101012.0,1.20019
1929224747,26.1748,29.9,101011.0,1.20018
1929234818,26.3413,29.9,101009.0,1.20015
1929244868,26.0929,29.9,101012.0,1.20019
1929265024,26.4258,29.89,101008.0,1.20014
1929275213,26.4258,29.89,101008.0,1.20014
1929285278,26.6769,29.89,101005.0,1.20011
1929305574,26.0084,29.9,101013.0,1.2002
1929315640,26.5104,29.9,101007.0,1.20013
1929325697,26.1748,29.9,101011.0,1.20018
1929346068,26.0084,29.89,101013.0,1.2002
1929356118,25.9264,29.89,101014.0,1.20021
1929366382,26.2594,29.89,101010.0,1.20017
1929386488,26.6769,29.89,101005.0,1.20011
1929396553,26.3413,29.89,101009.0,1.20015
1929406732,26.3413,29.89,101009.0,1.20015
1929426884,26.0084,29.9,101013.0,1.2002
1929436986,26.0084,29.9,101013.0,1.2002
1929447185,26.3413,29.9,101009.0,1.20015
1929467319,25.9264,29.89,101014.0,1.20021
1929477547,26.1748,29.89,101011.0,1.20018
1929487598,26.3413,29.89,101009.0,1.20015
1929507739,25.5909,29.89,101018.0,1.20026
1929517794,26.5104,29.89,101007.0,1.20013
1929527886,26.0929,29.89,101012.0,1.20019
1929547986,26.3413,29.9,101009.0,1.20015
1929558037,26.1748,29.9,101011.0,1.20018
1929568086,25.9264,29.9,101014.0,1.20021
1929588341,25.8419,29.9,101015.0,1.20023
1929598417,25.9264,29.9,101014.0,1.20021
1929608466,26.4258,29.9,101008.0,1.20014
1929628686,26.2594,29.89,101010.0,1.20017
1929638737,26.4258,29.89,101008.0,1.20014
1929648800,26.6769,29.89,101005.0,1.20011
1929668907,26.2594,29.9,101010.0,1.20017
1929679152,26.4258,29.9,101008.0,1.20014
1929689200,25.5909,29.9,101018.0,1.20026
1929709321,26.0929,29.89,101012.0,1.20019
1929719374,26.3413,29.89,101009.0,1.20015
1929729629,26.0929,29.89,101012.0,1.20019
1929749760,26.2594,29.9,101010.0,1.20017
1929759938,26.5104,29.9,101007.0,1.20013
1929769996,26.8433,29.9,101003.0,1.20008
1929790091,26.0084,29.9,101013.0,1.2002
1929800163,25.8419,29.9,101015.0,1.20023
1929810378,26.1748,29.9,101011.0,1.20018
1929830571,25.7573,29.89,101016.0,1.20024
1929840803,26.5104,29.89,101007.0,1.20013
1929850852,26.5104,29.89,101007.0,1.20013
1929871150,25.8419,29.9,101015.0,1.20023
1929881204,26.2594,29.9,101010.0,1.20017
1929891253,26.1748,29.9,101011.0,1.20018
1929911368,26.1748,29.9,101011.0,1.20018
1929921483,25.8419,29.9,101015.0,1.20023
1929931535,26.0929,29.9,101012.0,1.20019
1929951683,26.2594,29.9,101010.0,1.20017
1929961731,26.1748,29.9,101011.0,1.20018
1929971957,26.8433,29.9,101003.0,1.20008
1929992087,26.4258,29.9,101008.0,1.20014
1930002140,26.6769,29.9,101005.0,1.20011
1930012233,26.6769,29.9,101005.0,1.20011
1930032376,26.5923,29.9,101006.0,1.20012
1930042425,26.5923,29.9,101006.0,1.20012
1930052514,26.4258,29.9,101008.0,1.20014
1930072798,26.6769,29.9,101005.0,1.20011
1930082847,26.5104,29.9,101007.0,1.20013
1930092907,26.3413,29.9,101009.0,1.20015
1930113179,25.9264,29.9,101014.0,1.20021
1930123265,25.8419,29.9,101015.0,1.20023
1930133321,26.0929,29.9,101012.0,1.20019
1930153542,26.2594,29.9,101010.0,1.20017
1930163590,26.8433,29.9,101003.0,1.20008
1930173668,26.6769,29.9,101005.0,1.20011
1930193801,26.1748,29.89,101011.0,1.20018
1930203927,26.4258,29.89,101008.0,1.20014
1930213980,26.4258,29.89,101008.0,1.20014
1930234143,26.1748,29.9,101011.0,1.20018
1930244191,26.0084,29.9,101013.0,1.2002
1930254349,26.0929,29.9,101012.0,1.20019
1930274469,26.0084,29.9,101013.0,1.2002
1930284542,26.2594,29.9,101010.0,1.20017
1930294598,26.3413,29.9,101009.0,1.20015
1930314785,26.5104,29.9,101007.0,1.20013
1930324879,26.2594,29.9,101010.0,1.20017
1930334936,26.2594,29.9,101010.0,1.20017
1930355150,26.2594,29.9,101010.0,1.20017
1930365235,26.4258,29.9,101008.0,1.20014
1930375322,26.2594,29.9,101010.0,1.20017
1930395634,26.5104,29.9,101007.0,1.20013
1930405715,26.4258,29.9,101008.0,1.20014
1930415915,26.2594,29.9,101010.0,1.20017
1930436015,26.1748,29.9,101011.0,1.20018
1930446064,26.5104,29.9,101007.0,1.20013
1930456148,26.4258,29.9,101008.0,1.20014
1930476391,26.3413,29.9,101009.0,1.20015
1930486440,25.9264,29.9,101014.0,1.20021
1930496488,26.2594,29.9,101010.0,1.20017
1930516714,26.4258,29.9,101008.0,1.20014
1930526763,26.1748,29.9,101011.0,1.20018
1930536812,26.0084,29.9,101013.0,1.2002
1930556930,26.3413,29.9,101009.0,1.20015
1930567154,26.2594,29.9,101010.0,1.20017
1930577202,26.0929,29.9,101012.0,1.20019
1930597342,26.4258,29.9,101008.0,1.20014
1930607393,26.0084,29.9,101013.0,1.2002
1930617586,26.8433,29.9,101003.0,1.20008
1930637693,26.0084,29.9,101013.0,1.2002
1930647745,26.1748,29.9,101011.0,1.20018
1930657793,26.5104,29.9,101007.0,1.20013
1930677998,25.8419,29.9,101015.0,1.20023
1930688049,26.5923,29.9,101006.0,1.20012
1930698097,26.1748,29.9,101011.0,1.20018
1930718331,26.5923,29.9,101006.0,1.20012
1930728382,26.1748,29.9,101011.0,1.20018
1930738431,26.0929,29.9,101012.0,1.20019
1930758540,26.2594,29.9,101010.0,1.20017
1930768755,25.7573,29.9,101016.0,1.20024
1930778803,26.2594,29.9,101010.0,1.20017
1930798908,26.0929,29.9,101012.0,1.20019
1930808976,25.9264,29.9,101014.0,1.20021
1930819146,25.9264,29.9,101014.0,1.20021
1930839401,26.3413,29.9,101009.0,1.20015
1930849644,26.4258,29.9,101008.0,1.20014
1930859693,26.0929,29.9,101012.0,1.20019
1930880008,26.3413,29.9,101009.0,1.20015
1930890055,26.0084,29.9,101013.0,1.2002
1930900122,26.1748,29.9,101011.0,1.20018
1930920359,26.0084,29.89,101013.0,1.2002
1930930407,25.8419,29.89,101015.0,1.20023
1930940456,26.4258,29.89,101008.0,1.20014
1930960772,26.2594,29.9,101010.0,1.20017
1930970819,26.1748,29.9,101011.0,1.20018
1930980868,26.5923,29.9,101006.0,1.20012
1931000965,26.4258,29.9,101008.0,1.20014
1931011111,26.0084,29.9,101013.0,1.2002
1931021160,26.5104,29.9,101007.0,1.20013
1931041253,26.3413,29.9,101009.0,1.20015
1931051319,26.2594,29.9,101010.0,1.20017
1931061533,26.2594,29.9,101010.0,1.20017
1931081645,25.8419,29.9,101015.0,1.20023
1931091694,26.6769,29.9,101005.0,1.20011
1931101743,26.4258,29.9,101008.0,1.20014
1931121978,26.7588,29.9,101004.0,1.20009
1931132028,26.5104,29.9,101007.0,1.20013
1931142079,26.5104,29.9,101007.0,1.20013
1931162352,26.1748,29.9,101011.0,1.20018
1931172403,26.4258,29.9,101008.0,1.20014
1931182455,26.0929,29.9,101012.0,1.20019
1931202556,26.2594,29.9,101010.0,1.20017
1931212743,26.4258,29.9,101008.0,1.20014
1931222792,26.6769,29.9,101005.0,1.20011
1931242884,26.1748,29.9,101011.0,1.20018
1931252932,26.5923,29.9,101006.0,1.20012
1931263139,25.7573,29.9,101016.0,1.20024
1931283260,26.0084,29.9,101013.0,1.2002
1931293356,26.5923,29.9,101006.0,1.20012
1931303520,26.8433,29.9,101003.0,1.20008
1931323720,26.8433,29.9,101003.0,1.20008
1931333768,26.4258,29.9,101008.0,1.20014
1931343907,26.7588,29.9,101004.0,1.20009
1931364001,26.2594,29.9,101010.0,1.20017
1931374092,26.1748,29.9,101011.0,1.20018
1931384177,26.7588,29.9,101004.0,1.20009
1931404394,26.4258,29.9,101008.0,1.20014
1931414443,26.4258,29.9,101008.0,1.20014
1931424500,26.8433,29.9,101003.0,1.20008
1931444708,26.7588,29.9,101004.0,1.20009
1931454762,26.5104,29.9,101007.0,1.20013
1931464815,27.1763,29.9,100999.0,1.20004
1931484907,26.3413,29.9,101009.0,1.20015
1931495156,26.1748,29.9,101011.0,1.20018
1931505208,26.6769,29.9,101005.0,1.20011
1931525323,25.8419,29.9,101015.0,1.20023
1931535380,26.0084,29.9,101013.0,1.2002
1931545532,26.5923,29.9,101006.0,1.20012
1931565638,26.4258,29.9,101008.0,1.20014
1931575685,26.5923,29.9,101006.0,1.20012
1931585743,26.1748,29.9,101011.0,1.20018
1931606045,26.5923,29.9,101006.0,1.20012
1931616114,26.0929,29.9,101012.0,1.20019
1931626355,26.0084,29.9,101013.0,1.2002
1931646448,26.4258,29.9,101008.0,1.20014
1931656499,26.1748,29.9,101011.0,1.20018
1931666550,26.7588,29.9,101004.0,1.20009
1931686827,26.3413,29.9,101009.0,1.20015
