timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
1857654145,-0.10586,0.0162442,0.0271955,0.188388,-0.0419843,-0.158358,-0.0932176,-0.0199236,-0.456669,0.0220236,1.20959,0.288836,0.0,0.0,0.185501,0.26436,0.264376,0.216721,0.744299,0.744307,4.04923,0.00251114,0.00250823,0.00250802,0.0901499,1.91065,0.300327,0.0,0.0,0.601977,0.000137127,0.00340988,0.0137044,0.0,0.0,0.0,0.0,0.0,0.0
1857858969,-0.118842,-0.0248896,-0.088027,0.171546,-0.046777,0.0687466,-0.0932176,-0.0199236,-0.456669,-0.0100971,1.20959,0.288836,0.0,0.0,0.185501,0.264415,0.264434,0.172698,0.748213,0.748223,4.04753,0.00251114,0.00250823,0.00250802,0.0901501,1.91065,0.300327,0.0,0.0,0.601977,0.000277438,0.00576615,0.0113691,0.0,0.0,0.0,0.0,0.0,0.0
1858060542,-0.0963558,-0.0102636,-0.0174547,0.164688,-0.04318,0.149801,-0.0932176,-0.0199236,-0.456669,-0.0316765,1.20959,0.288836,0.0,0.0,0.185501,0.264474,0.264495,0.157272,0.750243,0.750254,4.04865,0.00251114,0.00250823,0.00250802,0.0901502,1.91065,0.300327,0.0,0.0,0.601977,0.000208545,0.00453608,0.0098266,0.0,0.0,0.0,0.0,0.0,0.0
1858261342,-0.061459,0.0112712,0.00645112,0.145403,-0.0463353,0.562653,-0.0932176,-0.0199236,-0.456669,-0.00258383,1.20959,0.288836,0.0,0.0,0.185501,0.264505,0.264526,0.292143,0.753745,0.753758,4.04849,0.00251114,0.00250823,0.00250802,0.0901504,1.91065,0.300327,0.0,0.0,0.601977,0.000229835,0.00214594,0.00602504,0.0,0.0,0.0,0.0,0.0,0.0
1858462169,-0.115229,-0.0226908,-0.0074832,0.128229,-0.0382071,0.460667,-0.0932176,-0.0199236,-0.456669,0.0148565,1.20959,0.288836,0.0,0.0,0.185501,0.264455,0.264475,0.149322,0.756834,0.756847,4.04876,0.00251114,0.00250823,0.00250802,0.0901505,1.91065,0.300327,0.0,0.0,0.601977,0.000348367,0.00526974,0.0123779,0.0,0.0,0.0,0.0,0.0,0.0
1858662942,-0.104871,-0.0599132,-0.0470853,0.11534,-0.0373044,0.0532875,-0.0932176,-0.0199236,-0.456669,0.0294666,1.20959,0.288836,0.0,0.0,0.185501,0.26446,0.264479,0.23755,0.760368,0.760383,4.0485,0.00251114,0.00250823,0.00250802,0.0901506,1.91065,0.300327,0.0,0.0,0.601977,0.00042698,0.00683056,0.0145387,0.0,0.0,0.0,0.0,0.0,0.0
1858867773,-0.080898,-0.041596,0.0800869,0.113764,-0.0386846,0.111319,-0.0932176,-0.0199236,-0.456669,0.0319609,1.20959,0.288836,0.0,0.0,0.185501,0.26442,0.264438,0.157251,0.761849,0.761864,4.04731,0.00251114,0.00250823,0.00250802,0.0901508,1.91065,0.300327,0.0,0.0,0.601977,0.000810491,0.00600553,0.0135126,0.0,0.0,0.0,0.0,0.0,0.0
1859069342,-0.0812711,0.0072879,-0.091145,0.107428,-0.0363144,0.0508118,-0.0932176,-0.0199236,-0.456669,0.0245123,1.20959,0.288836,0.0,0.0,0.185501,0.264557,0.264574,0.170175,0.766016,0.766033,4.04829,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.000715484,0.00673113,0.0157551,0.0,0.0,0.0,0.0,0.0,0.0
1859270300,-0.116549,-0.125133,0.0151893,0.09548,-0.0408785,-0.113638,-0.0932176,-0.0199236,-0.456669,-0.0678032,1.20959,0.288836,0.0,0.0,0.185501,0.264554,0.26457,0.205673,0.767905,0.767922,4.04826,0.00251114,0.00250823,0.00250802,0.0901507,1.91065,0.300327,0.0,0.0,0.601977,0.000444575,0.00893785,0.0201185,0.0,0.0,0.0,0.0,0.0,0.0
1859475742,-0.0709493,0.0560738,0.0340722,0.0980706,-0.0443189,-0.0543499,-0.0932176,-0.0199236,-0.456669,0.0559315,1.20959,0.288836,0.0,0.0,0.185501,0.264529,0.264545,0.287333,0.769354,0.769372,4.0478,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.000415001,0.00402209,0.0134885,0.0,0.0,0.0,0.0,0.0,0.0
1859675742,0.00737015,0.027332,-0.0235075,0.117106,-0.040287,0.182606,-0.0932176,-0.0199236,-0.456669,0.0412632,1.20959,0.288836,0.0,0.0,0.185501,0.264607,0.26462,0.17396,0.773142,0.77316,4.04873,0.00251114,0.00250823,0.00250802,0.0901507,1.91065,0.300327,0.0,0.0,0.601977,0.00138393,0.00225773,0.00332926,0.0,0.0,0.0,0.0,0.0,0.0
1859877342,-0.0389358,-0.0587442,-0.0598003,0.110262,-0.0369427,-0.250965,-0.0932176,-0.0199236,-0.456669,-0.0324086,1.20959,0.288836,0.0,0.0,0.185501,0.264607,0.264619,0.149304,0.776638,0.776657,4.04708,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.00117971,0.00413228,0.00711611,0.0,0.0,0.0,0.0,0.0,0.0
1860074172,-0.0147848,-0.070972,-0.0630967,0.117093,-0.0414939,0.241261,-0.0932176,-0.0199236,-0.456669,0.0465607,1.20959,0.288836,0.0,0.0,0.185501,0.264606,0.264615,0.149147,0.778551,0.778571,4.0469,0.00251114,0.00250823,0.00250802,0.090151,1.91065,0.300327,0.0,0.0,0.601977,0.000849185,0.0060718,0.010602,0.0,0.0,0.0,0.0,0.0,0.0
1860283742,-0.0215424,-0.0835345,-0.0823262,0.108734,-0.0422026,-0.163803,-0.0932176,-0.0199236,-0.456669,0.0591793,1.20959,0.288836,0.0,0.0,0.185501,0.264598,0.264605,0.215023,0.7806,0.78062,4.04724,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.00167361,0.00928206,0.0185014,0.0,0.0,0.0,0.0,0.0,0.0
1860484542,-0.0699772,0.011205,-0.0533834,0.111855,-0.0264998,0.172033,-0.0932176,-0.0199236,-0.456669,0.00371112,1.20959,0.288836,0.0,0.0,0.185501,0.264615,0.264621,0.22471,0.783759,0.783777,4.04732,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.00159796,0.00393977,0.00924675,0.0,0.0,0.0,0.0,0.0,0.0
1860685342,-0.103489,-0.0553897,0.0297611,0.0979705,-0.0303362,0.21977,-0.0932176,-0.0199236,-0.456669,0.0464861,1.20959,0.288836,0.0,0.0,0.185501,0.264593,0.264598,0.200406,0.78901,0.789028,4.04725,0.00251114,0.00250823,0.00250802,0.090151,1.91065,0.300327,0.0,0.0,0.601977,0.00141346,0.005416,0.0175478,0.0,0.0,0.0,0.0,0.0,0.0
1860890942,-0.0391006,-0.0415261,-0.00664395,0.0940819,-0.017288,0.00447845,-0.0932176,-0.0199236,-0.456669,0.0330248,1.20959,0.288836,0.0,0.0,0.185501,0.264649,0.264652,0.220657,0.792615,0.792633,4.04773,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.000859307,0.00423753,0.0152493,0.0,0.0,0.0,0.0,0.0,0.0
1861091742,-0.0699827,-0.096917,-0.0170356,0.090652,-0.0215142,0.215685,-0.0932176,-0.0199236,-0.456669,-0.00161906,1.20959,0.288836,0.0,0.0,0.185501,0.264635,0.264637,0.163103,0.797764,0.797781,4.04752,0.00251114,0.00250823,0.00250802,0.090151,1.91065,0.300327,0.0,0.0,0.601977,0.000549028,0.00458717,0.00969609,0.0,0.0,0.0,0.0,0.0,0.0
1861292546,-0.00418827,0.00873583,-0.125211,0.0836406,-0.0108213,0.416872,-0.0932176,-0.0199236,-0.456669,0.0740677,1.20959,0.288836,0.0,0.0,0.185501,0.264668,0.264676,0.149214,0.803131,0.803147,4.04727,0.00251114,0.00250823,0.00250802,0.090151,1.91065,0.300327,0.0,0.0,0.601977,0.000716947,0.00164744,0.0132074,0.0,0.0,0.0,0.0,0.0,0.0
1861493342,-0.0147675,-0.0394015,-0.0627124,0.0888319,-0.010621,0.148657,-0.0932176,-0.0199236,-0.456669,0.0792689,1.20959,0.288836,0.0,0.0,0.185501,0.264561,0.264582,0.186177,0.80812,0.808136,4.04733,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.00191629,0.00233856,0.0037642,0.0,0.0,0.0,0.0,0.0,0.0
1861694942,0.0218782,-0.0260719,-0.00787576,0.0806718,-0.00666219,0.217415,-0.0932176,-0.0199236,-0.456669,0.214975,1.20959,0.288836,0.0,0.0,0.185501,0.264638,0.264681,0.195156,0.815301,0.815318,4.04747,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.00280767,0.00507019,0.0148267,0.0,0.0,0.0,0.0,0.0,0.0
1861895742,-0.0495813,-0.084443,0.046426,0.0572791,-0.0319067,0.226967,-0.0932176,-0.0199236,-0.456669,0.271874,1.20959,0.288836,0.0,0.0,0.185501,0.264762,0.26482,0.178722,0.820851,0.820871,4.04747,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.00459761,0.00655795,0.0131707,0.0,0.0,0.0,0.0,0.0,0.0
1862104542,-0.075614,-0.103653,-0.118639,0.0414705,-0.0551239,0.215494,-0.0932176,-0.0199236,-0.456669,0.11753,1.20959,0.288836,0.0,0.0,0.185501,0.264877,0.26491,0.216488,0.824667,0.82469,4.04779,0.00251114,0.00250823,0.00250802,0.0901508,1.91065,0.300327,0.0,0.0,0.601977,0.00551713,0.0074001,0.0136057,0.0,0.0,0.0,0.0,0.0,0.0
1862305502,-0.0849138,-0.151424,-0.122914,0.00886345,-0.0736133,0.259096,-0.0932176,-0.0199236,-0.456669,0.0629139,1.20959,0.288836,0.0,0.0,0.185501,0.26495,0.264982,0.268687,0.828871,0.828896,4.04819,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.00360283,0.011902,0.0244455,0.0,0.0,0.0,0.0,0.0,0.0
1862502942,-0.0528496,-0.0931959,-0.00408706,0.00613928,-0.0914557,0.433788,-0.0932176,-0.0199236,-0.456669,0.111242,1.20959,0.288836,0.0,0.0,0.185501,0.265165,0.265212,0.164336,0.808503,0.80853,4.04805,0.00251114,0.00250823,0.00250802,0.090151,1.91065,0.300327,0.0,0.0,0.601977,0.00269627,0.0113008,0.0263409,0.0,0.0,0.0,0.0,0.0,0.0
1862703762,-0.213132,-0.146673,-0.113079,-0.0491533,-0.00322133,0.0973072,-0.0932176,-0.0199236,-0.456669,0.164216,1.20959,0.288836,0.0,0.0,0.185501,0.265108,0.265168,0.149252,0.776276,0.776307,4.04765,0.00251114,0.00250823,0.00250802,0.0901512,1.91065,0.300327,0.0,0.0,0.601977,0.00280418,0.0173925,0.039622,0.0,0.0,0.0,0.0,0.0,0.0
1862908573,-0.137009,-0.0636927,0.0705146,-0.0837135,0.0337906,-0.38554,-0.0932176,-0.0199236,-0.456669,0.179798,1.20959,0.288836,0.0,0.0,0.185501,0.265124,0.265205,0.16533,0.742969,0.743005,4.04752,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00351423,0.0170407,0.0369443,0.0,0.0,0.0,0.0,0.0,0.0
1863114142,-0.0574536,-0.0871923,0.156682,-0.122687,0.0572327,0.0585403,-0.0932176,-0.0199236,-0.456669,0.189392,1.20959,0.288836,0.0,0.0,0.185501,0.265371,0.265435,0.150261,0.708342,0.708384,4.0474,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00391301,0.0145486,0.0340116,0.0,0.0,0.0,0.0,0.0,0.0
1863314942,-0.155679,-0.0270253,0.234569,-0.151299,0.0958984,0.0301056,-0.0932176,-0.0199236,-0.456669,0.181592,1.20959,0.288836,0.0,0.0,0.185501,0.265651,0.265684,0.177317,0.681025,0.68107,4.04728,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00349637,0.0202885,0.0470671,0.0,0.0,0.0,0.0,0.0,0.0
1863515742,-0.0563907,-0.0700926,-0.0916327,-0.131555,0.0687321,-0.0132313,-0.0932176,-0.0199236,-0.456669,0.105779,1.20959,0.288836,0.0,0.0,0.185501,0.265272,0.265301,0.208169,0.679533,0.679577,4.04724,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00283986,0.01221,0.0372478,0.0,0.0,0.0,0.0,0.0,0.0
1863717342,-0.0318025,-0.0417328,0.0639535,-0.139977,0.102341,-0.127089,-0.0932176,-0.0199236,-0.456669,0.116199,1.20959,0.288836,0.0,0.0,0.185501,0.265395,0.265434,0.154723,0.66783,0.667874,4.04707,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00293098,0.00991316,0.03323,0.0,0.0,0.0,0.0,0.0,0.0
1863917342,-0.0246536,-0.0162002,0.124212,-0.139956,0.12901,0.189348,-0.0932176,-0.0199236,-0.456669,0.140781,1.20959,0.288836,0.0,0.0,0.185501,0.265312,0.265349,0.148982,0.65777,0.657817,4.04678,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00305851,0.0106185,0.0326365,0.0,0.0,0.0,0.0,0.0,0.0
1864118942,0.0676275,-0.216426,-0.108397,-0.137371,0.116149,0.168772,-0.0932176,-0.0199236,-0.456669,0.176813,1.20959,0.288836,0.0,0.0,0.185501,0.265216,0.265281,0.14892,0.64021,0.640261,4.0467,0.00251114,0.00250823,0.00250802,0.0901516,1.91065,0.300327,0.0,0.0,0.601977,0.00352944,0.00464807,0.0193739,0.0,0.0,0.0,0.0,0.0,0.0
1864319766,0.141533,-0.126214,0.165153,-0.135785,0.0855688,0.107054,-0.0932176,-0.0199236,-0.456669,0.181232,1.20959,0.288836,0.0,0.0,0.185501,0.265668,0.265722,0.165051,0.624396,0.624452,4.04657,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00393564,0.00709304,0.00485386,0.0,0.0,0.0,0.0,0.0,0.0
1864525377,-0.112953,0.0280764,0.0918895,-0.138875,0.10649,-0.210972,-0.0932176,-0.0199236,-0.456669,0.196658,1.20959,0.288836,0.0,0.0,0.185501,0.265577,0.265622,0.148851,0.610182,0.610239,4.04638,0.00251114,0.00250823,0.00250802,0.0901513,1.91065,0.300327,0.0,0.0,0.601977,0.003891,0.00756398,0.020845,0.0,0.0,0.0,0.0,0.0,0.0
1864726142,-0.0455984,-0.0106555,-0.0615983,-0.150867,0.125106,-0.12586,-0.0932176,-0.0199236,-0.456669,0.170491,1.20959,0.288836,0.0,0.0,0.185501,0.265488,0.265537,0.148828,0.602127,0.602186,4.04615,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00331756,0.00956824,0.0273281,0.0,0.0,0.0,0.0,0.0,0.0
1864926942,0.141933,-0.0767628,0.179518,-0.1408,0.12384,-0.31525,-0.0932176,-0.0199236,-0.456669,0.176077,1.20959,0.288836,0.0,0.0,0.185501,0.265784,0.265824,0.185817,0.598303,0.598363,4.04627,0.00251114,0.00250823,0.00250802,0.0901515,1.91065,0.300327,0.0,0.0,0.601977,0.00372827,0.00701036,0.0173738,0.0,0.0,0.0,0.0,0.0,0.0
1865124542,0.034036,-0.0986829,-0.0804076,-0.116557,0.104308,0.13974,-0.0932176,-0.0199236,-0.456669,0.191155,1.20959,0.288836,0.0,0.0,0.185501,0.265535,0.265583,0.164991,0.595761,0.595819,4.04625,0.00251114,0.00250823,0.00250802,0.0901514,1.91065,0.300327,0.0,0.0,0.601977,0.00425652,0.0054498,0.0139891,0.0,0.0,0.0,0.0,0.0,0.0
1865325342,0.0747923,-0.187007,0.0349014,-0.110813,0.0912727,-0.316881,-0.0932176,-0.0199236,-0.456669,0.184289,1.20959,0.288836,0.0,0.0,0.185501,0.265719,0.265789,0.184581,0.593561,0.593623,4.04629,0.00251114,0.00250823,0.00250802,0.0901513,1.91065,0.300327,0.0,0.0,0.601977,0.00472657,0.00802567,0.0097035,0.0,0.0,0.0,0.0,0.0,0.0
1865534166,0.0145768,-0.0699402,0.116134,-0.104246,0.0748978,0.126535,-0.0932176,-0.0199236,-0.456669,0.220437,1.20959,0.288836,0.0,0.0,0.185501,0.266124,0.26616,0.193554,0.591714,0.591777,4.04638,0.00251114,0.00250823,0.00250802,0.0901513,1.91065,0.300327,0.0,0.0,0.601977,0.00478877,0.00392818,0.0052761,0.0,0.0,0.0,0.0,0.0,0.0
1865734942,0.0908289,-0.0773937,0.0194779,-0.102437,0.0600966,0.226002,-0.0932176,-0.0199236,-0.456669,0.197328,1.20959,0.288836,0.0,0.0,0.185501,0.265839,0.265871,0.160383,0.589907,0.589969,4.04637,0.00251114,0.00250823,0.00250802,0.0901512,1.91065,0.300327,0.0,0.0,0.601977,0.00417439,0.00613282,0.00953247,0.0,0.0,0.0,0.0,0.0,0.0
1865940542,0.114416,-0.134433,0.128563,-0.0760889,0.0429958,-0.266947,-0.0932176,-0.0199236,-0.456669,0.167854,1.20959,0.288836,0.0,0.0,0.185501,0.265864,0.265902,0.162687,0.587777,0.587839,4.04626,0.00251114,0.00250823,0.00250802,0.0901512,1.91065,0.300327,0.0,0.0,0.601977,0.0043626,0.00890149,0.0142437,0.0,0.0,0.0,0.0,0.0,0.0
1866141342,0.116848,-0.0137999,-0.0953438,-0.057971,0.0405829,0.0888615,-0.0932176,-0.0199236,-0.456669,0.120046,1.20959,0.288836,0.0,0.0,0.185501,0.265891,0.265896,0.148847,0.585969,0.586028,4.04594,0.00251114,0.00250823,0.00250802,0.0901512,1.91065,0.300327,0.0,0.0,0.601977,0.00412288,0.0108933,0.0194562,0.0,0.0,0.0,0.0,0.0,0.0
1866346142,0.0611018,-0.313516,-0.132201,-0.0793695,0.0171462,0.147011,-0.0932176,-0.0199236,-0.456669,0.182817,1.20959,0.288836,0.0,0.0,0.185501,0.26595,0.265987,0.175924,0.586973,0.587034,4.04616,0.00251114,0.00250823,0.00250802,0.0901512,1.91065,0.300327,0.0,0.0,0.601977,0.00401029,0.0157484,0.0265826,0.0,0.0,0.0,0.0,0.0,0.0
1866547742,0.169686,0.103053,0.187249,-0.0555029,0.0220896,0.145447,-0.0932176,-0.0199236,-0.456669,0.188026,1.20959,0.288836,0.0,0.0,0.185501,0.266128,0.266178,0.225809,0.591607,0.591667,4.04651,0.00251114,0.00250823,0.00250802,0.0901511,1.91065,0.300327,0.0,0.0,0.601977,0.00403539,0.0105427,0.0197295,0.0,0.0,0.0,0.0,0.0,0.0
1866747742,0.0171494,-0.0216925,-0.0286599,-0.0529032,0.0303009,0.211674,-0.0932176,-0.0199236,-0.456669,0.146629,1.20959,0.288836,0.0,0.0,0.185501,0.265989,0.266053,0.212172,0.597882,0.597944,4.04681,0.00251114,0.00250823,0.00250802,0.0901511,1.91065,0.300327,0.0,0.0,0.601977,0.00381534,0.00658774,0.0138801,0.0,0.0,0.0,0.0,0.0,0.0
1866949344,0.0263098,-0.195187,0.042303,-0.0282736,0.0100935,-0.0963554,-0.0932176,-0.0199236,-0.456669,0.17043,1.20959,0.288836,0.0,0.0,0.185501,0.265809,0.26588,0.287144,0.606285,0.606349,4.04734,0.00251114,0.00250823,0.00250802,0.0901509,1.91065,0.300327,0.0,0.0,0.601977,0.0032252,0.00642643,0.0134743,0.0,0.0,0.0,0.0,0.0,0.0
1867158964,0.141743,-0.0876759,0.0399919,-0.0301428,0.010386,0.123627,-0.0932176,-0.0199236,-0.456669,0.180945,1.20959,0.288836,0.0,0.0,0.185501,0.265944,0.266002,0.253535,0.616911,0.616975,4.04766,0.00251114,0.00250823,0.00250802,0.090151,1.91065,0.300327,0.0,0.0,0.601977,0.00343833,0.00817884,0.0192497,0.0,0.0,0.0,0.0,0.0,0.0
1867359742,0.111745,-0.0752209,-0.157286,-0.0150423,-0.000375032,-0.22744,-0.0932176,-0.0199236,-0.456669,0.184185,1.20959,0.288836,0.0,0.0,0.185501,0.265596,0.265664,0.203095,0.624646,0.624712,4.04787,0.00251114,0.00250823,0.00250802,0.090151,1.91065,0.300327,0.0,0.0,0.601977,0.00391873,0.0101639,0.0201461,0.0,0.0,0.0,0.0,0.0,0.0
1867564542,0.0684133,0.0800946,0.155308,-0.0100775,0.00211811,-0.0257664,-0.0932176,-0.0199236,-0.456669,0.164855,1.20959,0.288836,0.0,0.0,0.185501,0.265896,0.265974,0.203091,0.630661,0.630729,4.04806,0.00251114,0.00250823,0.00250802,0.0901511,1.91065,0.300327,0.0,0.0,0.601977,0.00387736,0.00788132,0.0180666,0.0,0.0,0.0,0.0,0.0,0.0
1867765342,-0.00897813,-0.129805,-0.0138327,-0.0061779,-0.00564599,0.284845,-0.0932176,-0.0199236,-0.456669,0.121324,1.20959,0.288836,0.0,0.0,0.185501,0.26578,0.265863,0.203139,0.637487,0.637559,4.04811,0.00251114,0.00250823,0.00250802,0.0901511,1.91065,0.300327,0.0,0.0,0.601977,0.0035108,0.00269896,0.0101336,0.0,0.0,0.0,0.0,0.0,0.0
1867966942,0.0179775,-0.0967624,-0.0106713,-0.0180578,-0.0114131,-0.214205,-0.0932176,-0.0199236,-0.456669,0.136891,1.20959,0.288836,0.0,0.0,0.185501,0.265509,0.265601,0.21387,0.643748,0.643824,4.04823,0.00251114,0.00250823,0.00250802,0.0901511,1.91065,0.300327,0.0,0.0,0.601977,0.00273662,0.00262059,0.007781,0.0,0.0,0.0,0.0,0.0,0.0
1868163768,-0.00751185,0.00287152,0.206873,-0.0210075,0.0032742,0.1612,-0.0932176,-0.0199236,-0.456669,0.178059,1.20959,0.288836,0.0,0.0,0.185501,0.265683,0.265746,0.219376,0.650333,0.650409,4.04848,0.00251114,0.00250823,0.00250802,0.090151,1.91065,0.300327,0.0,0.0,0.601977,0.00323002,0.00547427,0.00800228,0.0,0.0,0.0,0.0,0.0,0.0
1868372542,0.036925,-0.0310836,-0.136254,-0.0242119,-0.006145,-0.0104275,-0.0932176,-0.0199236,-0.456669,0.150287,1.20959,0.288836,0.0,0.0,0.185501,0.265311,0.265362,0.191481,0.658934,0.659009,4.04843,0.00251114,0.00250823,0.00250802,0.0901507,1.91065,0.300327,0.0,0.0,0.601977,0.00332225,0.00467541,0.00759534,0.0,0.0,0.0,0.0,0.0,0.0
1868569342,0.312406,0.0503375,0.144568,0.00305653,-0.00212741,0.352489,-0.0932176,-0.0199236,-0.456669,0.172874,1.20959,0.288836,0.0,0.0,0.185501,0.265504,0.26555,0.240539,0.661554,0.661624,4.04865,0.00251114,0.00250823,0.00250802,0.0901507,1.91065,0.300327,0.0,0.0,0.601977,0.00384763,0.0131126,0.0263059,0.0,0.0,0.0,0.0,0.0,0.0
1868778969,-0.153858,0.00829767,-0.133427,0.00104904,0.013186,0.183268,-0.0932176,-0.0199236,-0.456669,0.159319,1.20959,0.288836,0.0,0.0,0.185501,0.265294,0.265358,0.183888,0.664932,0.665002,4.04862,0.00251114,0.00250823,0.00250802,0.0901506,1.91065,0.300327,0.0,0.0,0.601977,0.00387697,0.00651633,0.00916265,0.0,0.0,0.0,0.0,0.0,0.0
1868979742,-0.166551,-0.0985533,-0.0432387,-0.0257864,0.0143542,0.197287,-0.0932176,-0.0199236,-0.456669,0.180429,1.20959,0.288836,0.0,0.0,0.185501,0.265174,0.26525,0.211233,0.67192,0.671993,4.04879,0.00251114,0.00250823,0.00250802,0.0901504,1.91065,0.300327,0.0,0.0,0.601977,0.00370203,0.00846514,0.0141305,0.0,0.0,0.0,0.0,0.0,0.0
1869181342,0.0526283,-0.0375041,0.14238,-0.0325146,0.0212007,-0.248384,-0.0932176,-0.0199236,-0.456669,0.163572,1.20959,0.288836,0.0,0.0,0.185501,0.26534,0.265407,0.229117,0.68009,0.680162,4.04891,0.00251114,0.00250823,0.00250802,0.0901506,1.91065,0.300327,0.0,0.0,0.601977,0.00382024,0.00463353,0.00730873,0.0,0.0,0.0,0.0,0.0,0.0
1869381342,-0.00544369,-0.0580864,-0.241087,-0.00969028,0.000192881,0.119366,-0.0932176,-0.0199236,-0.456669,0.214518,1.20959,0.288836,0.0,0.0,0.185501,0.264957,0.265006,0.183855,0.686702,0.686771,4.0489,0.00251114,0.00250823,0.00250802,0.0901505,1.91065,0.300327,0.0,0.0,0.601977,0.00382329,0.00455844,0.00634017,0.0,0.0,0.0,0.0,0.0,0.0
1869582942,-0.074345,-0.167814,-0.0425873,-0.0195169,-0.0154803,0.160704,-0.0932176,-0.0199236,-0.456669,0.140787,1.20959,0.288836,0.0,0.0,0.185501,0.265085,0.265134,0.234733,0.692971,0.693037,4.04914,0.00251114,0.00250823,0.00250802,0.0901505,1.91065,0.300327,0.0,0.0,0.601977,0.00378111,0.00570326,0.011856,0.0,0.0,0.0,0.0,0.0,0.0
1869780542,-0.353052,-0.310995,0.163066,-0.0329275,-0.0170186,-0.227018,-0.0932176,-0.0199236,-0.456669,0.105668,1.20959,0.288836,0.0,0.0,0.185501,0.265176,0.265234,0.244867,0.70139,0.701457,4.04931,0.00251114,0.00250823,0.00250802,0.0901503,1.91065,0.300327,0.0,0.0,0.601977,0.00318014,0.018577,0.0351496,0.0,0.0,0.0,0.0,0.0,0.0
1869989342,-0.197908,-0.0640451,-0.207955,-0.0540562,-0.0190282,0.276985,-0.0932176,-0.0199236,-0.456669,0.125286,1.20959,0.288836,0.0,0.0,0.185501,0.264834,0.264907,0.300331,0.709951,0.710019,4.04974,0.00251114,0.00250823,0.00250802,0.0901503,1.91065,0.300327,0.0,0.0,0.601977,0.0027033,0.0160016,0.0302069,0.0,0.0,0.0,0.0,0.0,0.0
1870189342,0.0842698,-0.0767538,0.220531,-0.0383167,-0.0207057,0.48723,-0.0932176,-0.0199236,-0.456669,0.0773177,1.20959,0.288836,0.0,0.0,0.185501,0.265065,0.265123,0.359852,0.716398,0.716464,4.05028,0.00251114,0.00250823,0.00250802,0.0901504,1.91065,0.300327,0.0,0.0,0.601977,0.00300878,0.0087358,0.0218634,0.0,0.0,0.0,0.0,0.0,0.0
1870387744,-0.182961,-0.0214929,-0.0150968,-0.0448093,-0.0240321,0.443808,-0.0932176,-0.0199236,-0.456669,0.138279,1.20959,0.288836,0.0,0.0,0.185501,0.264786,0.264851,0.256948,0.718836,0.7189,4.05027,0.00251114,0.00250823,0.00250802,0.0901502,1.91065,0.300327,0.0,0.0,0.601977,0.00328652,0.00981824,0.024833,0.0,0.0,0.0,0.0,0.0,0.0
1870595742,-0.167186,-0.115882,0.192581,-0.0612583,-0.0372324,-0.0662022,-0.0932176,-0.0199236,-0.456669,0.0981371,1.20959,0.288836,0.0,0.0,0.185501,0.264936,0.264987,0.478854,0.720425,0.720487,4.05098,0.00251114,0.00250823,0.00250802,0.0901501,1.91065,0.300327,0.0,0.0,0.601977,0.00317477,0.011059,0.0280323,0.0,0.0,0.0,0.0,0.0,0.0
